,Topic,Count,TopicLabel,WordScore,Sentiment
16,15,18,15_children_social_support children_grateful,"[('children', 0.05935293792028025), ('social', 0.03226943504490774), ('support children', 0.023562980802226272), ('grateful', 0.019844200453426858), ('social workers', 0.019553798857464992), ('remember', 0.017790520119803234), ('best', 0.017406110775241627), ('pandemic', 0.01612413228354817), ('covid19 pandemic', 0.015938009724325304), ('deserve', 0.015844326905620595)]",positive
17,16,18,16_home_stay home_stay_home support,"[('home', 0.10206673206594527), ('stay home', 0.053968811492217335), ('stay', 0.04467950395337496), ('home support', 0.027783512181313898), ('healthcare', 0.026057033424751106), ('support', 0.022084046499525375), ('covid19 stay home', 0.02180453264489687), ('chances', 0.02180453264489687), ('chances overwhelming', 0.02180453264489687), ('chances overwhelming healthcare', 0.02180453264489687)]",positive
18,17,17,17_measures_buses_ministry_ministry health,"[('measures', 0.03913202145488847), ('buses', 0.02570624024252407), ('ministry', 0.025503638322219174), ('ministry health', 0.023818874614482715), ('help', 0.022389839715324683), ('19', 0.02151925889012001), ('covid 19', 0.02151925889012001), ('spread', 0.021253031935182645), ('support efforts continuously', 0.02017428721350271), ('come force', 0.02017428721350271)]",positive
19,18,17,18_support staff_staff_doctors_nurses,"[('support staff', 0.04667736115830631), ('staff', 0.04656296686060272), ('doctors', 0.04453937033377024), ('nurses', 0.04384771267222172), ('nurses support', 0.03559757341042794), ('psychological support', 0.033407704930567717), ('sketch best', 0.033407704930567717), ('representation doctors nurses', 0.033407704930567717), ('representation doctors', 0.033407704930567717), ('hospitals world corona', 0.033407704930567717)]",positive
20,19,17,19_light_nurses_wonderful_nurses pretty sure,"[('light', 0.05394076993862383), ('nurses', 0.04359765862477866), ('wonderful', 0.0415549787300201), ('nurses pretty sure', 0.03669216936730438), ('supporting saudi', 0.03669216936730438), ('mostly initiatives', 0.03669216936730438), ('wonderful presentation', 0.03669216936730438), ('toward supporting saudi', 0.03669216936730438), ('mostly initiatives seeing', 0.03669216936730438), ('wonderful presentation toward', 0.03669216936730438)]",positive
21,20,17,20_women_fashion_could_afghan,"[('women', 0.04754643896434205), ('fashion', 0.03300681247140091), ('could', 0.02813632202360224), ('afghan', 0.025903784782137482), ('services', 0.025567718055315804), ('covid19', 0.02389012625637407), ('healthcare', 0.023216816781453233), ('great', 0.021831114403819612), ('providing 145m', 0.01834906086616601), ('professionals policymakers woldhealthday', 0.01834906086616601)]",positive
22,21,16,21_teams_bridgetopossible_wearecisco_proud,"[('teams', 0.04522386948637232), ('bridgetopossible', 0.04131669908139326), ('wearecisco', 0.04131669908139326), ('proud', 0.03791375049757818), ('member', 0.0355127782090696), ('support healthcare', 0.032724288030933586), ('fight covid19', 0.03242309902131207), ('team', 0.03233588148250675), ('covid19', 0.031995704807643834), ('fight', 0.02806649029796551)]",positive
23,22,16,22_solidarity_amp_fund_artists,"[('solidarity', 0.03658368371446624), ('amp', 0.029516766932037825), ('fund', 0.02932590330777145), ('artists', 0.02907478917701604), ('world', 0.028204456711825476), ('covid19', 0.02619531387760314), ('live', 0.024825834881130975), ('tune one world', 0.024127786894298908), ('live 9pm', 0.024127786894298908), ('4am', 0.024127786894298908)]",positive
24,23,15,23_covid19_amp_covid19 amp_dental,"[('covid19', 0.03296527161999668), ('amp', 0.03277511133362642), ('covid19 amp', 0.032284343826426906), ('dental', 0.02679124388912411), ('academy', 0.023799482204315336), ('volunteer', 0.023291814957863675), ('dubai', 0.022579623141241862), ('uae', 0.02218657563471576), ('health amp', 0.021128218284671832), ('myuae', 0.021025799336150553)]",positive
25,24,14,24_organic_healthy_products_coach,"[('organic', 0.0647625737906608), ('healthy', 0.04228676663945119), ('products', 0.03085118063522358), ('coach', 0.027783512181313898), ('vegan', 0.027783512181313898), ('may', 0.026984405746108667), ('benefits', 0.02325818890144284), ('health', 0.023029737030060983), ('supportsmallbusiness', 0.02180453264489687), ('easy', 0.02180453264489687)]",positive
26,25,14,25_thank_risked_dear_appreciate,"[('thank', 0.04612029415028851), ('risked', 0.03948353495832803), ('dear', 0.0378151809698335), ('appreciate', 0.037529919639325504), ('thank covid19', 0.03393712593358186), ('want say', 0.03393712593358186), ('period risked lives', 0.03393712593358186), ('trying save people', 0.03393712593358186), ('trying save', 0.03393712593358186), ('thank support covid19', 0.03393712593358186)]",positive
27,26,14,26_nhn_pti_good_pakistan,"[('nhn', 0.039215849975559706), ('pti', 0.02797187497576348), ('good', 0.024040146869194413), ('pakistan', 0.023844340697968), ('brick campaign', 0.021952359984862273), ('111219', 0.021952359984862273), ('community opened', 0.021952359984862273), ('community opened hearts', 0.021952359984862273), ('pakistanmedicalcentre pakistancentre', 0.021952359984862273), ('pakistanmedicalcentre', 0.021952359984862273)]",positive
28,27,13,27_saudi_country_saudiarabia_usa,"[('saudi', 0.06239496718877923), ('country', 0.03258637450962753), ('saudiarabia', 0.03021512244802646), ('usa', 0.0283563681025781), ('american', 0.025799310964113285), ('covid19', 0.02462899614059182), ('beautiful', 0.024172097958421172), ('wish', 0.022639780473444594), ('expresses', 0.022254110637575156), ('tnpr according', 0.022254110637575156)]",positive
29,28,11,28_covid19_please_10am_pakistanmakingprogress,"[('covid19', 0.03929297081640471), ('please', 0.03732549119164395), ('10am', 0.03017937642461515), ('pakistanmakingprogress', 0.03017937642461515), ('information covid19 well', 0.03017937642461515), ('insaaniyat message', 0.03017937642461515), ('information covid19', 0.03017937642461515), ('message insaanorinsaaniyat', 0.03017937642461515), ('financial technical', 0.03017937642461515), ('next takecarebeforeyoushare', 0.03017937642461515)]",positive
