,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,24,9_staff_supplies_staff 214_currently matching,"[('staff', 0.04980089874410396), ('supplies', 0.04253055464550691), ('staff 214', 0.0395144078200477), ('currently matching', 0.0395144078200477), ('214', 0.0395144078200477), ('214 go', 0.0395144078200477), ('staff 214 go', 0.0395144078200477), ('students staff 214', 0.0395144078200477), ('matching', 0.03811975677924845), ('currently', 0.03811975677924845)]",positive
11,10,22,10_apply_health_time_apply today,"[('apply', 0.03128881041822381), ('health', 0.028069594756298773), ('time', 0.027989316734392904), ('apply today', 0.025220447678030153), ('tx', 0.02454047393597017), ('worker', 0.022283401470508068), ('start', 0.022018070821982576), ('job', 0.02142650258897491), ('services', 0.020357470075489242), ('hiring', 0.01966508697727964)]",positive
12,11,18,11_bisd_amp families_celebration_echs,"[('bisd', 0.08391352939219297), ('amp families', 0.05064110452299852), ('celebration', 0.04997599910350165), ('echs', 0.04811817057606039), ('heroes forever grateful', 0.04811817057606039), ('bisd health', 0.04811817057606039), ('department hosting nice', 0.04811817057606039), ('forever grateful amp', 0.04811817057606039), ('bisd health services', 0.04811817057606039), ('bisd nurses', 0.04811817057606039)]",positive
13,12,17,12_healthcare_telehealth_improve_care,"[('healthcare', 0.030540959716955144), ('telehealth', 0.02663675974745534), ('improve', 0.024799636419554356), ('care', 0.022745417901257264), ('improve outcomes', 0.020864285083187287), ('healthcareit', 0.020864285083187287), ('epiclinked text', 0.020864285083187287), ('epiclinked text messages', 0.020864285083187287), ('enhance patient experience', 0.020864285083187287), ('epiclinked', 0.020864285083187287)]",positive
14,13,17,13_prevention_nervous disorders_nervous_disorders,"[('prevention', 0.07589590439225767), ('nervous disorders', 0.05356697848064324), ('nervous', 0.05356697848064324), ('disorders', 0.05193674352714714), ('prevention nervous disorders', 0.04954328611948256), ('disorders mental', 0.04954328611948256), ('prevention nervous', 0.04954328611948256), ('nervous disorders mental', 0.04954328611948256), ('st', 0.04869725316422113), ('st dymphna prevention', 0.045431003643370355)]",positive
15,14,16,14_healthcare_socialist_trump_workers,"[('healthcare', 0.034842503339061505), ('socialist', 0.023802916785044655), ('trump', 0.02279131203743538), ('workers', 0.022218789800882034), ('insurance', 0.02200695507837846), ('people', 0.02117539217572628), ('access health', 0.020824911649355113), ('everyone', 0.02082354229151147), ('benefits', 0.02082354229151147), ('need', 0.019780888887742442)]",positive
16,15,16,15_pride_lgbtq_pridemonth_pride month,"[('pride', 0.07246288285211153), ('lgbtq', 0.0691447007198766), ('pridemonth', 0.04643477304304279), ('pride month', 0.02599491011498653), ('posters', 0.02599491011498653), ('month', 0.023537492242915573), ('health', 0.02311591079670552), ('means', 0.022745910793334014), ('supporting', 0.021839411487889503), ('health lgbtq', 0.02036153122576109)]",positive
17,16,15,16_housing_sector_sector leaders_front line,"[('housing', 0.03224889692614079), ('sector', 0.03171192980384371), ('sector leaders', 0.0231375607457789), ('front line', 0.0231375607457789), ('investing', 0.0231375607457789), ('leaders', 0.020665341354276417), ('mentalhealthmatters', 0.020245690035889795), ('front', 0.019870443977143673), ('addiction', 0.018198614989129114), ('bringing', 0.016755965796942312)]",positive
18,17,15,17_thread_podcast_diversity_ngo nonprofit,"[('thread', 0.09307822535234281), ('podcast', 0.06531950760019076), ('diversity', 0.06289129312134209), ('ngo nonprofit', 0.06289129312134209), ('youthactivism ngo', 0.06289129312134209), ('ngo', 0.06289129312134209), ('youthactivism', 0.06289129312134209), ('youthactivism ngo nonprofit', 0.06289129312134209), ('support diversity', 0.06289129312134209), ('voices', 0.061959623856947456)]",positive
19,18,14,18_247_safe_safe 7233_line 833,"[('247', 0.06290575795788403), ('safe', 0.04432530887982683), ('safe 7233', 0.037398305653945765), ('line 833', 0.037398305653945765), ('247 covid19 mental', 0.037398305653945765), ('223 safe 7233', 0.037398305653945765), ('223 safe', 0.037398305653945765), ('223', 0.037398305653945765), ('210 223 safe', 0.037398305653945765), ('7233', 0.037398305653945765)]",positive
20,19,14,19_division_deputy minister_assistant deputy minister_assistant deputy,"[('division', 0.04545348098377569), ('deputy minister', 0.04545348098377569), ('assistant deputy minister', 0.04545348098377569), ('assistant deputy', 0.04545348098377569), ('deputy', 0.044301684707242335), ('seniors', 0.043304338905309575), ('assistant', 0.041638626985812305), ('minister', 0.040927579063862254), ('party', 0.03410631588655187), ('provincial', 0.031210862633006157)]",positive
21,20,13,20_plan_healthing_need_need change,"[('plan', 0.055178158502066574), ('healthing', 0.0395885787072272), ('need', 0.03607743771452475), ('need change', 0.03100930443556276), ('support', 0.030249282053756217), ('better', 0.025899008074253747), ('change', 0.02396249864690932), ('health', 0.023469365090233126), ('healthcare', 0.022695575569480427), ('hospitals healthcare life', 0.021911642206807597)]",positive
22,21,13,21_nurses_work_firefighters_law enforcement,"[('nurses', 0.04844261794948103), ('work', 0.02312222301396855), ('firefighters', 0.022871846708945747), ('law enforcement', 0.022084718170528206), ('enforcement', 0.02144183643580938), ('law', 0.02144183643580938), ('rn', 0.020013186528410495), ('looking', 0.01900072636704858), ('team', 0.018965143419246877), ('supportive', 0.017386448848629044)]",positive
23,22,11,22_support worker_worker_home_home support,"[('support worker', 0.07918456841319008), ('worker', 0.06364418796063914), ('home', 0.062302825997198934), ('home support', 0.05777802023036481), ('home support worker', 0.05777802023036481), ('hrdirector', 0.04082682052208595), ('employees hrdirector workplacewellness', 0.04082682052208595), ('workplacewellness', 0.04082682052208595), ('invisible disabilities support', 0.04082682052208595), ('invisible disabilities', 0.04082682052208595)]",positive
