,Topic,Count,TopicLabel,WordScore,Sentiment
36,35,291,35_benefits fair smart_full package rewards_keeping benefits fair_keeping benefits,"[('benefits fair smart', 0.06313395467137692), ('full package rewards', 0.06313395467137692), ('keeping benefits fair', 0.06313395467137692), ('keeping benefits', 0.06313395467137692), ('smart competitive', 0.06313395467137692), ('smart competitive full', 0.06313395467137692), ('future healthcare starts', 0.06313395467137692), ('competitive full package', 0.06313395467137692), ('competitive full', 0.06313395467137692), ('package rewards', 0.06313395467137692)]",positive
37,36,288,36_mental_youth_mental health_children,"[('mental', 0.03164894843967179), ('youth', 0.030611837187779937), ('mental health', 0.03046201933803762), ('children', 0.019957960332072897), ('health', 0.019908138607898435), ('services', 0.01651980118186027), ('youth mental', 0.016099421203599945), ('youth mental health', 0.015398999893886803), ('childrens', 0.014174954852208104), ('health services', 0.012324037340889481)]",positive
38,37,262,37_housing_homelessness_homeless_experiencing homelessness,"[('housing', 0.044951303570051164), ('homelessness', 0.04377005457696105), ('homeless', 0.02275536963228701), ('experiencing homelessness', 0.016712325936258116), ('experiencing', 0.01389461892565192), ('people', 0.013444062049463417), ('health', 0.012149823708421551), ('people experiencing homelessness', 0.011551869171136906), ('people experiencing', 0.01154377313048309), ('supportive housing', 0.010781539045959843)]",positive
39,38,256,38_nurses_amp_nurse_support,"[('nurses', 0.04970507709649275), ('amp', 0.034305417265532503), ('nurse', 0.021652667234399525), ('support', 0.018460476487678883), ('support nurses', 0.017883121025035583), ('nurses amp', 0.011178632638813718), ('nursing', 0.009523083786941187), ('staff', 0.009118698228187939), ('amp support', 0.009105263546740662), ('doctors', 0.008942580229362222)]",positive
40,39,242,39_texas_department_health services_services,"[('texas', 0.05641486149708823), ('department', 0.03912109858811383), ('health services', 0.036390766018810326), ('services', 0.0355197643573726), ('arizona', 0.03152076717602563), ('state health services', 0.02897028474553351), ('state health', 0.028095037089829973), ('state', 0.026589247267578334), ('texas department', 0.025007949634301842), ('department state health', 0.024374591632443796)]",positive
41,40,237,40_alzheimers_brain_dementia_brain health,"[('alzheimers', 0.056958536543037466), ('brain', 0.05262722805148644), ('dementia', 0.03723259365903338), ('brain health', 0.03401453624375701), ('endalz', 0.024264527213603893), ('living dementia', 0.01797781906319692), ('health', 0.015388800415798536), ('living', 0.01492617110442673), ('caregivers', 0.014779870822946335), ('people living dementia', 0.012739903756494758)]",positive
42,41,232,41_indian_indian health_indian health service_latest opening,"[('indian', 0.0880021979807528), ('indian health', 0.07950328173412655), ('indian health service', 0.07046411071476319), ('latest opening', 0.06372966271557741), ('opening indian', 0.0625316637094022), ('latest opening indian', 0.0625316637094022), ('opening indian health', 0.0625316637094022), ('health service', 0.05965603689877869), ('latest', 0.050934474085501245), ('opening', 0.05028425502368092)]",positive
43,42,231,42_team latest_team latest job_latest job opening_latest job,"[('team latest', 0.10816184640376152), ('team latest job', 0.10816184640376152), ('latest job opening', 0.10411558913739481), ('latest job', 0.10411558913739481), ('job opening', 0.1017900301366365), ('opening', 0.1017804986008883), ('latest', 0.09885292271243606), ('service team latest', 0.09428936910004089), ('health service team', 0.09406250819729356), ('service team', 0.09395040552620594)]",positive
44,43,229,43_small_businesses_business_small business,"[('small', 0.04229283097618108), ('businesses', 0.03487137254532355), ('business', 0.030451663682860078), ('small business', 0.02635748904697145), ('small businesses', 0.0227932538035621), ('support small', 0.01876193180972744), ('covid19', 0.01598215397623377), ('support small business', 0.014171763750972885), ('local', 0.013087604831424815), ('support', 0.012797928404275415)]",positive
45,44,218,44_workers_health care workers_healthcare workers_care workers,"[('workers', 0.05322709486113721), ('health care workers', 0.04030595186091992), ('healthcare workers', 0.040082069977915635), ('care workers', 0.03994027725758999), ('healthcare', 0.03860088777351293), ('health care', 0.033837014695212324), ('workers making significant', 0.029822121646272647), ('communities forgiving', 0.029822121646272647), ('2418', 0.029822121646272647), ('communities forgiving student', 0.029822121646272647)]",positive
46,45,215,45_georgia_gapol_garecovers_parity,"[('georgia', 0.07336869979118218), ('gapol', 0.0572681926148109), ('garecovers', 0.0546853131278108), ('parity', 0.0443472301125803), ('recovery', 0.04036016505980637), ('health parity', 0.03642049927735463), ('mental health parity', 0.03642049927735463), ('parity act', 0.03498283469111108), ('health parity act', 0.03498283469111108), ('gaparity', 0.033619725639939174)]",positive
47,46,215,46_emergency child care_emergency child_child care_emergency,"[('emergency child care', 0.04519180528748275), ('emergency child', 0.04498411733945642), ('child care', 0.04120949945224799), ('emergency', 0.03434271395985187), ('child', 0.033424904634138795), ('frontline', 0.028735423991200944), ('workers', 0.028085663158889725), ('frontline workers', 0.026638019366362817), ('care', 0.026344639253196862), ('care frontline', 0.019097118680335663)]",positive
48,47,208,47_heart_red_heart health_womens,"[('heart', 0.08148098331184686), ('red', 0.07772471198231716), ('heart health', 0.06337372507647022), ('womens', 0.04705220256222544), ('wear red', 0.0429068908564721), ('womens heart', 0.042275907167406326), ('womens heart health', 0.04123089798123924), ('support womens', 0.033556655363645514), ('wear', 0.0320853251705455), ('women', 0.02721308724078654)]",positive
49,48,208,48_cancer_breast_breast cancer_pink,"[('cancer', 0.0822674090165004), ('breast', 0.031822661322453), ('breast cancer', 0.024729701261232594), ('pink', 0.020393728806360773), ('breastcancer', 0.017939098352182686), ('survivors', 0.016650149609183876), ('breastcancerawareness', 0.015471530026782606), ('cancer survivors', 0.014173537724032964), ('cancersurvivor cancer', 0.011803102584613286), ('cancerresearch', 0.011758362820354782)]",positive
50,49,204,49_ride_bike_health_cycling,"[('ride', 0.02643928921381741), ('bike', 0.02391759249127203), ('health', 0.012337617234765376), ('cycling', 0.011149620635368255), ('bikes', 0.010327580216537818), ('support', 0.01026188952189196), ('bicycle', 0.009307414604031063), ('brain health', 0.009085143469962304), ('brain', 0.00847118358977649), ('traffic', 0.008215509941850293)]",positive
