,Topic,Count,TopicLabel,WordScore,Sentiment
16,15,19,15_please_lockdown_note closed_take care wed,"[('please', 0.045414954744850224), ('lockdown', 0.03954317622187753), ('note closed', 0.025709085097583524), ('take care wed', 0.025709085097583524), ('please safe', 0.025709085097583524), ('please safe take', 0.025709085097583524), ('also thank', 0.025709085097583524), ('wed like also', 0.025709085097583524), ('care wed like', 0.025709085097583524), ('like also thank', 0.025709085097583524)]",positive
17,16,19,16_yoga_cancer_teens_amp,"[('yoga', 0.05682561602738566), ('cancer', 0.05531202281740408), ('teens', 0.03976814539550172), ('amp', 0.02301174655896573), ('online support teens', 0.022542941612659444), ('teens adolescents', 0.022542941612659444), ('cancer survivors', 0.022542941612659444), ('support teens', 0.022542941612659444), ('online support', 0.021810979416310505), ('online', 0.02124054737547374)]",positive
18,17,19,17_sales_nates car sales_nates_car sales,"[('sales', 0.08111413128419813), ('nates car sales', 0.07258426475449863), ('nates', 0.07258426475449863), ('car sales', 0.07258426475449863), ('nates car', 0.07258426475449863), ('car', 0.07020807607583793), ('world', 0.0682905431211761), ('broadcast', 0.060395811798739735), ('world together home', 0.060395811798739735), ('together home', 0.060395811798739735)]",positive
19,18,19,18_vaccine_theories_conspiracy_conspiracy theories,"[('vaccine', 0.06781888715381333), ('theories', 0.05623560498264833), ('conspiracy', 0.05623560498264833), ('conspiracy theories', 0.05623560498264833), ('using', 0.03982379982433916), ('best', 0.03514490004977799), ('possible rational reply', 0.03426957292191202), ('covid19 denialism happy', 0.03426957292191202), ('lunatic link support', 0.03426957292191202), ('theories covid19', 0.03426957292191202)]",positive
20,19,18,19_women_africa_support make_families,"[('women', 0.04271194580815191), ('africa', 0.02808622791245741), ('support make', 0.024873739314892472), ('families', 0.02279029603356027), ('respect', 0.021621931444136967), ('ones tronix', 0.021159013795293447), ('celebrate women', 0.021159013795293447), ('africanwomen families support', 0.021159013795293447), ('madibe', 0.021159013795293447), ('bulk frontline health', 0.021159013795293447)]",positive
21,20,18,20_link new music_might change career_change career_career level open,"[('link new music', 0.10931615562354291), ('might change career', 0.10931615562354291), ('change career', 0.10931615562354291), ('career level open', 0.10931615562354291), ('career level', 0.10931615562354291), ('change career level', 0.10931615562354291), ('id appreciate support', 0.10931615562354291), ('level open', 0.10931615562354291), ('level open like', 0.10931615562354291), ('video upcoming id', 0.10931615562354291)]",positive
22,21,17,21_year_2021_festive season_well,"[('year', 0.07101200843431645), ('2021', 0.0397674655969477), ('festive season', 0.03594899624749129), ('well', 0.034604825495478914), ('festive', 0.034472975624355785), ('wishing', 0.03365624328738688), ('season', 0.032605815192467656), ('new year', 0.030813425354992534), ('new', 0.029534149776681912), ('happiness', 0.02853050129741383)]",positive
23,22,16,22_testing_screening_screening testing_epilepsy,"[('testing', 0.04234977656365637), ('screening', 0.04002352973133198), ('screening testing', 0.03554767837976727), ('epilepsy', 0.03549111357067416), ('western cape', 0.033104271528380004), ('western', 0.03282098998304229), ('covid19 community', 0.032690111774776286), ('cape', 0.02694985781323587), ('covid19', 0.026846990149236638), ('let us', 0.026330595003659054)]",positive
24,23,15,23_dr zweli mkhize_dr zweli_health dr_health dr zweli,"[('dr zweli mkhize', 0.051623918613189115), ('dr zweli', 0.051623918613189115), ('health dr', 0.051623918613189115), ('health dr zweli', 0.051623918613189115), ('mkhize', 0.050532814822783954), ('zweli', 0.050532814822783954), ('zweli mkhize', 0.050532814822783954), ('strong mobilization', 0.045329001192018915), ('mobilization', 0.045329001192018915), ('need get', 0.04424907309701924)]",positive
25,24,13,24_hiv_testing_amp_hiv nroom,"[('hiv', 0.08055374483012512), ('testing', 0.03248261007952933), ('amp', 0.02855660449192079), ('hiv nroom', 0.023681280340427765), ('nroom', 0.023681280340427765), ('hiv amp', 0.021991533881677315), ('counseling', 0.020879115616971), ('kits', 0.02004867594856006), ('services', 0.018537809073594695), ('health services', 0.017610533709118917)]",positive
26,25,13,25_regulations_tourism_cleaning_sustainable tourism covid19,"[('regulations', 0.04633158330349255), ('tourism', 0.045411577656523414), ('cleaning', 0.03747801450317074), ('sustainable tourism covid19', 0.036675623911841974), ('kjricapetown inidiplomasi', 0.036675623911841974), ('protocol regulations', 0.036675623911841974), ('protocol regulations immigration', 0.036675623911841974), ('negaramelindungi', 0.036675623911841974), ('tourism covid19 pandemic', 0.036675623911841974), ('sustainable tourism', 0.036675623911841974)]",positive
27,26,12,26_importantly take necessary_steps enhance health_importantly take_technique beinformed,"[('importantly take necessary', 0.0389465289137861), ('steps enhance health', 0.0389465289137861), ('importantly take', 0.0389465289137861), ('technique beinformed', 0.0389465289137861), ('health strengthening immune', 0.0389465289137861), ('informed stay', 0.0389465289137861), ('preventative', 0.0389465289137861), ('informed stay uptodate', 0.0389465289137861), ('necessary precautions preventative', 0.0389465289137861), ('coronavirusoutbreak coronavirus handwashing', 0.0389465289137861)]",positive
28,27,12,27_africa_production africa_vaccine production africa_vaccine production,"[('africa', 0.07350886641689627), ('production africa', 0.048978194928219386), ('vaccine production africa', 0.048978194928219386), ('vaccine production', 0.048978194928219386), ('production', 0.047635565411966785), ('fight', 0.04725996965542647), ('euros', 0.040497496879379355), ('short run', 0.040497496879379355), ('africa help', 0.040497496879379355), ('talked germanys health', 0.040497496879379355)]",positive
29,28,12,28_vaccines_breastfeeding_immunisations_infants,"[('vaccines', 0.07374936375653877), ('breastfeeding', 0.07247693007270392), ('immunisations', 0.06363923812672606), ('infants', 0.06363923812672606), ('data', 0.05400157262156375), ('campaign recommended', 0.04508588322531889), ('minister supported breastfeeding', 0.04508588322531889), ('youbeforenoon', 0.04508588322531889), ('breastfeeding campaign recommended', 0.04508588322531889), ('breastfeeding campaign', 0.04508588322531889)]",positive
30,29,12,29_glopin healthcare_glopin_glopinhealth_healthcare consultants,"[('glopin healthcare', 0.06932862751677638), ('glopin', 0.06932862751677638), ('glopinhealth', 0.06629168530571083), ('healthcare consultants', 0.05615578933114083), ('glopin healthcare consultants', 0.05615578933114083), ('consultants', 0.05392226584638163), ('medical', 0.04364443689326902), ('provide guidance', 0.04224836661747168), ('guidance support clients', 0.04224836661747168), ('support clients', 0.04224836661747168)]",positive
31,30,12,30_clinic_occupational_occupational health_every 14 days,"[('clinic', 0.09152221852685194), ('occupational', 0.039965017402410145), ('occupational health', 0.039965017402410145), ('every 14 days', 0.03540468644955042), ('clinic welverdiend', 0.03540468644955042), ('manyeleti utah clinic', 0.03540468644955042), ('road either', 0.03540468644955042), ('render health services', 0.03540468644955042), ('manyeleti utah', 0.03540468644955042), ('part manyeleti', 0.03540468644955042)]",positive
32,31,11,31_17th_baronsdurban support lockdown_initiative care_dealership,"[('17th', 0.04085908167294524), ('baronsdurban support lockdown', 0.04085908167294524), ('initiative care', 0.04085908167294524), ('dealership', 0.04085908167294524), ('closed online', 0.04085908167294524), ('dealership currently closed', 0.04085908167294524), ('closed online baronsdurban', 0.04085908167294524), ('african open 17th', 0.04085908167294524), ('open 17th stay', 0.04085908167294524), ('south african open', 0.04085908167294524)]",positive
33,32,11,32_midwives_nurses midwives_celebrate_day,"[('midwives', 0.054647907528449204), ('nurses midwives', 0.054647907528449204), ('celebrate', 0.0519804511406558), ('day', 0.050817343098520235), ('nurses', 0.04834168324945318), ('world', 0.039726376861354225), ('services', 0.036537900697628994), ('dedication selflessness offering', 0.03630328255233088), ('officially celebrate', 0.03630328255233088), ('public emsday', 0.03630328255233088)]",positive
34,33,11,33_essential_coronavirus_origincoffee nigiroteamerchants tea_life lockdown,"[('essential', 0.06221798194040355), ('coronavirus', 0.060446247358192526), ('origincoffee nigiroteamerchants tea', 0.049741490732281166), ('life lockdown', 0.049741490732281166), ('essential life lockdown', 0.049741490732281166), ('immunesupport vitaminc', 0.049741490732281166), ('essential living material', 0.049741490732281166), ('immune boost r269', 0.049741490732281166), ('healthyfood eirene health', 0.049741490732281166), ('origincoffee nigiroteamerchants', 0.049741490732281166)]",positive
35,34,11,34_cuban_cuba_cubans_cubandoctors,"[('cuban', 0.044429292692911335), ('cuba', 0.044429292692911335), ('cubans', 0.044429292692911335), ('cubandoctors', 0.03224001569061431), ('doctors', 0.031017270489747235), ('welcoming', 0.0306091889142002), ('sa', 0.02689009104646545), ('cuban doctors ready', 0.02445615071848835), ('crisis coordination', 0.02445615071848835), ('covid19 per reports', 0.02445615071848835)]",positive
36,35,11,35_gauteng_stylist_model style stylist_model style,"[('gauteng', 0.07968482485752097), ('stylist', 0.04086712378748106), ('model style stylist', 0.04086712378748106), ('model style', 0.04086712378748106), ('style stylist', 0.04086712378748106), ('style', 0.03795110418438028), ('gauteng health', 0.0360313880932871), ('model', 0.0360313880932871), ('02', 0.028788383131477715), ('styhome', 0.028788383131477715)]",positive
37,36,10,36_protest_sekunjalo_protests_marching,"[('protest', 0.07383780654225777), ('sekunjalo', 0.030719311268345123), ('protests', 0.030719311268345123), ('marching', 0.029072140905728395), ('court', 0.029072140905728395), ('moments', 0.027903763093718705), ('alone', 0.023798987062799114), ('durban', 0.022821830552709407), ('believe', 0.02137827907558835), ('support', 0.019921616379188815)]",positive
