,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,26,9_covid19_ratings_agencies_compromised,"[('covid19', 0.03240463827966002), ('ratings', 0.026260367517273057), ('agencies', 0.02448368975569709), ('compromised', 0.023605341124077445), ('hospital', 0.020772257751016363), ('area compromised covid19', 0.01869260232034063), ('overwhelmed ensure', 0.01869260232034063), ('westvaal hospital earmarked', 0.01869260232034063), ('klerksdorp hospital overwhelmed', 0.01869260232034063), ('hospital earmarked', 0.01869260232034063)]",negative
11,10,26,10_flatten_curve_lockdown_time,"[('flatten', 0.032595042848068766), ('curve', 0.031512683804004175), ('lockdown', 0.025336906522435816), ('time', 0.024813325107025514), ('health', 0.024554885929442424), ('infection', 0.024140521411224365), ('purpose', 0.02375440799276191), ('flatten curve', 0.02314316798792979), ('health services', 0.02305052373882707), ('services', 0.022257635507404144)]",negative
12,11,25,11_drawing rights_vaccines sdrs_new special drawing_hunger vaccines,"[('drawing rights', 0.048025316342765204), ('vaccines sdrs', 0.048025316342765204), ('new special drawing', 0.048025316342765204), ('hunger vaccines', 0.048025316342765204), ('drawing rights poor', 0.048025316342765204), ('rights poor', 0.048025316342765204), ('impacts health hunger', 0.048025316342765204), ('please support new', 0.048025316342765204), ('impacts health', 0.048025316342765204), ('many impacts', 0.048025316342765204)]",negative
13,12,24,12_vaccine_vaccines_africa_strategy,"[('vaccine', 0.04752259452716069), ('vaccines', 0.027895396566622842), ('africa', 0.02643274083121512), ('strategy', 0.024585323498681567), ('usa', 0.024585323498681567), ('waiver', 0.024585323498681567), ('gates', 0.024585323498681567), ('week', 0.023994129885756537), ('world', 0.02332747380917788), ('vaccination', 0.02317513612253651)]",negative
14,13,22,13_healthcare_money_tax_pay,"[('healthcare', 0.02989126092346863), ('money', 0.02955180366180721), ('tax', 0.023607939365102953), ('pay', 0.02046862178165278), ('taxes', 0.0198787798803427), ('health', 0.01946895905187506), ('doesnt', 0.017544532955702383), ('pay taxes', 0.017428553392940548), ('barriers', 0.016820030515473268), ('public', 0.01675189722574401)]",negative
15,14,22,14_us_money_virus_economic,"[('us', 0.031370072841535264), ('money', 0.02725624680960484), ('virus', 0.027084497860915352), ('economic', 0.01965825005175131), ('ban', 0.019466570740583892), ('support', 0.019427949195965147), ('ecommerce anything', 0.017682191384106004), ('form legal economic', 0.017682191384106004), ('pose health risk', 0.017682191384106004), ('pose health', 0.017682191384106004)]",negative
16,15,21,15_please_contact_djsbu_im,"[('please', 0.031002994837056926), ('contact', 0.023412637170989084), ('djsbu', 0.023403526972357515), ('im', 0.022698244339812615), ('johannesburg', 0.022563929015662263), ('bafethu', 0.021555081122770364), ('whatsapp', 0.019913862028731362), ('per', 0.019135511849414786), ('support djsbu', 0.017867928688560897), ('nugget johannesburg please', 0.017867928688560897)]",negative
17,16,20,16_zuma_former_zumaarrest_ret,"[('zuma', 0.0618020037128269), ('former', 0.023022338349185333), ('zumaarrest', 0.018529703825174264), ('ret', 0.018529703825174264), ('president', 0.018047410926936555), ('kzn', 0.0178827339685206), ('former president', 0.01735434599906934), ('supporters', 0.015889907767595527), ('looting', 0.015599753393544281), ('rollout', 0.014523111669070518)]",negative
18,17,17,17_safety measures_measures_safety_october 2020 get,"[('safety measures', 0.04152132995008081), ('measures', 0.039898634726718805), ('safety', 0.030897209284374914), ('october 2020 get', 0.027287815463932698), ('covid19sa safetyfirst essentialrights', 0.027287815463932698), ('collectivebargainingsupport', 0.027287815463932698), ('essentialrights collectivebargainingsupport shopstewards', 0.027287815463932698), ('essentialrights collectivebargainingsupport', 0.027287815463932698), ('essentialrights', 0.027287815463932698), ('occupational health', 0.027287815463932698)]",negative
19,18,17,18_design_capetown_metalwindows_supportlocal,"[('design', 0.08683959968875951), ('capetown', 0.07963692009839146), ('metalwindows', 0.07887992449566449), ('supportlocal', 0.07566400425228971), ('communityovercoronavirus', 0.06833544134545286), ('mindfulness', 0.06404395940773373), ('selfcare metalwindows covid19', 0.06404395940773373), ('selfcare metalwindows', 0.06404395940773373), ('selfcare', 0.06404395940773373), ('mindfulness communityovercoronavirus selfcare', 0.06404395940773373)]",negative
20,19,17,19_zim_despite_biodiversity_high,"[('zim', 0.0468522491314952), ('despite', 0.03168345014963041), ('biodiversity', 0.02727960552593434), ('high', 0.02683957333289967), ('risk', 0.026635726608441927), ('destroy', 0.026577656387965033), ('cases', 0.026063111361895777), ('covid19', 0.025647506705362567), ('death', 0.02452153016313981), ('system', 0.023484626666287214)]",negative
21,20,16,20_workers_employers_income_relief,"[('workers', 0.032244218977867), ('employers', 0.02585147129408811), ('income', 0.025317297274159087), ('relief', 0.023588679833695413), ('support workers', 0.0230492360502763), ('employees', 0.02176378968886573), ('billion', 0.02109019933972359), ('support', 0.02051384098655354), ('unemployment insurance fund', 0.020261727222198683), ('full salaries', 0.020261727222198683)]",negative
22,21,15,21_sex_sexual_sexual health_listen,"[('sex', 0.05642422344704324), ('sexual', 0.04072159268699833), ('sexual health', 0.03925197229552062), ('listen', 0.03720269580694548), ('sex workers', 0.03621532344903018), ('women', 0.025890282662781455), ('sexual health services', 0.024581312299869908), ('rights', 0.02379377727711489), ('webinar', 0.02372304881951143), ('gbv', 0.02146450643322192)]",negative
23,22,14,22_gauteng_closing_2021_application,"[('gauteng', 0.04269597293848916), ('closing', 0.0393841171070178), ('2021', 0.031092856241810456), ('application', 0.029396498732143148), ('district', 0.028131512219298428), ('yes', 0.02810714827002052), ('khayelitsha', 0.02577313350228784), ('yes programme', 0.02577313350228784), ('function', 0.023517198985714517), ('programme', 0.02134798646924458)]",negative
24,23,14,23_hiv_stigmabase_view_view article stigmabase,"[('hiv', 0.08981355910787026), ('stigmabase', 0.04219726832894764), ('view', 0.0354675019932608), ('view article stigmabase', 0.033944509148747845), ('article stigmabase', 0.033944509148747845), ('polio', 0.033944509148747845), ('view article', 0.03307106107366104), ('article', 0.03231476701935044), ('organizations', 0.02416231265839485), ('hiv health', 0.02416231265839485)]",negative
25,24,14,24_lockdown_etc_days_president,"[('lockdown', 0.03969413615277787), ('etc', 0.029827449301736773), ('days', 0.02903688206234464), ('president', 0.028094152765623614), ('21', 0.024856207751447312), ('etc exempted lock', 0.0247242269062645), ('military personal soldiers', 0.0247242269062645), ('ramaphosa address national', 0.0247242269062645), ('national lockdown', 0.0247242269062645), ('cyril ramaphosa', 0.0247242269062645)]",negative
26,25,14,25_910_quarantine_testing_emergency,"[('910', 0.034236295760341665), ('quarantine', 0.03131863715869835), ('testing', 0.023308000612078515), ('emergency', 0.02280887288864266), ('nurses', 0.020185775171492008), ('self', 0.019600081298562465), ('amp', 0.019149640729641784), ('gen shit health', 0.01910059672235922), ('germany said', 0.01910059672235922), ('gen shit', 0.01910059672235922)]",negative
27,26,14,26_staff_june_call_help,"[('staff', 0.045352553609402164), ('june', 0.03446460836878382), ('call', 0.032829832449603795), ('help', 0.026863811658628844), ('school', 0.026382136909022923), ('covid19', 0.02466839580748893), ('reopening schools', 0.022986848799337805), ('june 2022 help', 0.022986848799337805), ('abuse ask information', 0.022986848799337805), ('abuse ask', 0.022986848799337805)]",negative
28,27,14,27_lockdown_sandf_saps ensuring_deployed support,"[('lockdown', 0.060186370629446116), ('sandf', 0.03881452085317196), ('saps ensuring', 0.037413725659091276), ('deployed support', 0.037413725659091276), ('deployed support saps', 0.037413725659091276), ('support saps ensuring', 0.037413725659091276), ('support saps', 0.037413725659091276), ('deployed', 0.037413725659091276), ('sandf deployed support', 0.037413725659091276), ('sandf deployed', 0.037413725659091276)]",negative
29,28,12,28_jobs_economy_oppressed_million jobs,"[('jobs', 0.034990314892906764), ('economy', 0.0336669643737161), ('oppressed', 0.03115433720056772), ('million jobs', 0.03115433720056772), ('ure', 0.030066574694325842), ('lockdown', 0.026676010425505423), ('unemployment', 0.02472161560391544), ('health', 0.02436115901875649), ('health services', 0.024268787944803798), ('million', 0.023575334705500245)]",negative
30,29,12,29_updates_emergency_covid19_data,"[('updates', 0.05267426922139677), ('emergency', 0.043223330161826), ('covid19', 0.04130002917995884), ('data', 0.03511617948093118), ('covid19 patient insures', 0.030163385774223384), ('covid19 updates khaltshatvcares', 0.030163385774223384), ('derived benefit', 0.030163385774223384), ('covid19 patient', 0.030163385774223384), ('immunity high', 0.030163385774223384), ('covid19 updates', 0.030163385774223384)]",negative
31,30,12,30_postponed_sorry_effected_2020,"[('postponed', 0.04071515323189957), ('sorry', 0.03683888504908127), ('effected', 0.03375053196728169), ('2020', 0.03158847872276305), ('covid19', 0.03064724387560438), ('thanks', 0.028413836538241366), ('extending validity', 0.026452810540092728), ('safety attendees thanks', 0.026452810540092728), ('safety attendees', 0.026452810540092728), ('media statement', 0.026452810540092728)]",negative
32,31,12,31_ivermectin_credible_ivermectin covid19_regulatory,"[('ivermectin', 0.1160952017179286), ('credible', 0.09694727800253272), ('ivermectin covid19', 0.09694727800253272), ('regulatory', 0.07665191861588655), ('support therapeutic', 0.07665191861588655), ('therapeutic role ivermectin', 0.07665191861588655), ('therapeutic role', 0.07665191861588655), ('health products', 0.07665191861588655), ('authority', 0.07665191861588655), ('therapeutic', 0.07665191861588655)]",negative
33,32,10,32_stigma_stigma alienation_support reached groote_says ambulance initially,"[('stigma', 0.06671803444970249), ('stigma alienation', 0.03634672673399567), ('support reached groote', 0.03634672673399567), ('says ambulance initially', 0.03634672673399567), ('thanked', 0.03634672673399567), ('show respond thanked', 0.03634672673399567), ('sis nosisi', 0.03634672673399567), ('sis nosisi raised', 0.03634672673399567), ('stigma around covid19', 0.03634672673399567), ('stigma around', 0.03634672673399567)]",negative
