,Topic,Count,TopicLabel,WordScore,Sentiment
18,17,28,17_soil_biodiversity_food_urban,"[('soil', 0.034272407682301595), ('biodiversity', 0.025984595001019205), ('food', 0.02256861117403514), ('urban', 0.02056344460938096), ('farmers', 0.01965179493921634), ('soil health', 0.01944988468485582), ('agriculture', 0.016376495782680283), ('wa farmers', 0.01603189777673558), ('plants', 0.015174313439819023), ('ecosystem', 0.014848340000582402)]",positive
19,18,25,18_covid_away proud support_patients covid19 lifeline_inauguration minister health,"[('covid', 0.02971559540871261), ('away proud support', 0.023990725889176754), ('patients covid19 lifeline', 0.023990725889176754), ('inauguration minister health', 0.023990725889176754), ('covid19 lifeline', 0.023990725889176754), ('support teameurope', 0.023990725889176754), ('proud support teameurope', 0.023990725889176754), ('inauguration minister', 0.023990725889176754), ('lifeline coming far', 0.023990725889176754), ('health temporary accommodation', 0.023990725889176754)]",positive
20,19,23,19_pls_twitter_people_amazing group people,"[('pls', 0.03060997458350083), ('twitter', 0.02641821958426026), ('people', 0.022752892287902914), ('amazing group people', 0.022198237955541968), ('services save lives', 0.022198237955541968), ('clinical services save', 0.022198237955541968), ('save lives icannotstayathome', 0.022198237955541968), ('icannotstayathome', 0.022198237955541968), ('clinical services', 0.022198237955541968), ('pls stayathome', 0.022198237955541968)]",positive
21,20,20,20_food healthcare_food_rations syrian refugee_syrian,"[('food healthcare', 0.06673393939491833), ('food', 0.062497692481943465), ('rations syrian refugee', 0.0609292426236952), ('syrian', 0.0609292426236952), ('syrian refugee', 0.0609292426236952), ('rationchallengeau', 0.0609292426236952), ('rations', 0.0609292426236952), ('rations syrian', 0.0609292426236952), ('eating rations syrian', 0.0609292426236952), ('eating rations', 0.0609292426236952)]",positive
22,21,19,21_worker_support worker_cream support_cream,"[('worker', 0.09318716001710996), ('support worker', 0.06428527316237195), ('cream support', 0.034945002190327853), ('cream', 0.034945002190327853), ('eating ice cream', 0.034945002190327853), ('cream support health', 0.034945002190327853), ('imma eating ice', 0.034945002190327853), ('imma eating', 0.034945002190327853), ('imma', 0.034945002190327853), ('ice cream', 0.034945002190327853)]",positive
23,22,19,22_diabetes_emotional_jar_ppl diabetes,"[('diabetes', 0.08830766707464285), ('emotional', 0.029931935147674532), ('jar', 0.027005603206800573), ('ppl diabetes', 0.021023062815036807), ('year', 0.018926622964879763), ('cake', 0.018758932219987125), ('peersupport', 0.01808765409693073), ('focus', 0.017436216567887828), ('ppl', 0.016907996305147863), ('health', 0.01609133561456224)]",positive
24,23,18,23_abi_brain_stroke_brain injury,"[('abi', 0.03921616792591366), ('brain', 0.03764506296318397), ('stroke', 0.037403807870760065), ('brain injury', 0.03431414693517445), ('injury', 0.032728331886915055), ('brain injury stroke', 0.021581400853297895), ('injury stroke', 0.021581400853297895), ('headway', 0.020426960399756375), ('hospital', 0.019386007510017164), ('must', 0.01685244159812357)]",positive
25,24,18,24_bra_pink_virtual_breast,"[('bra', 0.06559478533625318), ('pink', 0.05817904104660385), ('virtual', 0.05478467354243468), ('breast', 0.05271044090224363), ('virtual pink', 0.046463712884373655), ('seat', 0.04431641033801445), ('breast care', 0.03995964121028402), ('bras', 0.03630310430538981), ('virtual pink seat', 0.03630310430538981), ('pink seat', 0.03630310430538981)]",positive
26,25,18,25_sport_wellbeing lets hope_inform sport critical_political support mobilise,"[('sport', 0.0772397098014389), ('wellbeing lets hope', 0.028531343500970096), ('inform sport critical', 0.028531343500970096), ('political support mobilise', 0.028531343500970096), ('support mobilise struggling', 0.028531343500970096), ('promoting community', 0.028531343500970096), ('political support', 0.028531343500970096), ('critical role covid19', 0.028531343500970096), ('promoting community health', 0.028531343500970096), ('lets hope sport', 0.028531343500970096)]",positive
27,26,18,26_parking_new_bike_enhanced weekend,"[('parking', 0.03513105898958501), ('new', 0.026549342901557284), ('bike', 0.026049080481422186), ('enhanced weekend', 0.024047846665103366), ('parking pollutants covidsafe', 0.024047846665103366), ('traffic parking pollutants', 0.024047846665103366), ('traffic parking', 0.024047846665103366), ('timetable let people', 0.024047846665103366), ('timetable let', 0.024047846665103366), ('timetable', 0.024047846665103366)]",positive
28,27,18,27_swimming_swim_lapsforlife_drowning prevention,"[('swimming', 0.04129953672603136), ('swim', 0.02779016705548251), ('lapsforlife', 0.023488594417077707), ('drowning prevention', 0.023488594417077707), ('drowning', 0.023488594417077707), ('help', 0.021499467708427422), ('mental', 0.021389696517720404), ('difficulties', 0.02064976836301568), ('mental health', 0.02042330097283208), ('young people', 0.020007733086988434)]",positive
29,28,18,28_lymphoma_nurse_lymphoma care_legsout4lymphoma,"[('lymphoma', 0.12482884646342744), ('nurse', 0.05078676808660663), ('lymphoma care', 0.04745013000186116), ('legsout4lymphoma', 0.03551718072886715), ('lymphoma australia', 0.03551718072886715), ('lymphoma care nurse', 0.03551718072886715), ('care nurse', 0.03268010933455118), ('givingtuesday', 0.029275639418386706), ('sir charles', 0.029275639418386706), ('sir charles gairdner', 0.029275639418386706)]",positive
30,29,18,29_help_community members_maintain socialnetworks support_something like,"[('help', 0.0245436401273198), ('community members', 0.023471716886696473), ('maintain socialnetworks support', 0.023193585524553886), ('something like', 0.023193585524553886), ('lost jobsincomebe frequently', 0.023193585524553886), ('lost jobsincomebe', 0.023193585524553886), ('covid19 health phone', 0.023193585524553886), ('like especially need', 0.023193585524553886), ('socialdistanacing physicaldistancing something', 0.023193585524553886), ('like especially', 0.023193585524553886)]",positive
31,30,16,30_blood_blood plasma_plasma_donation,"[('blood', 0.052207146486070596), ('blood plasma', 0.04439543715365008), ('plasma', 0.04261571189472352), ('donation', 0.03995444098080448), ('selfie picoftheday', 0.03793630758965686), ('doyourpart selfie', 0.03793630758965686), ('doyourpart', 0.03793630758965686), ('selfie', 0.03793630758965686), ('lifeblood', 0.03793630758965686), ('plasma plasmadonation wearamask', 0.03793630758965686)]",positive
32,31,16,31_meal_idea show support_husband nurse covid19_catering company owned,"[('meal', 0.04748253708817542), ('idea show support', 0.04057426275317605), ('husband nurse covid19', 0.04057426275317605), ('catering company owned', 0.04057426275317605), ('frontline medical', 0.04057426275317605), ('company owned', 0.04057426275317605), ('catering company', 0.04057426275317605), ('frontline medical staff', 0.04057426275317605), ('nurse covid19 clinic', 0.04057426275317605), ('staff donating', 0.04057426275317605)]",positive
33,32,16,32_campaign_gofundme_ssr_gofundme campaign,"[('campaign', 0.08502983257985716), ('gofundme', 0.06681978127182375), ('ssr', 0.049029590288074826), ('gofundme campaign', 0.049029590288074826), ('please support', 0.042605669273488814), ('please', 0.0418871888839547), ('150days150questions', 0.03816808491662022), ('support gofundme', 0.03816808491662022), ('support gofundme campaign', 0.03816808491662022), ('please support campaign', 0.03568959422755097)]",positive
34,33,16,33_cald communities_cald_webinar_register,"[('cald communities', 0.07112274802179132), ('cald', 0.06989179481058876), ('webinar', 0.0544383898431172), ('register', 0.05070622385339216), ('mental health cald', 0.04960315294412863), ('strategies support mental', 0.04960315294412863), ('health cald', 0.04960315294412863), ('health cald communities', 0.04960315294412863), ('presenters', 0.048755190142357435), ('strategies', 0.04800118584917534)]",positive
35,34,15,34_kidney health_kidney_conference today leaders_thankyou healthcare workers,"[('kidney health', 0.0273468292400995), ('kidney', 0.026541719894857402), ('conference today leaders', 0.019898826246302553), ('thankyou healthcare workers', 0.019898826246302553), ('thankyou healthcare', 0.019898826246302553), ('good kidney health', 0.019898826246302553), ('forum heartfelt', 0.019898826246302553), ('nsw community', 0.019898826246302553), ('services management forum', 0.019898826246302553), ('management forum heartfelt', 0.019898826246302553)]",positive
36,35,15,35_range_free telephone consults_us 9450_visit free,"[('range', 0.0432518958920816), ('free telephone consults', 0.029619048678426435), ('us 9450', 0.029619048678426435), ('visit free', 0.029619048678426435), ('free telephone', 0.029619048678426435), ('2000 visit', 0.029619048678426435), ('need physical mental', 0.029619048678426435), ('need physical', 0.029619048678426435), ('9450 2000 visit', 0.029619048678426435), ('us 9450 2000', 0.029619048678426435)]",positive
37,36,14,36_show_family_care_stayhomesavelives,"[('show', 0.03376401545484849), ('family', 0.0296989616031541), ('care', 0.026837558235818765), ('stayhomesavelives', 0.02426736263217212), ('stalbans stayhome', 0.02426736263217212), ('ones hospital order', 0.02426736263217212), ('online inthistogether', 0.02426736263217212), ('bear loved', 0.02426736263217212), ('online inthistogether itsuptous', 0.02426736263217212), ('show support give', 0.02426736263217212)]",positive
38,37,14,37_improved_enhancement_depression_meditation,"[('improved', 0.035331811197098564), ('enhancement', 0.03133533789957465), ('depression', 0.02484561113083119), ('meditation', 0.024634402552910536), ('improved social', 0.024342493785832097), ('included ao cognitive', 0.024342493785832097), ('mood amp health', 0.024342493785832097), ('mood amp', 0.024342493785832097), ('behaviors improved social', 0.024342493785832097), ('benefits included', 0.024342493785832097)]",positive
39,38,14,38_weekly public health_read weekly_read weekly public_statistics reports,"[('weekly public health', 0.0341219445923764), ('read weekly', 0.0341219445923764), ('read weekly public', 0.0341219445923764), ('statistics reports', 0.0341219445923764), ('weekly public', 0.0341219445923764), ('vaccines', 0.030760863891197542), ('statistics', 0.029569226492425184), ('weekly', 0.0288178850247207), ('reports', 0.0288178850247207), ('vaccinemandate save lives', 0.026562923962242458)]",positive
40,39,14,39_homelessness_people experiencing homelessness_experiencing homelessness_accommodation,"[('homelessness', 0.04512246108754037), ('people experiencing homelessness', 0.024044726277748524), ('experiencing homelessness', 0.023165356879228015), ('accommodation', 0.022059068347871254), ('people experiencing', 0.020365597238753995), ('people', 0.01920427605951439), ('housing', 0.01897224856592429), ('family', 0.018391558790944052), ('need', 0.01802800724573422), ('place', 0.01746543009375572)]",positive
41,40,14,40_digitalhealth_medtech_clinical_data,"[('digitalhealth', 0.034296594991214166), ('medtech', 0.03166174169073171), ('clinical', 0.031397500187373306), ('data', 0.02564172309420081), ('ehealth medtech', 0.024647728817629364), ('conference look monica', 0.024647728817629364), ('support solutions including', 0.024647728817629364), ('learn clinical decisions', 0.024647728817629364), ('clinical decisions', 0.024647728817629364), ('poornima learn', 0.024647728817629364)]",positive
42,41,13,41_veterans_female_spouses_veterans volunteer wellness,"[('veterans', 0.2322286875541007), ('female', 0.18087912280820176), ('spouses', 0.14003216280994807), ('veterans volunteer wellness', 0.08551135382118814), ('spouses veterans', 0.08551135382118814), ('female veterans', 0.08551135382118814), ('female spouses veterans', 0.08551135382118814), ('female spouses', 0.08551135382118814), ('volunteer wellness', 0.08551135382118814), ('female veterans female', 0.08551135382118814)]",positive
43,42,13,42_complaints_webinar health_free_share amp help,"[('complaints', 0.05790855091147511), ('webinar health', 0.046947997515169225), ('free', 0.041896408745808196), ('share amp help', 0.03869768428867209), ('vibroacoustic soundtherapy', 0.03869768428867209), ('healthcareworkers would like', 0.03869768428867209), ('soundtherapy session', 0.03869768428867209), ('free online vibroacoustic', 0.03869768428867209), ('vibroacoustic', 0.03869768428867209), ('soundtherapy', 0.03869768428867209)]",positive
44,43,13,43_honda_vic committee_usman car_usman,"[('honda', 0.04412223446347377), ('vic committee', 0.03107721722874897), ('usman car', 0.03107721722874897), ('usman', 0.03107721722874897), ('minister', 0.0266444349659812), ('discussion', 0.026575867411006003), ('committee', 0.0256604137231511), ('fernando hanjam', 0.02419269382407313), ('big thank minister', 0.02419269382407313), ('discussion supporting priorities', 0.02419269382407313)]",positive
45,44,13,44_smoking_quitting_quit_smokers,"[('smoking', 0.08687119229191778), ('quitting', 0.05431714469935218), ('quit', 0.053150307956630186), ('smokers', 0.04641449754340593), ('smoke', 0.04526428724946015), ('complications', 0.034759785207059836), ('quitting smoking', 0.029782672321302148), ('quit smoking', 0.029782672321302148), ('smoke free', 0.029782672321302148), ('worldnotobaccoday', 0.029782672321302148)]",positive
46,45,13,45_protest_protests_last protest_peaceful,"[('protest', 0.07108351222995886), ('protests', 0.0673674685211609), ('last protest', 0.04156417942116631), ('peaceful', 0.03711814887381121), ('movement', 0.024990899114969413), ('disrupted testing site', 0.022683024157307843), ('crazy police', 0.022683024157307843), ('coz violence last', 0.022683024157307843), ('coz violence', 0.022683024157307843), ('im essential', 0.022683024157307843)]",positive
47,46,12,46_cycling_liveability_liveability amp_northern suburbs,"[('cycling', 0.08914574209197815), ('liveability', 0.03740776147904968), ('liveability amp', 0.03740776147904968), ('northern suburbs', 0.03398734553579184), ('bike', 0.03241663348799205), ('suburbs', 0.03056945879433653), ('value', 0.029470044535518904), ('walking', 0.02922973755196702), ('benefits cycling', 0.029120835158606546), ('billion', 0.02715661880945643)]",positive
48,47,12,47_eye_eye health_vision_hngv,"[('eye', 0.07404064507630434), ('eye health', 0.05690698714131589), ('vision', 0.049721408882354594), ('hngv', 0.031576809208127575), ('including eye', 0.031576809208127575), ('outreach activity eye', 0.031576809208127575), ('hngv racseast', 0.031576809208127575), ('care baucau timorleste', 0.031576809208127575), ('health services covid19', 0.031576809208127575), ('health care baucau', 0.031576809208127575)]",positive
49,48,12,48_messages covid19 amp_multicultural health service_prevention messages_messages covid19,"[('messages covid19 amp', 0.13264279671082535), ('multicultural health service', 0.13264279671082535), ('prevention messages', 0.13264279671082535), ('messages covid19', 0.13264279671082535), ('prevention messages covid19', 0.13264279671082535), ('multicultural health', 0.13264279671082535), ('covid19 amp multicultural', 0.13264279671082535), ('amp multicultural health', 0.13264279671082535), ('amp multicultural', 0.13264279671082535), ('multilingual prevention', 0.13264279671082535)]",positive
50,49,11,49_timorese_flash flood_children mothers amidst_response proud join,"[('timorese', 0.04749390446302002), ('flash flood', 0.03914765736179618), ('children mothers amidst', 0.03914765736179618), ('response proud join', 0.03914765736179618), ('join contribute comitted', 0.03914765736179618), ('join contribute', 0.03914765736179618), ('comitted', 0.03914765736179618), ('comitted dedicated', 0.03914765736179618), ('comitted dedicated brave', 0.03914765736179618), ('timorese children', 0.03914765736179618)]",positive
51,50,11,50_battle_force get_force get ready_care medical arm,"[('battle', 0.1521902067113147), ('force get', 0.09496507417635083), ('force get ready', 0.09496507417635083), ('care medical arm', 0.09496507417635083), ('battle mental health', 0.09496507417635083), ('shouldnt forget need', 0.09496507417635083), ('battle mental', 0.09496507417635083), ('arm force get', 0.09496507417635083), ('arm force', 0.09496507417635083), ('battle covid19 shouldnt', 0.09496507417635083)]",positive
52,51,11,51_cant_harming_escape pain_hospital cant,"[('cant', 0.059980886048630416), ('harming', 0.03606708941662279), ('escape pain', 0.03606708941662279), ('hospital cant', 0.03606708941662279), ('distressed point seriously', 0.03606708941662279), ('harming escape pain', 0.03606708941662279), ('cant support treatment', 0.03606708941662279), ('scared broken', 0.03606708941662279), ('loved ones cant', 0.03606708941662279), ('hug scared broken', 0.03606708941662279)]",positive
53,52,11,52_gps_support gps_year covid19 thank_remuneration trustscience integrity,"[('gps', 0.10021169156639548), ('support gps', 0.03871976073697805), ('year covid19 thank', 0.03317563499081758), ('remuneration trustscience integrity', 0.03317563499081758), ('rubs', 0.03317563499081758), ('foot rubs', 0.03317563499081758), ('rubs prn', 0.03317563499081758), ('second year covid19', 0.03317563499081758), ('foot rubs prn', 0.03317563499081758), ('given appropriate', 0.03317563499081758)]",positive
54,53,11,53_working extremely hard_thanks communitymember_familys experience rmit_park covid19,"[('working extremely hard', 0.057130383269438145), ('thanks communitymember', 0.057130383269438145), ('familys experience rmit', 0.057130383269438145), ('park covid19', 0.057130383269438145), ('park covid19 drivethru', 0.057130383269438145), ('extremely hard', 0.057130383269438145), ('communitymember', 0.057130383269438145), ('experience rmit bundoora', 0.057130383269438145), ('testingclinic teams', 0.057130383269438145), ('experience rmit', 0.057130383269438145)]",positive
