,Topic,Count,TopicLabel,WordScore,Sentiment
12,11,33,11_walk home_home_left_lockdown died exhaustion,"[('walk home', 0.02520727535003384), ('home', 0.024543507030861136), ('left', 0.023524861084238815), ('lockdown died exhaustion', 0.021277949805225432), ('exhaustion', 0.021277949805225432), ('lockdown died', 0.021277949805225432), ('energysapping', 0.021277949805225432), ('walking home energysapping', 0.021277949805225432), ('died exhaustion walking', 0.021277949805225432), ('walk home migrant', 0.021277949805225432)]",negative
13,12,33,12_media_mh_lynching_journalists,"[('media', 0.03260632285653979), ('mh', 0.015533652102437652), ('lynching', 0.015268780579169921), ('journalists', 0.013566943408358748), ('amp', 0.012918705299990466), ('news', 0.012530988076636104), ('channels', 0.011305786173632289), ('crores', 0.011279556384137473), ('underplay', 0.011236436954890839), ('media spread', 0.011236436954890839)]",negative
14,13,33,13_jails_prisoners_saveprisonersgrantparole_jaipur,"[('jails', 0.0796880315848378), ('prisoners', 0.06653504493281737), ('saveprisonersgrantparole', 0.05647988767419046), ('jaipur', 0.050756244424335), ('safe', 0.03271240319340256), ('116', 0.032602459511946805), ('situation 116', 0.031071187554382425), ('jaipur like situation', 0.031071187554382425), ('situation 116 jailinmates', 0.031071187554382425), ('jailinmates got', 0.031071187554382425)]",negative
15,14,31,14_coronavirus_coronavirus lockdown_lockdown image weeping_symbol indias,"[('coronavirus', 0.050158502674977776), ('coronavirus lockdown', 0.04092916707998985), ('lockdown image weeping', 0.031260978635943903), ('symbol indias', 0.031260978635943903), ('worker tragedy', 0.031260978635943903), ('worker tragedy hindu', 0.031260978635943903), ('pandit becomes symbol', 0.031260978635943903), ('weeping rampukar pandit', 0.031260978635943903), ('weeping rampukar', 0.031260978635943903), ('weeping', 0.031260978635943903)]",negative
16,15,29,15_workers walk lokmanya_lokmanya_catch trains_catch trains leave,"[('workers walk lokmanya', 0.055231695952955254), ('lokmanya', 0.055231695952955254), ('catch trains', 0.055231695952955254), ('catch trains leave', 0.055231695952955254), ('walk lokmanya tilak', 0.055231695952955254), ('terminus catch trains', 0.055231695952955254), ('amid ongoing covid19', 0.055231695952955254), ('amid ongoing', 0.055231695952955254), ('trains leave native', 0.055231695952955254), ('terminus catch', 0.055231695952955254)]",negative
17,16,29,16_employers_90_often excluded_protect workers ratifyilo190,"[('employers', 0.06554669982662828), ('90', 0.051045009943399736), ('often excluded', 0.0508806165927653), ('protect workers ratifyilo190', 0.0508806165927653), ('govts employers', 0.0508806165927653), ('social protections govts', 0.0508806165927653), ('workers ratifyilo190', 0.0508806165927653), ('protect workers', 0.0508806165927653), ('excluded covid19 relief', 0.0508806165927653), ('excluded covid19', 0.0508806165927653)]",negative
18,17,28,17_bengal_workers travel amidst_bangladeshi immigrants come_questionable handling,"[('bengal', 0.09965792851612577), ('workers travel amidst', 0.07313743659094472), ('bangladeshi immigrants come', 0.07313743659094472), ('questionable handling', 0.07313743659094472), ('questionable handling corona', 0.07313743659094472), ('workers bengal delayed', 0.07313743659094472), ('already questionable', 0.07313743659094472), ('travel amidst covid19', 0.07313743659094472), ('already questionable handling', 0.07313743659094472), ('amidst covid19 crisis', 0.07313743659094472)]",negative
19,18,27,18_pilgrims_tourists_pilgrims tourists_movement,"[('pilgrims', 0.0544200329472494), ('tourists', 0.04580822972832243), ('pilgrims tourists', 0.038995675020448685), ('movement', 0.03307422147329649), ('students', 0.03266028821206405), ('stranded', 0.031551846710794175), ('workers pilgrims', 0.029246756265336512), ('workers pilgrims tourists', 0.02699448687377458), ('amp persons stranded', 0.026856706392813953), ('amp persons', 0.026333648274936044)]",negative
20,19,26,19_permission_jamat_granted permission_attend,"[('permission', 0.07979458042346255), ('jamat', 0.07397056145220479), ('granted permission', 0.0438660411698837), ('attend', 0.04342561969952813), ('nizamudin allowed', 0.042421655547059754), ('emergency india', 0.042421655547059754), ('permission jamat evacuation', 0.042421655547059754), ('imposed lockdown without', 0.042421655547059754), ('allowed foreigners attend', 0.042421655547059754), ('allowed foreigners', 0.042421655547059754)]",negative
21,20,25,20_complications_post_post covid complications_covid complications,"[('complications', 0.03318546661357823), ('post', 0.03247825157082749), ('post covid complications', 0.03239901202669285), ('covid complications', 0.03239901202669285), ('post covid', 0.03168520368460868), ('covid positive', 0.02869137256447015), ('bapuji', 0.028138373280320088), ('severe health issues', 0.02744648496743506), ('severe health', 0.027008798065607787), ('covid', 0.026125043129675514)]",negative
22,21,25,21_ayurvedic_ayurvedic treatment_treatment_allopathic,"[('ayurvedic', 0.07691369175264506), ('ayurvedic treatment', 0.06556566778547368), ('treatment', 0.0642720934820314), ('allopathic', 0.03136042221769318), ('ayurvedictreatment4bapuji', 0.02999510998276952), ('shri asharamji bapu', 0.028744488252022457), ('asharamji bapu', 0.028430130305140223), ('shri asharamji', 0.028157085827182564), ('bapu', 0.027984357345538217), ('asharamji', 0.027753610151644983)]",negative
23,22,25,22_rich middle class_habits rich_host states_globetrotting habits rich,"[('rich middle class', 0.021707314468899005), ('habits rich', 0.021707314468899005), ('host states', 0.021707314468899005), ('globetrotting habits rich', 0.021707314468899005), ('globetrotting habits', 0.021707314468899005), ('initially spread globetrotting', 0.021707314468899005), ('globetrotting', 0.021707314468899005), ('worse affected', 0.021707314468899005), ('middle class unkindest', 0.021707314468899005), ('initially spread', 0.021707314468899005)]",negative
24,23,24,23_april_11_intrestingly maharashtra_suddenly modi,"[('april', 0.09254236944037093), ('11', 0.055775504688479006), ('intrestingly maharashtra', 0.04780273717230915), ('suddenly modi', 0.04780273717230915), ('intrestingly', 0.04780273717230915), ('maharashtra announced lockdown', 0.04780273717230915), ('14 gather', 0.04780273717230915), ('worker show', 0.04780273717230915), ('intrestingly maharashtra announced', 0.04780273717230915), ('modi announces april', 0.04780273717230915)]",negative
25,24,24,24_bihars_bihars health_testing_bihar,"[('bihars', 0.0300063192401933), ('bihars health', 0.02588709506266704), ('testing', 0.021247402592682957), ('bihar', 0.021155372459874602), ('returning', 0.01918580709813164), ('went', 0.019179259073730137), ('bravado negligence', 0.018256613832438165), ('bravado negligence cuts', 0.018256613832438165), ('bundelkhand point', 0.018256613832438165), ('bundelkhand point stupidly', 0.018256613832438165)]",negative
26,25,24,25_kidney_pcc_bharaishe_neetu,"[('kidney', 0.04195667429473456), ('pcc', 0.03814243117703142), ('bharaishe', 0.03720365878222106), ('neetu', 0.03720365878222106), ('deepika 7678082544', 0.03720365878222106), ('deepika', 0.03720365878222106), ('neetu bharaishe', 0.03720365878222106), ('7678082544', 0.03720365878222106), ('mrs neetu bharaishe', 0.03720365878222106), ('mrs neetu', 0.03720365878222106)]",negative
27,26,23,26_quarantine_migrants_hospital_checkup found doutfull,"[('quarantine', 0.028985043509047334), ('migrants', 0.015768872851627355), ('hospital', 0.014786174181987152), ('checkup found doutfull', 0.014741669483611473), ('admiited hospital per', 0.014741669483611473), ('doutfull must', 0.014741669483611473), ('found doutfull', 0.014741669483611473), ('doutfull must quarantine', 0.014741669483611473), ('move stuck proper', 0.014741669483611473), ('districts willing', 0.014741669483611473)]",negative
28,27,22,27_heat_understand_see_see understand plight,"[('heat', 0.07857567827675979), ('understand', 0.06907820616711458), ('see', 0.05602784300916118), ('see understand plight', 0.048860106947815556), ('closely', 0.048860106947815556), ('cant even understand', 0.048860106947815556), ('road heat', 0.048860106947815556), ('car road', 0.048860106947815556), ('understand plight shattered', 0.048860106947815556), ('migration something beyond', 0.048860106947815556)]",negative
29,28,22,28_serve_patience_need follow precautions_follow precautions crisis,"[('serve', 0.030924655856816252), ('patience', 0.02846528135955868), ('need follow precautions', 0.02846528135955868), ('follow precautions crisis', 0.02846528135955868), ('precautions crisis', 0.02846528135955868), ('home avoid mass', 0.02846528135955868), ('dont return home', 0.02846528135955868), ('would request migrants', 0.02846528135955868), ('request migrants worker', 0.02846528135955868), ('hands would request', 0.02846528135955868)]",negative
30,29,21,29_polyneuropathy_called demyelinating_yet granting_yet granting bail,"[('polyneuropathy', 0.06125744751666428), ('called demyelinating', 0.06125744751666428), ('yet granting', 0.06125744751666428), ('yet granting bail', 0.06125744751666428), ('wewantjustice asap view', 0.06125744751666428), ('disease called demyelinating', 0.06125744751666428), ('granting bail corona', 0.06125744751666428), ('fundamental rights wewantjustice', 0.06125744751666428), ('wewantjustice asap', 0.06125744751666428), ('demyelinating polyneuropathy yet', 0.06125744751666428)]",negative
31,30,21,30_msme farmer_economy economist_curfew social distance_social distance test,"[('msme farmer', 0.054852072428290696), ('economy economist', 0.054852072428290696), ('curfew social distance', 0.054852072428290696), ('social distance test', 0.054852072428290696), ('economist economic', 0.054852072428290696), ('cycle ballroll bank', 0.054852072428290696), ('god economy economist', 0.054852072428290696), ('vendor larry driver', 0.054852072428290696), ('god economy', 0.054852072428290696), ('daily worker 100', 0.054852072428290696)]",negative
32,31,19,31_improving health infrastructure_improving health_workers improving health_busy buying mlas,"[('improving health infrastructure', 0.07987621851424224), ('improving health', 0.07987621851424224), ('workers improving health', 0.07987621851424224), ('busy buying mlas', 0.07987621851424224), ('busy buying', 0.07987621851424224), ('covid bjp busy', 0.07987621851424224), ('infrastructure control', 0.07987621851424224), ('infrastructure control covid', 0.07987621851424224), ('providing help migrant', 0.07987621851424224), ('focus providing help', 0.07987621851424224)]",negative
33,32,18,32_deduction_pm cares_fund eligible 100_fund eligible,"[('deduction', 0.059684079031496265), ('pm cares', 0.05366683292835094), ('fund eligible 100', 0.05360225908331908), ('fund eligible', 0.05360225908331908), ('cares fund eligible', 0.05360225908331908), ('100 deduction', 0.05360225908331908), ('eligible 100', 0.05360225908331908), ('eligible 100 deduction', 0.05360225908331908), ('eligible', 0.05139390461822467), ('80g', 0.0508129655125467)]",negative
34,33,18,33_hand_date_equal_one hand,"[('hand', 0.07563294870806496), ('date', 0.06559469556594581), ('equal', 0.04908248553343516), ('one hand', 0.04886533343320027), ('given date date', 0.045992086763264314), ('date date despite', 0.045992086763264314), ('hand 85', 0.045992086763264314), ('bapu given date', 0.045992086763264314), ('hand 85 year', 0.045992086763264314), ('date date', 0.0453676038489389)]",negative
35,34,18,34_shouldnt_cannot_covid_bjp,"[('shouldnt', 0.02092128038339066), ('cannot', 0.020077644788193214), ('covid', 0.01713745793565274), ('bjp', 0.01712015864691829), ('states underreporting', 0.017062420111851863), ('thousands across nation', 0.017062420111851863), ('pm hm amp', 0.017062420111851863), ('common man benefit', 0.017062420111851863), ('large bjp', 0.017062420111851863), ('spite 70 days', 0.017062420111851863)]",negative
36,35,18,35_sanitation workers_dead nurse list_nurse list_appraising rule,"[('sanitation workers', 0.03495672764420984), ('dead nurse list', 0.03279840381476082), ('nurse list', 0.03279840381476082), ('appraising rule', 0.03279840381476082), ('however appraising', 0.03279840381476082), ('india dead', 0.03279840381476082), ('fake useless cm', 0.03279840381476082), ('however appraising rule', 0.03279840381476082), ('useless cm', 0.03279840381476082), ('daytoday', 0.03279840381476082)]",negative
37,36,18,36_breakingnews breaking_breakingnews_breaking_covid19india,"[('breakingnews breaking', 0.04590472610620536), ('breakingnews', 0.04101439052024464), ('breaking', 0.03470936799420175), ('covid19india', 0.03120472593446542), ('telangana', 0.0298749392810426), ('kerala', 0.029750886852172927), ('covid19', 0.02498462013227615), ('covid19 covid19', 0.02361383058216024), ('charged punjab', 0.02331864081953088), ('stopped leave native', 0.02331864081953088)]",negative
38,37,18,37_makwana_milk_ngo_day date,"[('makwana', 0.07422401355459682), ('milk', 0.06948693218339666), ('ngo', 0.047921799011477806), ('day date', 0.041537043090342105), ('anganwadi', 0.041537043090342105), ('village kashipura activities', 0.041537043090342105), ('activities malnutrition childrens', 0.041537043090342105), ('missparul', 0.041537043090342105), ('amp anganwadi', 0.041537043090342105), ('amp anganwadi worker', 0.041537043090342105)]",negative
39,38,18,38_youtube channel_ashram youtube_ashram youtube channel_ashram,"[('youtube channel', 0.08650027474382421), ('ashram youtube', 0.08368661933998134), ('ashram youtube channel', 0.08368661933998134), ('ashram', 0.08212980570251247), ('youtube', 0.08204081459309773), ('channel', 0.08097970504583475), ('youtube channel benefit', 0.08009910547176599), ('channel benefit offering', 0.08009910547176599), ('channel benefit', 0.08009910547176599), ('ji maharaj', 0.07942998069715035)]",negative
40,39,18,39_hero_actor_real life hero_life hero,"[('hero', 0.06685096327197929), ('actor', 0.05439752816355444), ('real life hero', 0.042499309318415696), ('life hero', 0.042499309318415696), ('sonusood', 0.04228845126222461), ('real life', 0.040941615042846116), ('real', 0.040900879791441656), ('sonu', 0.037002394854446535), ('sonu sood', 0.03274666742247213), ('sood', 0.03274666742247213)]",negative
41,40,18,40_indiafightscorona covidwarriors health_contact us 8408000104_nashik indiafightscorona covidwarriors_8408000104 yesyoucansavelife,"[('indiafightscorona covidwarriors health', 0.0599768074913382), ('contact us 8408000104', 0.0599768074913382), ('nashik indiafightscorona covidwarriors', 0.0599768074913382), ('8408000104 yesyoucansavelife', 0.0599768074913382), ('8408000104 yesyoucansavelife arpanbloodcentre', 0.0599768074913382), ('8408000104', 0.0599768074913382), ('us 8408000104 yesyoucansavelife', 0.0599768074913382), ('us 8408000104', 0.0599768074913382), ('today contact us', 0.0599768074913382), ('indiafightscorona covidwarriors', 0.0599768074913382)]",negative
42,41,17,41_hrd health_received donations_scale industries rural_central ministries mha,"[('hrd health', 0.05008923325017282), ('received donations', 0.05008923325017282), ('scale industries rural', 0.05008923325017282), ('central ministries mha', 0.05008923325017282), ('industries rural development', 0.05008923325017282), ('welfare environment amp', 0.05008923325017282), ('hrd health amp', 0.05008923325017282), ('pmnrf central', 0.05008923325017282), ('ministries mha', 0.05008923325017282), ('pmnrf central ministries', 0.05008923325017282)]",negative
43,42,17,42_old_bail_request judiciary view_many elderly sick,"[('old', 0.03541615943691947), ('bail', 0.0306180025235799), ('request judiciary view', 0.02973443403164091), ('many elderly sick', 0.02973443403164091), ('prisons due pandemic', 0.02973443403164091), ('many elderly', 0.02973443403164091), ('judiciary view sant', 0.02973443403164091), ('cases prisons', 0.02973443403164091), ('judiciary view', 0.02973443403164091), ('prisoners released bail', 0.02973443403164091)]",negative
44,43,17,43_service humanity_done great_great service_years serious health,"[('service humanity', 0.05437457822016925), ('done great', 0.05437457822016925), ('great service', 0.05437457822016925), ('years serious health', 0.05437457822016925), ('even age', 0.05437457822016925), ('done great service', 0.05437457822016925), ('years serious', 0.05437457822016925), ('great service humanity', 0.05437457822016925), ('bapu done great', 0.05437457822016925), ('great', 0.05308820916607824)]",negative
45,44,17,44_villages_villagesno_covid19 rapidly_cant return2cities due2,"[('villages', 0.0301630231415259), ('villagesno', 0.02234576489445486), ('covid19 rapidly', 0.02234576489445486), ('cant return2cities due2', 0.02234576489445486), ('take decision2', 0.02234576489445486), ('rapidly spreadinggovt take', 0.02234576489445486), ('villagesno transportno foodampwater', 0.02234576489445486), ('villagesno transportno', 0.02234576489445486), ('become worsepolice allowing', 0.02234576489445486), ('become worsepolice', 0.02234576489445486)]",negative
46,45,17,45_duty_essential ppes_migrant workers delhi_workers delhi,"[('duty', 0.031273076733895), ('essential ppes', 0.02678832644562757), ('migrant workers delhi', 0.023851905886988815), ('workers delhi', 0.022697733094161877), ('survivalensurity delhiprogrom victims', 0.022095812267000105), ('doctorsparamedic staff', 0.022095812267000105), ('survivalensurity delhiprogrom', 0.022095812267000105), ('survivalensurity', 0.022095812267000105), ('doctorsparamedic', 0.022095812267000105), ('lalitpuruttar', 0.022095812267000105)]",negative
47,46,16,46_bicycles_saharanpur_auctioned_cycles,"[('bicycles', 0.09400399447877932), ('saharanpur', 0.052991556819656234), ('auctioned', 0.05138217798305542), ('cycles', 0.04813174790278404), ('bicycles left', 0.04813174790278404), ('bicycles left behind', 0.04813174790278404), ('left behind', 0.04562819161158965), ('5400', 0.04218348924368334), ('wr', 0.03910987852421971), ('5400 bicycles', 0.03606741542528772)]",negative
48,47,15,47_homes losing_jobs covid19 pandemic_workers forced return_pandemic continue,"[('homes losing', 0.10695290275635827), ('jobs covid19 pandemic', 0.10695290275635827), ('workers forced return', 0.10695290275635827), ('pandemic continue', 0.10695290275635827), ('face uncertain', 0.10695290275635827), ('return homes losing', 0.10695290275635827), ('covid19 pandemic continue', 0.10695290275635827), ('losing jobs covid19', 0.10695290275635827), ('pandemic continue face', 0.10695290275635827), ('homes losing jobs', 0.10695290275635827)]",negative
49,48,15,48_stigmabase_workforce_article stigmabase_view article stigmabase,"[('stigmabase', 0.06006354204002781), ('workforce', 0.06005872503633357), ('article stigmabase', 0.047562196593556566), ('view article stigmabase', 0.047562196593556566), ('view article', 0.04249528688125818), ('view', 0.04211292666858735), ('article', 0.04030447258613722), ('including barber street', 0.038475050628854035), ('vulnerable population migrant', 0.038475050628854035), ('skilled workforce', 0.038475050628854035)]",negative
50,49,15,49_gathered_socialdistancing_situation 21daylockdown lockdown_travel facilities home,"[('gathered', 0.04890276007117983), ('socialdistancing', 0.04890276007117983), ('situation 21daylockdown lockdown', 0.04668306142967623), ('travel facilities home', 0.04668306142967623), ('travel facilities', 0.04668306142967623), ('workers gathered payippadu', 0.04668306142967623), ('21daylockdown lockdown covid19', 0.04668306142967623), ('21daylockdown lockdown', 0.04668306142967623), ('payippadu', 0.04668306142967623), ('gathered payippadu kottayam', 0.04668306142967623)]",negative
51,50,15,50_would_worst_matter_treatment covid patients,"[('would', 0.06334925059490253), ('worst', 0.03038457084675313), ('matter', 0.02385671195872707), ('treatment covid patients', 0.023799585743009756), ('patients fuel rates', 0.023799585743009756), ('prepared corona since', 0.023799585743009756), ('feb train tickets', 0.023799585743009756), ('covid patients fuel', 0.023799585743009756), ('rates would reduced', 0.023799585743009756), ('really matter', 0.023799585743009756)]",negative
52,51,15,51_ignored_condition ignored_innocent jailed_health condition ignored,"[('ignored', 0.14646211851004368), ('condition ignored', 0.09755660281817652), ('innocent jailed', 0.09755660281817652), ('health condition ignored', 0.09755660281817652), ('innocent jailed reason', 0.09755660281817652), ('ignored health condition', 0.09755660281817652), ('jailed reason', 0.09755660281817652), ('evidences ignored health', 0.0955556350636806), ('ignored health', 0.0955556350636806), ('evidences ignored', 0.09377802333820533)]",negative
53,52,15,52_liquor_liquor liquor_liquor liquor liquor_labours,"[('liquor', 0.1869981435169266), ('liquor liquor', 0.1325959033727002), ('liquor liquor liquor', 0.11044501352715072), ('labours', 0.04288425775703326), ('labours illplanned', 0.03441011898993334), ('jumping liquor bribes', 0.03441011898993334), ('govt strategy', 0.03441011898993334), ('fund antipoor arrange', 0.03441011898993334), ('fund antipoor', 0.03441011898993334), ('food finacial scarcities', 0.03441011898993334)]",negative
54,53,15,53_cycle_steals_cycle reach_reach leaves,"[('cycle', 0.056678427734370644), ('steals', 0.04446005850445355), ('cycle reach', 0.04446005850445355), ('reach leaves', 0.04446005850445355), ('steals cycle reach', 0.04446005850445355), ('cycle reach leaves', 0.04446005850445355), ('steals cycle', 0.04446005850445355), ('note', 0.03883894510640747), ('worker steals cycle', 0.03801391086093817), ('worker steals', 0.03801391086093817)]",negative
55,54,14,54_arrange_public health education_another drama government_drama government better,"[('arrange', 0.03931056961061382), ('public health education', 0.03336766244374678), ('another drama government', 0.03336766244374678), ('drama government better', 0.03336766244374678), ('another drama', 0.03336766244374678), ('allow arrange migrant', 0.03336766244374678), ('health education increased', 0.03336766244374678), ('education increased', 0.03336766244374678), ('ppe test kits', 0.03336766244374678), ('sufficient ppe', 0.03336766244374678)]",negative
56,55,14,55_lockdown21_paint_approach rhetoric must_securing livelihood,"[('lockdown21', 0.044035563525073915), ('paint', 0.03479228207406469), ('approach rhetoric must', 0.03175828965707089), ('securing livelihood', 0.03175828965707089), ('lackadaisical approach rhetoric', 0.03175828965707089), ('coronaviruspandemic india', 0.03175828965707089), ('workers materialized', 0.03175828965707089), ('workers materialized earliest', 0.03175828965707089), ('lackadaisical approach', 0.03175828965707089), ('lockdown21 indiafightscorona coronaviruspandemic', 0.03175828965707089)]",negative
57,56,14,56_nepal_nepali_india especially_especially living view,"[('nepal', 0.08836326928364165), ('nepali', 0.03708529769483949), ('india especially', 0.03527438601196089), ('especially living view', 0.03527438601196089), ('approximately lakh nepali', 0.03527438601196089), ('km border approximately', 0.03527438601196089), ('nepal share', 0.03527438601196089), ('lakh nepali', 0.03527438601196089), ('lakh nepali migrants', 0.03527438601196089), ('covid19 frontline', 0.03527438601196089)]",negative
58,57,14,57_testing_demonetization_wave_1provided,"[('testing', 0.0404748056431038), ('demonetization', 0.03755223109371455), ('wave', 0.03653513788340847), ('1provided', 0.03477756367376425), ('increased testing', 0.03477756367376425), ('would happy stand', 0.03477756367376425), ('clap 1provided', 0.03477756367376425), ('clap 1provided ppe', 0.03477756367376425), ('doctors increased', 0.03477756367376425), ('doctors increased testing', 0.03477756367376425)]",negative
59,58,14,58_grantparoletosecureprisoners_inmates_health issues considered_india tough,"[('grantparoletosecureprisoners', 0.06823151034090329), ('inmates', 0.06222551822954342), ('health issues considered', 0.052452878010872166), ('india tough', 0.052452878010872166), ('aged underlying', 0.052452878010872166), ('aged underlying health', 0.052452878010872166), ('inmates specially', 0.052452878010872166), ('india tough every', 0.052452878010872166), ('old aged underlying', 0.052452878010872166), ('inmates specially old', 0.052452878010872166)]",negative
60,59,13,59_truthofshraadh_truthofshraadh benefit_truthofshraadh benefit offering_maharaj,"[('truthofshraadh', 0.08831098459144596), ('truthofshraadh benefit', 0.08138780100369465), ('truthofshraadh benefit offering', 0.08138780100369465), ('maharaj', 0.07900875687317302), ('rampal ji', 0.07488246271830586), ('rampal ji maharaj', 0.07488246271830586), ('rampal', 0.07488246271830586), ('ji maharaj', 0.07488246271830586), ('benefit offering pind', 0.07399814878060762), ('offering pind', 0.07399814878060762)]",negative
61,60,13,60_emergency health condition_bapu emergency_bapu emergency health_health condition proves,"[('emergency health condition', 0.07262013238277933), ('bapu emergency', 0.07262013238277933), ('bapu emergency health', 0.07262013238277933), ('health condition proves', 0.07262013238277933), ('proves partiality indian', 0.07262013238277933), ('proves partiality', 0.07262013238277933), ('indian judiciary grant', 0.07262013238277933), ('place bail sant', 0.07262013238277933), ('place bail', 0.07262013238277933), ('condition proves', 0.07262013238277933)]",negative
62,61,13,61_uts grant permission_uts grant_2020 requesting states_government issued,"[('uts grant permission', 0.04047664285810078), ('uts grant', 0.04047664285810078), ('2020 requesting states', 0.04047664285810078), ('government issued', 0.04047664285810078), ('2020 requesting', 0.04047664285810078), ('states uts grant', 0.04047664285810078), ('government issued circular', 0.04047664285810078), ('manufacture oxygen medical', 0.04047664285810078), ('grant permission manufacture', 0.04047664285810078), ('truth prevail', 0.04047664285810078)]",negative
