,Topic,Count,TopicLabel,WordScore,Sentiment
20,19,49,19_police_mental health_mental_officers,"[('police', 0.044333469075905484), ('mental health', 0.013709065187148761), ('mental', 0.013537790331519254), ('officers', 0.012891247511208253), ('mental health services', 0.011242318961037808), ('police officers', 0.009654766872440441), ('services', 0.009462744432220805), ('cops', 0.009099631633981593), ('prn', 0.008619014762789692), ('health services', 0.00838056442897822)]",negative
21,20,49,20_student_students_ahp_team,"[('student', 0.015897525463593912), ('students', 0.0123011027451005), ('ahp', 0.012277243365634708), ('team', 0.011953916689144221), ('work covid19', 0.011276185711057206), ('student nurses', 0.010386098078181888), ('covid19', 0.010134157917338831), ('ppe', 0.009438227424278436), ('student nurses getting', 0.00924554432314965), ('award', 0.008564005714195485)]",negative
22,21,47,21_welfare_benefits_income_poverty,"[('welfare', 0.02319620015090086), ('benefits', 0.01869928811719306), ('income', 0.016484659165366677), ('poverty', 0.012416492351703603), ('income support', 0.010722999827260951), ('benefit', 0.010358009447108523), ('health conditions', 0.010171091418475948), ('credit', 0.009553495710706985), ('pip', 0.009273754968396167), ('qualify', 0.008704434774746058)]",negative
23,22,46,22_close collapse covid_funding support nhs_close collapse_health put profit,"[('close collapse covid', 0.04469099528833204), ('funding support nhs', 0.04469099528833204), ('close collapse', 0.04469099528833204), ('health put profit', 0.04469099528833204), ('collapse covid', 0.04469099528833204), ('across uk backing', 0.04469099528833204), ('profit add', 0.04469099528833204), ('thousands across uk', 0.04469099528833204), ('thousands across', 0.04469099528833204), ('put profit add', 0.04469099528833204)]",negative
24,23,46,23_worker_support worker_40 minutes left_40 minutes,"[('worker', 0.03540963546426562), ('support worker', 0.03512075633660059), ('40 minutes left', 0.016488288546618757), ('40 minutes', 0.016488288546618757), ('minutes left', 0.016488288546618757), ('hours 40', 0.016488288546618757), ('hours 40 minutes', 0.016488288546618757), ('minutes', 0.014341456111676918), ('im support worker', 0.0125226432795497), ('im support', 0.012260805878334903)]",negative
25,24,45,24_autism_autistic_disabilities_learning,"[('autism', 0.042141857412755064), ('autistic', 0.031167197757084028), ('disabilities', 0.014120007332877906), ('learning', 0.011589910005438906), ('national autistic society', 0.011314207930202148), ('autistic society', 0.011314207930202148), ('also support worker', 0.011314207930202148), ('worker national autistic', 0.011314207930202148), ('support worker national', 0.011314207930202148), ('national autistic', 0.011314207930202148)]",negative
26,25,45,25_industry_savetravel_90k_dedicated support,"[('industry', 0.07615040715821131), ('savetravel', 0.05744620834432881), ('90k', 0.054097092238947854), ('dedicated support', 0.054097092238947854), ('support industry 90k', 0.054097092238947854), ('travel industry effectively', 0.054097092238947854), ('regions forced lockdown', 0.054097092238947854), ('savefuturetravel', 0.054097092238947854), ('youve vowed', 0.054097092238947854), ('lost savetravel', 0.054097092238947854)]",negative
27,26,44,26_capitalism_maskup_working class_follow,"[('capitalism', 0.03991143317842869), ('maskup', 0.01703156509159908), ('working class', 0.014293635853067083), ('follow', 0.013611611030885458), ('capitalism covid', 0.012172443788155515), ('abolish capitalism', 0.011848179701714943), ('covid', 0.011636221704882948), ('class', 0.010970881425035406), ('fascism', 0.010940119335510597), ('tyranny', 0.010940119335510597)]",negative
28,27,42,27_clap_clapping_clapforcarers_clapforthenhs,"[('clap', 0.030942210247874906), ('clapping', 0.019693633693217395), ('clapforcarers', 0.016890638068576377), ('clapforthenhs', 0.016084499740891427), ('thursday', 0.014839749278984538), ('clapforourcarers', 0.014817237161206791), ('frontline', 0.013290730357542548), ('clapfornhs', 0.01250478414569338), ('frontlineespecially gorgeous daughter', 0.012005056276742785), ('superheroes frontlineespecially gorgeous', 0.012005056276742785)]",negative
29,28,41,28_immunity_vaccinated_herd_implies,"[('immunity', 0.01789502142831273), ('vaccinated', 0.017038467995460514), ('herd', 0.016752456782595244), ('implies', 0.014698863612821394), ('herd immunity', 0.013855810367171048), ('120k people', 0.013415197017103048), ('lockdown', 0.013047770536444715), ('point health', 0.012836058873593834), ('120k', 0.011859375931722108), ('burden', 0.011092110242041544)]",negative
30,29,40,29_italy_italy health_spain_flights,"[('italy', 0.06354541094335472), ('italy health', 0.011072898965842758), ('spain', 0.010506050994399593), ('flights', 0.009111148183832254), ('health service', 0.008950983569330911), ('coronavirus', 0.008798225723007855), ('ban 85bil', 0.008642870852906406), ('though worrying', 0.008642870852906406), ('uk sing happy', 0.008642870852906406), ('uk sing', 0.008642870852906406)]",negative
31,30,38,30_hospital_nhs workers_softy_whatthe hospital wanted,"[('hospital', 0.021626457134775103), ('nhs workers', 0.018454490380939225), ('softy', 0.016268796382599298), ('whatthe hospital wanted', 0.013928370887180392), ('hundreds back', 0.013928370887180392), ('nhs workers slag', 0.013928370887180392), ('care worker guess', 0.013928370887180392), ('remain anonymous', 0.013928370887180392), ('guess whatthe hospital', 0.013928370887180392), ('worker guess', 0.013928370887180392)]",negative
32,31,37,31_carers_unpaid_carersweek_unpaid carers,"[('carers', 0.055462971553269166), ('unpaid', 0.04420703554454011), ('carersweek', 0.038040949244750405), ('unpaid carers', 0.03518411747943207), ('allowance', 0.019888155426341488), ('support carers', 0.018146815577460174), ('makecaringvisible', 0.018032351546024693), ('campaign makecaringvisible', 0.018032351546024693), ('carers allowance', 0.016650327964289297), ('campaign', 0.016446830205222158)]",negative
33,32,36,32_englands_yet financial support_support london south_scotland decide need,"[('englands', 0.10968844750571752), ('yet financial support', 0.06621642755053023), ('support london south', 0.06621642755053023), ('scotland decide need', 0.06621642755053023), ('period extended', 0.06621642755053023), ('south englands needs', 0.06621642755053023), ('need lockdown unless', 0.06621642755053023), ('support scotland decide', 0.06621642755053023), ('unless alignment', 0.06621642755053023), ('unless alignment englands', 0.06621642755053023)]",negative
34,33,36,33_disabled_disabled people_join_food,"[('disabled', 0.06215471476204878), ('disabled people', 0.04862114857327487), ('join', 0.022969676894536835), ('food', 0.02182081337378793), ('asking support disabled', 0.02078069425149748), ('charities ive', 0.02078069425149748), ('amp charities', 0.02078069425149748), ('carers struggling get', 0.02078069425149748), ('charities ive signed', 0.02078069425149748), ('many disabled people', 0.02078069425149748)]",negative
35,34,36,34_work_thank_personally_tommorrow,"[('work', 0.013467981519077526), ('thank', 0.01286299557174983), ('personally', 0.012021240138805957), ('tommorrow', 0.011619708791316474), ('worker', 0.010069159714324092), ('back work', 0.009854320339767906), ('work tomorrow members', 0.009069679290086969), ('testing covid19 please', 0.009069679290086969), ('look together beat', 0.009069679290086969), ('asking personally private', 0.009069679290086969)]",negative
36,35,36,35_eating_eating disorders_disorders_weight,"[('eating', 0.038734653178254204), ('eating disorders', 0.0329050365999155), ('disorders', 0.03126189635537971), ('weight', 0.025512962671750884), ('foods', 0.018632273907654266), ('eating disorder', 0.015970520492275087), ('diet', 0.01464884188350059), ('disorder', 0.013164830484382781), ('obesity', 0.010236063674214688), ('lbs', 0.009025110841487034)]",negative
37,36,36,36_clapping_clapping nhs_nhs_idk,"[('clapping', 0.033044841533339905), ('clapping nhs', 0.022215362870827624), ('nhs', 0.018459530541307213), ('idk', 0.013367889342118251), ('support nhs', 0.013279033417937944), ('want see', 0.013023221899536015), ('clap', 0.012950401897466329), ('nurses', 0.012696854894275193), ('doctors', 0.01156343277622333), ('next year', 0.01155686425243863)]",negative
38,37,35,37_support back picture_threat thats_im joining campaign_put support back,"[('support back picture', 0.12082348143960386), ('threat thats', 0.12082348143960386), ('im joining campaign', 0.12082348143960386), ('put support back', 0.12082348143960386), ('back picture', 0.12082348143960386), ('future cancer', 0.12082348143960386), ('care threat thats', 0.12082348143960386), ('care threat', 0.12082348143960386), ('future cancer care', 0.12082348143960386), ('threat thats im', 0.12082348143960386)]",negative
39,38,34,38_closing_june 2022_2022_june,"[('closing', 0.05425056183064151), ('june 2022', 0.05029936706479968), ('2022', 0.048068063754421415), ('june', 0.04491224875691063), ('closing date', 0.03790500152693104), ('date', 0.031612266272196266), ('vacancy', 0.029120686195410337), ('support worker', 0.025788685647511828), ('apply', 0.02446622086810706), ('worker', 0.023200718839215404)]",negative
40,39,33,39_departments_pressure_emergency departments_crowding,"[('departments', 0.022124816920247908), ('pressure', 0.017436198721927223), ('emergency departments', 0.0167387808852826), ('crowding', 0.012487995850827972), ('eds', 0.012487995850827972), ('put pressure', 0.012231863979447725), ('already seeing', 0.010585648739150497), ('reprofiling urgent', 0.010585648739150497), ('downstream', 0.010585648739150497), ('emergency departments dangerous', 0.010585648739150497)]",negative
41,40,33,40_letter_letter calling_mnd_pressure provide care,"[('letter', 0.07398922691902642), ('letter calling', 0.04806715127683389), ('mnd', 0.04757966816953366), ('pressure provide care', 0.04606403312141346), ('mnd carers immense', 0.04606403312141346), ('mnd carers', 0.04606403312141346), ('carers immense pressure', 0.04606403312141346), ('carers immense', 0.04606403312141346), ('letter calling government', 0.04606403312141346), ('support covid19 crisis', 0.04606403312141346)]",negative
42,41,32,41_women_womens_women health_menopause,"[('women', 0.051899101785027366), ('womens', 0.018031347137517754), ('women health', 0.01591258014764464), ('menopause', 0.013878209140094834), ('womens reproductive', 0.012730064118115711), ('reproductive', 0.010953911475110177), ('decentwork protection equalpay', 0.010260391375657046), ('decentwork protection', 0.010260391375657046), ('protection equalpay', 0.010260391375657046), ('frontline women', 0.010260391375657046)]",negative
43,42,32,42_drug_drugs_alcohol_addiction,"[('drug', 0.03440556192219382), ('drugs', 0.03224962726556977), ('alcohol', 0.03032307457517297), ('addiction', 0.027969722036695416), ('alcohol harm', 0.012416839209718132), ('harm', 0.01198702373001232), ('possession', 0.011433600422789727), ('criminal', 0.010829669491133204), ('substance', 0.009681700992506608), ('alcohol amp', 0.0093126294072886)]",negative
44,43,32,43_year 2020 due_fee nurses_waive annual_due support,"[('year 2020 due', 0.10406849082322962), ('fee nurses', 0.10406849082322962), ('waive annual', 0.10406849082322962), ('due support', 0.10406849082322962), ('annual registration', 0.10406849082322962), ('covid19 sign petition', 0.10406849082322962), ('waive annual registration', 0.10406849082322962), ('annual registration fee', 0.10406849082322962), ('2020 due support', 0.10406849082322962), ('uk parliament nmc', 0.10406849082322962)]",negative
45,44,32,44_air_pollution_traffic_air pollution,"[('air', 0.029022476640283786), ('pollution', 0.024622288145134275), ('traffic', 0.024033687510533305), ('air pollution', 0.01805681878014413), ('dust', 0.017277300410590342), ('air day', 0.012770643312030318), ('clean air day', 0.012770643312030318), ('environmental', 0.012697521728912618), ('driving', 0.012611608918970554), ('transport', 0.012328580715535059)]",negative
46,45,31,45_public_health service adequately_need public donations_service charity fact,"[('public', 0.01578490959823841), ('health service adequately', 0.01576543403846959), ('need public donations', 0.01576543403846959), ('service charity fact', 0.01576543403846959), ('convince public health', 0.01576543403846959), ('service adequately', 0.01576543403846959), ('service adequately funded', 0.01576543403846959), ('governments managed convince', 0.01576543403846959), ('donations coronavirus covid19', 0.01576543403846959), ('donations coronavirus', 0.01576543403846959)]",negative
47,46,31,46_end life_cpr_nurse_life,"[('end life', 0.024806390175810343), ('cpr', 0.02407714554787563), ('nurse', 0.01901556486828101), ('life', 0.018348221675904476), ('end', 0.014713464071390058), ('police', 0.014411713494459666), ('difference end life', 0.011906710251167657), ('nurse people calm', 0.011906710251167657), ('post ian student', 0.011906710251167657), ('nurse post ian', 0.011906710251167657)]",negative
48,47,31,47_petition_emergency support available_makes emergency_tougher covid19,"[('petition', 0.034587940465728946), ('emergency support available', 0.03430469580582217), ('makes emergency', 0.03430469580582217), ('tougher covid19', 0.03430469580582217), ('rishi sunak makes', 0.03430469580582217), ('new tougher', 0.03430469580582217), ('demand rishi', 0.03430469580582217), ('hit new tougher', 0.03430469580582217), ('restrictions add name', 0.03430469580582217), ('petition demand', 0.03430469580582217)]",negative
49,48,31,48_covid19 isolation_roma_live chat_us,"[('covid19 isolation', 0.022606960324198993), ('roma', 0.017310257897086446), ('live chat', 0.016955220243149244), ('us', 0.016216111271304696), ('helpline', 0.016014438613454685), ('chat', 0.015671699250608993), ('hiv', 0.01480133152610826), ('isolation', 0.013886405855577526), ('support coronavirus', 0.013231421763392677), ('email', 0.012996790328766808)]",negative
50,49,31,49_sexual health_sexual_sexual health services_sex,"[('sexual health', 0.050827473748816375), ('sexual', 0.047816349052470265), ('sexual health services', 0.03586597051885718), ('sex', 0.034986183428072595), ('urgent care', 0.01879433646047539), ('sex workers', 0.017690978833486214), ('newcastle', 0.01625381026447976), ('health services newcastle', 0.013706354749730601), ('services newcastle', 0.013706354749730601), ('urgent', 0.01258078135798566)]",negative
51,50,30,50_families_le cheile_ireland dublinprotest_stpatricksday2021 paddysday,"[('families', 0.05419062011909787), ('le cheile', 0.049594978821436535), ('ireland dublinprotest', 0.049594978821436535), ('stpatricksday2021 paddysday', 0.049594978821436535), ('supporting families ireland', 0.049594978821436535), ('stpatricksday2021 paddysday lockdown', 0.049594978821436535), ('le cheile day', 0.049594978821436535), ('protest lockdownprotest covid', 0.049594978821436535), ('stpatricksday stpatricksday2021 paddysday', 0.049594978821436535), ('stpatricksday stpatricksday2021', 0.049594978821436535)]",negative
52,51,30,51_familycarer_carers_vaccine_vulnerable,"[('familycarer', 0.022772779220466326), ('carers', 0.017559705279413404), ('vaccine', 0.016710865197168075), ('vulnerable', 0.01642264382427962), ('vaccine 25th jan', 0.014132078259709226), ('first offered', 0.014132078259709226), ('25th jan admitted', 0.014132078259709226), ('offered vaccine 25th', 0.014132078259709226), ('24th covid transmitted', 0.014132078259709226), ('trust carers failed', 0.014132078259709226)]",negative
53,52,30,52_staff_frontline_front line_nurses frontline staff,"[('staff', 0.025563378379391547), ('frontline', 0.02450925006794137), ('front line', 0.0243137572595783), ('nurses frontline staff', 0.02297057940668057), ('front', 0.021846562037444048), ('line', 0.02155637006111794), ('front line staff', 0.020033866419975607), ('line staff', 0.020033866419975607), ('nurses frontline', 0.01976562655287018), ('staff nurses', 0.019517328518793894)]",negative
54,53,29,53_covid_covid recovery_recovery_vaccine rollout,"[('covid', 0.02558103892899937), ('covid recovery', 0.02326070324996198), ('recovery', 0.01742329014615627), ('vaccine rollout', 0.0164267231396338), ('passport', 0.01615151461574138), ('rollout', 0.01545085141993207), ('vaccine passport', 0.015101516328735411), ('vaccine', 0.014311877301198657), ('sceptics get annoyed', 0.014303896840374385), ('service cope everything', 0.014303896840374385)]",negative
55,54,29,54_people stay home_people stay_unnecessary calling_nurses hospitals etc,"[('people stay home', 0.016691157434661482), ('people stay', 0.015837689091965007), ('unnecessary calling', 0.01558272205458004), ('nurses hospitals etc', 0.01558272205458004), ('get saving lives', 0.01558272205458004), ('make heart felt', 0.01558272205458004), ('hospitals etc make', 0.01558272205458004), ('service get saving', 0.01558272205458004), ('get saving', 0.01558272205458004), ('videos pleading people', 0.01558272205458004)]",negative
56,55,29,55_socialcare_care_social care_social,"[('socialcare', 0.02812643573303828), ('care', 0.025325690004615334), ('social care', 0.024705444852496917), ('social', 0.019074565804817672), ('pku', 0.014821990741679282), ('health social care', 0.01321853291823082), ('adults', 0.01317514898119758), ('social care staff', 0.013121505245371269), ('health social', 0.012734685408824187), ('butt support', 0.011569197204677866)]",negative
57,56,29,56_dentistry_dental_dentists_routine dentistry,"[('dentistry', 0.048152338846945406), ('dental', 0.0429199802729617), ('dentists', 0.027850358011419885), ('routine dentistry', 0.023846966919544927), ('dental teams', 0.02092433245434941), ('routine', 0.019047806774585504), ('dental practices', 0.0179141625561534), ('practices', 0.015581676372906843), ('shut im sure', 0.01479868572478985), ('shut im', 0.01479868572478985)]",negative
58,57,29,57_immigrants_benefits_racist_refugees,"[('immigrants', 0.01815111552247832), ('benefits', 0.01636187710254393), ('racist', 0.01512942720757349), ('refugees', 0.01395334897693696), ('immigrant', 0.013018993485641806), ('migrants', 0.012254688462779512), ('dwindle', 0.01147881285151632), ('british', 0.009425879555912356), ('claim', 0.00865861328477489), ('economic', 0.008327166787310955)]",negative
59,58,29,58_pubs_beer_pub_covid19 want,"[('pubs', 0.050542445749218595), ('beer', 0.04204209997216663), ('pub', 0.03923929330735553), ('covid19 want', 0.0271848477351085), ('save pub', 0.021709421600271166), ('saveourpub', 0.021709421600271166), ('want able reconnect', 0.021709421600271166), ('able reconnect beer', 0.021709421600271166), ('help save pub', 0.021709421600271166), ('able reconnect', 0.021709421600271166)]",negative
60,59,28,59_hse_hse isnt_problematic_securing enough terms,"[('hse', 0.06467393014116005), ('hse isnt', 0.02009895436102647), ('problematic', 0.0174619000388986), ('securing enough terms', 0.0174619000388986), ('id also argue', 0.0174619000388986), ('supply id', 0.0174619000388986), ('hse isnt great', 0.0174619000388986), ('enough terms supply', 0.0174619000388986), ('eu admit', 0.0174619000388986), ('eu admit mistakes', 0.0174619000388986)]",negative
61,60,28,60_nurse_ill_worry_empty handed,"[('nurse', 0.016432217820349274), ('ill', 0.013178892712808612), ('worry', 0.012713864273094934), ('empty handed', 0.01249394596083409), ('stories every day', 0.01249394596083409), ('stories every', 0.01249394596083409), ('discharged early', 0.01249394596083409), ('belittle amwriting writer', 0.01249394596083409), ('immense pressure keep', 0.01249394596083409), ('condescending leaflet time', 0.01249394596083409)]",negative
62,61,27,61_following_mentalhealth_support following covid19_acknowledge help soon,"[('following', 0.02683696091107232), ('mentalhealth', 0.02456042806087292), ('support following covid19', 0.022709685052843386), ('acknowledge help soon', 0.022709685052843386), ('following covid19 government', 0.022709685052843386), ('epidemic hands', 0.022709685052843386), ('refusing acknowledge', 0.022709685052843386), ('refusing acknowledge help', 0.022709685052843386), ('epidemic hands mentalhealth', 0.022709685052843386), ('covid19 government refusing', 0.022709685052843386)]",negative
63,62,27,62_8pm tonight_clapforkeyworkers_8pm_tonight thursday,"[('8pm tonight', 0.027102737367878854), ('clapforkeyworkers', 0.024613866627813907), ('8pm', 0.0214899700161652), ('tonight thursday', 0.021177337148166473), ('8pm tonight thursday', 0.021177337148166473), ('tonight', 0.01880710494844494), ('2020', 0.01764850764882777), ('2020 clapforkeyworkers nhs', 0.017494357102167925), ('stayhomesavelives 8pm tonight', 0.017494357102167925), ('covid19pandemic covid19 coronavirus', 0.017494357102167925)]",negative
64,63,27,63_confirmed_coronavirus_cases_hoax,"[('confirmed', 0.0217791103908986), ('coronavirus', 0.021503160013101964), ('cases', 0.014304380376700277), ('hoax', 0.014145603270309596), ('medical', 0.013725532198702194), ('tests', 0.013650737403833428), ('cov19 life support', 0.013579371950037791), ('specialists hospital', 0.013579371950037791), ('received text', 0.013579371950037791), ('reported two', 0.013579371950037791)]",negative
65,64,27,64_johnson_maskup_maskup socialdistancing_oldest,"[('johnson', 0.04043251065401186), ('maskup', 0.0274381151905968), ('maskup socialdistancing', 0.022905121240905723), ('oldest', 0.018646017901193232), ('socialdistancing', 0.017056705977915237), ('unions', 0.013877789091438674), ('safety', 0.013797885642605487), ('johnson ready betray', 0.01264447543024173), ('opposition workers sectors', 0.01264447543024173), ('opposing covid', 0.01264447543024173)]",negative
66,65,27,65_beds_private_private hospital_hospital beds,"[('beds', 0.0335217797876407), ('private', 0.03136230919107947), ('private hospital', 0.03126671676514446), ('hospital beds', 0.022279467603393447), ('hospitals', 0.0213702879174237), ('bed', 0.019522144846975256), ('private hospitals', 0.018362913953960752), ('permanent nurses health', 0.017333267257764906), ('service nogoingback', 0.017333267257764906), ('bed cost 10k', 0.017333267257764906)]",negative
67,66,26,66_incident declared_threaten overwhelm health_cases threaten overwhelm_covid19 cases threaten,"[('incident declared', 0.11326569877418155), ('threaten overwhelm health', 0.11326569877418155), ('cases threaten overwhelm', 0.11326569877418155), ('covid19 cases threaten', 0.11326569877418155), ('major incident declared', 0.11326569877418155), ('declared london covid19', 0.11326569877418155), ('declared london', 0.11326569877418155), ('threaten overwhelm', 0.11326569877418155), ('london covid19 cases', 0.11326569877418155), ('london covid19', 0.11326569877418155)]",negative
68,67,26,67_monkeypox_sexual health service_rashes_contact nhs 111,"[('monkeypox', 0.07754860072046489), ('sexual health service', 0.0744466566916463), ('rashes', 0.07407182490746364), ('contact nhs 111', 0.07407182490746364), ('nhs 111 call', 0.07407182490746364), ('111 call', 0.07407182490746364), ('rashes lesions', 0.07407182490746364), ('call sexual health', 0.07407182490746364), ('unusual rashes', 0.07407182490746364), ('unusual rashes lesions', 0.07407182490746364)]",negative
