,Topic,Count,TopicLabel,WordScore,Sentiment
15,14,43,14_sexual_sexual health_women_womens,"[('sexual', 0.03258183721971648), ('sexual health', 0.028265646059969056), ('women', 0.026787353509229797), ('womens', 0.026260734527945955), ('sex', 0.024184061248911173), ('sexual health services', 0.0187894493251979), ('services', 0.0169439176347892), ('womens health', 0.015179971291105161), ('womens health services', 0.013325374700803243), ('reproductive', 0.012959357327428382)]",neutral
16,15,39,15_nurses_care_job_staff,"[('nurses', 0.022528234711064035), ('care', 0.0195484832188557), ('job', 0.013242782652211465), ('staff', 0.012898370020918069), ('bad', 0.01255942405672213), ('die poor', 0.012003364594357597), ('die poor conditions', 0.012003364594357597), ('run nhs business', 0.012003364594357597), ('nhs business looking', 0.012003364594357597), ('care less', 0.012003364594357597)]",neutral
17,16,39,16_season_appreciate_appreciate support_fans,"[('season', 0.025104666635796847), ('appreciate', 0.022968696630187788), ('appreciate support', 0.02147595339672064), ('fans', 0.01849447173865774), ('ticket', 0.014797943835314228), ('club', 0.014068142356592511), ('fan', 0.012699887734100692), ('season ticket', 0.012582039196013955), ('support appreciate', 0.012582039196013955), ('love', 0.011894626769355019)]",neutral
18,17,39,17_obesity_physical_nutrition_exercise,"[('obesity', 0.022351416041980474), ('physical', 0.01348588221305172), ('nutrition', 0.013376058886401128), ('exercise', 0.013258114086751007), ('health', 0.012223791302509713), ('activity', 0.011906462758085337), ('weightloss', 0.011651225071819045), ('physical activity', 0.011272179211189682), ('support', 0.010772095693502839), ('weight', 0.009650755266742231)]",neutral
19,18,38,18_per year closing_year closing date_year closing_location,"[('per year closing', 0.08738834591067104), ('year closing date', 0.08738834591067104), ('year closing', 0.08738834591067104), ('location', 0.08690076912233896), ('per year', 0.08596240853434484), ('closing date', 0.08551043738001533), ('closing', 0.0822440360038097), ('date', 0.08080451416501735), ('salary', 0.07883635017964657), ('per', 0.07623062180076402)]",neutral
20,19,38,19_vaccination_vaccine_vaccines_vaccinated,"[('vaccination', 0.03298284207764538), ('vaccine', 0.03290669347053473), ('vaccines', 0.016939749202419332), ('vaccinated', 0.015012404605086191), ('government', 0.012776638249986027), ('health service', 0.012464894423624778), ('people', 0.011844071412538987), ('long', 0.01176942379331233), ('covid', 0.011531739731659874), ('service', 0.01138941811858033)]",neutral
21,20,35,20_labour_party_labour party_campaign,"[('labour', 0.03694127693181706), ('party', 0.024899301695536932), ('labour party', 0.01445734995998402), ('campaign', 0.012775555387582644), ('parties', 0.01255995489153224), ('corbyn', 0.012105134900775357), ('supporter', 0.01188835521793352), ('political', 0.010880261389976218), ('nazis', 0.00964918358060507), ('like', 0.008221161097407734)]",neutral
22,21,34,21_nurses_amp nurses_doctors amp nurses_doctors amp,"[('nurses', 0.029238744521199258), ('amp nurses', 0.021002748651879663), ('doctors amp nurses', 0.018834345819428725), ('doctors amp', 0.018834345819428725), ('doctors', 0.018304163757732157), ('dont', 0.01812425142290836), ('surgeries', 0.01759762317465992), ('understanding', 0.014520953622155278), ('beds', 0.014174285480519477), ('expect wisdom', 0.013967217823098062)]",neutral
23,22,34,22_protests_protest_social distancing_distancing,"[('protests', 0.023161812640181356), ('protest', 0.01565829327377903), ('social distancing', 0.014141988359201075), ('distancing', 0.012920685263795308), ('social', 0.012758479491523401), ('argument', 0.012010741885098682), ('imagine', 0.011303680115573167), ('blm', 0.011172482690164524), ('solidarity', 0.010768645937192749), ('supporting protest', 0.009712024162439926)]",neutral
24,23,33,23_chat_live chat_covid19_live,"[('chat', 0.03420348086825483), ('live chat', 0.028430153605735167), ('covid19', 0.021379862287174246), ('live', 0.021166791431790254), ('weve', 0.017657415326173095), ('advice hiv hepatitisc', 0.01587174659046823), ('sexualhealth', 0.01587174659046823), ('support advice hiv', 0.01587174659046823), ('go talk live', 0.01587174659046823), ('go talk', 0.01587174659046823)]",neutral
25,24,31,24_coronavirus_contact_virus_development,"[('coronavirus', 0.03346091835488458), ('contact', 0.016911820993002768), ('virus', 0.015390856211216653), ('development', 0.015390856211216653), ('health service provider', 0.014230899358410163), ('info', 0.013968730244227021), ('service provider', 0.013840009306844613), ('keep', 0.012756576767390396), ('safe', 0.012561759900734536), ('provider', 0.011739766813261521)]",neutral
26,25,31,25_cancer_nurse_dad_treatment,"[('cancer', 0.02660721826972925), ('nurse', 0.023837353540561733), ('dad', 0.02318885503672564), ('treatment', 0.018427818471239362), ('lost', 0.017886990106630758), ('mother', 0.017049533155198183), ('specialist', 0.01673856691272424), ('dad grandad fatherinlaw', 0.01599747890771652), ('supporting dad', 0.01599747890771652), ('dad grandad', 0.01599747890771652)]",neutral
27,26,29,26_social_social care_care_health nurse,"[('social', 0.01736570819679574), ('social care', 0.015270444991891714), ('care', 0.015026662353079985), ('health nurse', 0.014469100638973914), ('support funds', 0.014469100638973914), ('covid19', 0.013917306539350237), ('front', 0.012930935466136861), ('support', 0.012795943975312463), ('social worker', 0.012571941821331858), ('staff', 0.012393509578180115)]",neutral
28,27,29,27_support worker_worker_vacancy_apply,"[('support worker', 0.052875682793277916), ('worker', 0.04572861614897297), ('vacancy', 0.041383851358302394), ('apply', 0.03212611247973119), ('jobs', 0.02711421243708171), ('care support worker', 0.02697014443230156), ('male', 0.021730543374147683), ('creative support', 0.020389643875683327), ('care support', 0.020238330204749418), ('support', 0.019479539712417636)]",neutral
29,28,26,28_infection_ppe_nurses_control safe use,"[('infection', 0.03485758582152861), ('ppe', 0.03285062294104253), ('nurses', 0.031854304375919226), ('control safe use', 0.031140020940400377), ('safe use ppe', 0.031140020940400377), ('safe use', 0.031140020940400377), ('infection control safe', 0.031140020940400377), ('control safe', 0.031140020940400377), ('use ppe', 0.031140020940400377), ('infection control', 0.029752807164025084)]",neutral
30,29,24,29_icu_diabetes_type diabetes_nurses,"[('icu', 0.04544187301430046), ('diabetes', 0.0424753636945404), ('type diabetes', 0.0332460517298418), ('nurses', 0.029365283831566027), ('type', 0.02733840390196858), ('patients', 0.027140268059324558), ('diagnosis', 0.023545519916851804), ('radiotherapy', 0.022361813010052408), ('icu care', 0.022361813010052408), ('nurses support', 0.019104297335475477)]",neutral
31,30,24,30_virus_vaccine_treatments_impact,"[('virus', 0.03726207293241926), ('vaccine', 0.033370805762344816), ('treatments', 0.02156752864317451), ('impact', 0.01881191302559373), ('continue spread', 0.017806160733540216), ('testing treatments', 0.017806160733540216), ('develop better', 0.017806160733540216), ('world continue spread', 0.017806160733540216), ('virus world continue', 0.017806160733540216), ('making easier health', 0.017806160733540216)]",neutral
32,31,23,31_amp_across uk_impact mental health_impact mental,"[('amp', 0.027325406184217405), ('across uk', 0.026672009401693595), ('impact mental health', 0.02627590309641002), ('impact mental', 0.02627590309641002), ('clear', 0.02421967406930491), ('impact', 0.020656060321339008), ('across', 0.019542492415619738), ('vigilant', 0.01795690097078507), ('uk', 0.01663966241683988), ('mass', 0.01619476055035511)]",neutral
33,32,23,32_registerednurse supportworker_nottingham carer health_healthcare dementia_carehome carehomes commercial,"[('registerednurse supportworker', 0.05458010472963635), ('nottingham carer health', 0.05458010472963635), ('healthcare dementia', 0.05458010472963635), ('carehome carehomes commercial', 0.05458010472963635), ('healthcare dementia nurse', 0.05458010472963635), ('supportworker carehome carehomes', 0.05458010472963635), ('alzheimers healthcare dementia', 0.05458010472963635), ('registerednurse supportworker carehome', 0.05458010472963635), ('carehome carehomes', 0.05458010472963635), ('nurse registerednurse supportworker', 0.05458010472963635)]",neutral
34,33,23,33_pregnancy_baby_maternity_support provided,"[('pregnancy', 0.03316798938811674), ('baby', 0.027079636602888445), ('maternity', 0.025446755385029156), ('support provided', 0.01832523940069301), ('help', 0.016968971204148236), ('help people make', 0.0167960888456314), ('pregnancy 24', 0.0167960888456314), ('services help people', 0.0167960888456314), ('great really feel', 0.0167960888456314), ('provided maternity services', 0.0167960888456314)]",neutral
35,34,22,34_amp_global_amp nurses_nurses,"[('amp', 0.03421801351411552), ('global', 0.03128971218592242), ('amp nurses', 0.02677543395385828), ('nurses', 0.025706982478812007), ('discuss latest', 0.02513054321505995), ('amp discuss', 0.02513054321505995), ('workforce ensure', 0.02513054321505995), ('latest nursingmatters listen', 0.02513054321505995), ('happens amp', 0.02513054321505995), ('nursingmatters', 0.02513054321505995)]",neutral
36,35,22,35_got_covid changed workload_holiday got_today hit flying,"[('got', 0.02363441675451555), ('covid changed workload', 0.02020920454934985), ('holiday got', 0.02020920454934985), ('today hit flying', 0.02020920454934985), ('hit flying away', 0.02020920454934985), ('hit flying', 0.02020920454934985), ('health supported less', 0.02020920454934985), ('nhs proudnurse', 0.02020920454934985), ('away holiday', 0.02020920454934985), ('away holiday got', 0.02020920454934985)]",neutral
37,36,19,36_coronavirus_covid19 update_covid19 coronavirus_covid19,"[('coronavirus', 0.050035986270616874), ('covid19 update', 0.04050049952255606), ('covid19 coronavirus', 0.04050049952255606), ('covid19', 0.03625824598409667), ('00', 0.036016556040661944), ('update', 0.03514275706443899), ('supportlocal covid19', 0.026709241100310324), ('thespicetruck', 0.026709241100310324), ('thespicetruck supportlocal covid19', 0.026709241100310324), ('coronavirusoutbreak', 0.026709241100310324)]",neutral
38,37,18,37_nhs_redeployed_lives_workers,"[('nhs', 0.0688528250433324), ('redeployed', 0.023111471442288666), ('lives', 0.022308846963843172), ('workers', 0.020674230386633383), ('staff', 0.020280288400658368), ('nurses', 0.019981336381258426), ('roles hospitals', 0.01966484231237836), ('roles hospitals scared', 0.01966484231237836), ('save lives whilst', 0.01966484231237836), ('excellence care', 0.01966484231237836)]",neutral
39,38,18,38_cycling_support safe_measures_many opposing,"[('cycling', 0.054812474538459846), ('support safe', 0.0339730634993478), ('measures', 0.032314284474089225), ('many opposing', 0.026115214248146307), ('opposing measures', 0.026115214248146307), ('share many', 0.026115214248146307), ('opposing', 0.026115214248146307), ('opposing measures support', 0.026115214248146307), ('benefits great see', 0.026115214248146307), ('benefits great', 0.026115214248146307)]",neutral
40,39,17,39_taxes_etc_taxation_education,"[('taxes', 0.04756518115841479), ('etc', 0.03639440947312971), ('taxation', 0.03518068671008245), ('education', 0.026356962226008387), ('tax', 0.026260327266688137), ('etc etc', 0.022961509636172807), ('housing', 0.01946017893855931), ('public services', 0.01860245241710477), ('services', 0.018300314052281733), ('pay', 0.017904443024639297)]",neutral
41,40,17,40_discipline_another discipline_support worker_worker,"[('discipline', 0.03859870859079568), ('another discipline', 0.03859870859079568), ('support worker', 0.027752506251301292), ('worker', 0.0255569112209829), ('another', 0.024895689530414707), ('im fan', 0.02137226874069864), ('associate healthcare', 0.02137226874069864), ('difficulty could professional', 0.02137226874069864), ('discipline im', 0.02137226874069864), ('discipline im inclined', 0.02137226874069864)]",neutral
42,41,16,41_infection_infection rate_rate_spread,"[('infection', 0.04219602494185042), ('infection rate', 0.039424173559919104), ('rate', 0.03526343162880701), ('spread', 0.02427505708588286), ('health service would', 0.02133324848437756), ('service would', 0.02105563940377196), ('overwhelm', 0.02032870495984472), ('infection rate would', 0.01890611063196118), ('health service collusion', 0.01890611063196118), ('infection rate much', 0.01890611063196118)]",neutral
43,42,16,42_covid_cases_variant_rising,"[('covid', 0.055037134104442144), ('cases', 0.04376079590000739), ('variant', 0.03148686647726581), ('rising', 0.03088605497359688), ('covid cases', 0.028020124099098567), ('number', 0.02348065375886077), ('uk', 0.023184369447866886), ('number covid cases', 0.02189674159323112), ('rising number', 0.02189674159323112), ('health measures reduce', 0.02189674159323112)]",neutral
44,43,16,43_student nurses_midwives_student_nurses midwives,"[('student nurses', 0.10321784099168282), ('midwives', 0.09444124257739304), ('student', 0.09054419516875954), ('nurses midwives', 0.08212604307307589), ('student nurses midwives', 0.0788150831463287), ('work pandemic gone', 0.07064072174742954), ('gone unpaid', 0.07064072174742954), ('midwifery ireland', 0.07064072174742954), ('midwives incredible', 0.07064072174742954), ('midwives incredible work', 0.07064072174742954)]",neutral
45,44,15,44_mask_wearing_masks_face,"[('mask', 0.06294783339122766), ('wearing', 0.055604709084168334), ('masks', 0.04698016471870188), ('face', 0.03179685699411073), ('wearing masks', 0.030964611716291973), ('chin', 0.029957249157873598), ('wear', 0.025003711172765026), ('staff', 0.024955066743860974), ('evidence support', 0.021850794354789416), ('surgical', 0.0201227663487373)]",neutral
46,45,15,45_18500_bewateraware drowning prevention_team sth_single one 18500,"[('18500', 0.0171055286670125), ('bewateraware drowning prevention', 0.0171055286670125), ('team sth', 0.0171055286670125), ('single one 18500', 0.0171055286670125), ('sth community', 0.0171055286670125), ('services contribute one', 0.0171055286670125), ('support campaign please', 0.0171055286670125), ('services contribute', 0.0171055286670125), ('team sth community', 0.0171055286670125), ('care need info', 0.0171055286670125)]",neutral
47,46,14,46_urgent care_ambulance_f2f_emergency,"[('urgent care', 0.04213061656642404), ('ambulance', 0.034619197198225614), ('f2f', 0.0342706868200604), ('emergency', 0.033559265454849455), ('urgent', 0.03258119562724031), ('care paramedics', 0.029851504759170366), ('care', 0.029169403391272913), ('crews', 0.02888035458030298), ('emergency care', 0.028087077710949364), ('paramedics', 0.02382482088573662)]",neutral
48,47,14,47_unions_union_members_workers,"[('unions', 0.06872014294138797), ('union', 0.041881895539127655), ('members', 0.03989230429787695), ('workers', 0.027462475693222587), ('ship builders', 0.02137226874069864), ('unions support', 0.02137226874069864), ('steel workers', 0.02137226874069864), ('ship', 0.020511737551585627), ('builders', 0.020511737551585627), ('steel', 0.020511737551585627)]",neutral
49,48,14,48_hca_often_hospitals_clinic,"[('hca', 0.04375625063596361), ('often', 0.02832528038670927), ('hospitals', 0.027170432993502306), ('clinic', 0.02673103768642879), ('diy staff eg', 0.023787917854963883), ('filling', 0.023787917854963883), ('hospitals practice far', 0.023787917854963883), ('practice far less', 0.023787917854963883), ('im often ward', 0.023787917854963883), ('less support', 0.023787917854963883)]",neutral
50,49,14,49_team_research_senior_join,"[('team', 0.03180609750292355), ('research', 0.02960373389858064), ('senior', 0.028372847423522505), ('join', 0.02636650906281149), ('seeking', 0.023672421718220458), ('vacancy seeking', 0.02169707525651473), ('safety research patientsafety', 0.02169707525651473), ('safety research', 0.02169707525651473), ('friendly amp engaged', 0.02169707525651473), ('randomised', 0.02169707525651473)]",neutral
51,50,13,50_areas_moment stresses already_keiths_increases infection,"[('areas', 0.03344406093732153), ('moment stresses already', 0.029183899221425343), ('keiths', 0.029183899221425343), ('increases infection', 0.029183899221425343), ('stretched emergency health', 0.029183899221425343), ('increases infection risk', 0.029183899221425343), ('stresses already stretched', 0.029183899221425343), ('infection risk', 0.029183899221425343), ('keiths reply', 0.029183899221425343), ('stretched emergency', 0.029183899221425343)]",neutral
52,51,13,51_hospice_hospices_please_due covid19 think,"[('hospice', 0.06075559494237793), ('hospices', 0.04998522908129362), ('please', 0.033000453901560714), ('due covid19 think', 0.032300170856983466), ('impact hospice funding', 0.032300170856983466), ('needs step financially', 0.032300170856983466), ('impact hospice', 0.032300170856983466), ('think health secretary', 0.032300170856983466), ('covid19 think health', 0.032300170856983466), ('support hospices', 0.032300170856983466)]",neutral
53,52,13,52_doctors_workers_support doctors nurses_way ideal,"[('doctors', 0.06875192319542774), ('workers', 0.04507354732941692), ('support doctors nurses', 0.04355394820718161), ('way ideal', 0.04355394820718161), ('asking believe', 0.04355394820718161), ('asking believe theyd', 0.04355394820718161), ('appreciate effort covid19', 0.04355394820718161), ('rate way', 0.04355394820718161), ('workers around', 0.04355394820718161), ('start asking believe', 0.04355394820718161)]",neutral
54,53,13,53_youth_bame_covid19_edinburgh,"[('youth', 0.05369320868109816), ('bame', 0.04341705489459955), ('covid19', 0.03845060504360019), ('edinburgh', 0.030033326441138795), ('mental health', 0.02531876333620704), ('mental', 0.024874911648700097), ('mentalhealth', 0.023735482559344528), ('heightened covid19 pandemic', 0.02339081594465895), ('increased support childrens', 0.02339081594465895), ('including young farmers', 0.02339081594465895)]",neutral
55,54,12,54_bank_dorset_support worker_trust,"[('bank', 0.11279869908635855), ('dorset', 0.04578957772835601), ('support worker', 0.042691247382542916), ('trust', 0.03745501503309577), ('bank clinical support', 0.036986206007219406), ('csw another', 0.036986206007219406), ('student nurses sister', 0.036986206007219406), ('sister camhs csw', 0.036986206007219406), ('sister camhs', 0.036986206007219406), ('csw another birmingham', 0.036986206007219406)]",neutral
56,55,12,55_tories_police_cutting benefits surestart_checks notes tories,"[('tories', 0.07636079033142638), ('police', 0.05020012431519085), ('cutting benefits surestart', 0.04476378010182554), ('checks notes tories', 0.04476378010182554), ('society cutting', 0.04476378010182554), ('surestart local', 0.04476378010182554), ('society cutting benefits', 0.04476378010182554), ('resist', 0.04476378010182554), ('rehabilitation mental health', 0.04476378010182554), ('services whilst', 0.04476378010182554)]",neutral
57,56,12,56_nurses may missing_covid19 bame_may missing mental_bame nurses may,"[('nurses may missing', 0.12442082995865038), ('covid19 bame', 0.12442082995865038), ('may missing mental', 0.12442082995865038), ('bame nurses may', 0.12442082995865038), ('covid19 bame nurses', 0.12442082995865038), ('missing mental', 0.12442082995865038), ('missing mental health', 0.12442082995865038), ('bame nurses', 0.12442082995865038), ('nurses may', 0.12442082995865038), ('may missing', 0.12442082995865038)]",neutral
58,57,12,57_per hour_youre new care_difference join_experienced youll,"[('per hour', 0.0750883399825744), ('youre new care', 0.07411006333180403), ('difference join', 0.07411006333180403), ('experienced youll', 0.07411006333180403), ('world difference join', 0.07411006333180403), ('world difference', 0.07411006333180403), ('care experienced youll', 0.07411006333180403), ('youll making', 0.07411006333180403), ('making world', 0.07411006333180403), ('difference join us', 0.07411006333180403)]",neutral
59,58,12,58_case_reduce_lockdown_case numbers stop,"[('case', 0.03876864956980531), ('reduce', 0.037874995765577825), ('lockdown', 0.03681288119826762), ('case numbers stop', 0.031308498944707656), ('intensive case finding', 0.031308498944707656), ('tonightvmtv covid19 lockdowns', 0.031308498944707656), ('tracing isolation vital', 0.031308498944707656), ('tracing isolation', 0.031308498944707656), ('infections time', 0.031308498944707656), ('use lockdown', 0.031308498944707656)]",neutral
60,59,12,59_priorities_council_community asked min_well community,"[('priorities', 0.034563121239461446), ('council', 0.029024296541297043), ('community asked min', 0.021960809729701637), ('well community', 0.021960809729701637), ('help hospitals north', 0.021960809729701637), ('health outline', 0.021960809729701637), ('health outline plans', 0.021960809729701637), ('three new', 0.021960809729701637), ('three new priorities', 0.021960809729701637), ('support border', 0.021960809729701637)]",neutral
61,60,12,60_workers_need applause_pay enable shield_ppe sick,"[('workers', 0.03955070160921168), ('need applause', 0.0361049820407357), ('pay enable shield', 0.0361049820407357), ('ppe sick', 0.0361049820407357), ('selfisolate necessary thats', 0.0361049820407357), ('ppe sick pay', 0.0361049820407357), ('shield selfisolate necessary', 0.0361049820407357), ('selfisolate necessary', 0.0361049820407357), ('pay enable', 0.0361049820407357), ('shield selfisolate', 0.0361049820407357)]",neutral
62,61,12,61_nurses medics_frontline workers like_support bands put_think would massive,"[('nurses medics', 0.03274036005844491), ('frontline workers like', 0.03274036005844491), ('support bands put', 0.03274036005844491), ('think would massive', 0.03274036005844491), ('bands put', 0.03274036005844491), ('express gratitude doctors', 0.03274036005844491), ('put shows concerts', 0.03274036005844491), ('put shows', 0.03274036005844491), ('express gratitude', 0.03274036005844491), ('people express gratitude', 0.03274036005844491)]",neutral
63,62,12,62_london role_applications open_inhs_real empathy people,"[('london role', 0.031498484332090106), ('applications open', 0.031498484332090106), ('inhs', 0.031498484332090106), ('real empathy people', 0.031498484332090106), ('open nightingale hospital', 0.031498484332090106), ('open nightingale', 0.031498484332090106), ('keep calm pressure', 0.031498484332090106), ('london role doesnt', 0.031498484332090106), ('nightingale hospital london', 0.031498484332090106), ('nightingale hospital', 0.031498484332090106)]",neutral
64,63,11,63_privatisation_service_sleepwalking_anthony oconnor,"[('privatisation', 0.04353393350528429), ('service', 0.024809855625794196), ('sleepwalking', 0.024773524276362927), ('anthony oconnor', 0.024773524276362927), ('govt needs admit', 0.024773524276362927), ('dr anthony oconnor', 0.024773524276362927), ('could sleepwalking', 0.024773524276362927), ('partnerships model healthcare', 0.024773524276362927), ('dr anthony', 0.024773524276362927), ('partnerships model', 0.024773524276362927)]",neutral
65,64,11,64_mental health first_health first_health first aid_first aid,"[('mental health first', 0.06190520832921199), ('health first', 0.06109963725167283), ('health first aid', 0.058582422815375026), ('first aid', 0.053644325788841325), ('nurse homecare', 0.053387499031686825), ('care careworkers covid19', 0.053387499031686825), ('aid become', 0.053387499031686825), ('keyworkers carer', 0.053387499031686825), ('healthcare carework', 0.053387499031686825), ('frontlineworker supportworker', 0.053387499031686825)]",neutral
66,65,11,65_chat_overseas_university leicester_dm interested chat,"[('chat', 0.0959904140496184), ('overseas', 0.08716811208670402), ('university leicester', 0.059409993867860625), ('dm interested chat', 0.059409993867860625), ('nhs nurse hear', 0.059409993867860625), ('needed vs', 0.059409993867860625), ('hear needed vs', 0.059409993867860625), ('university leicester improving', 0.059409993867860625), ('needed vs received', 0.059409993867860625), ('dm interested', 0.059409993867860625)]",neutral
67,66,11,66_voucher_vouchers_loan often_wait universal,"[('voucher', 0.031408550650145514), ('vouchers', 0.03044668136568145), ('loan often', 0.01995645011151458), ('wait universal', 0.01995645011151458), ('delayed coming', 0.01995645011151458), ('loan often delayed', 0.01995645011151458), ('june week', 0.01995645011151458), ('calling self employment', 0.01995645011151458), ('coming anyway', 0.01995645011151458), ('done calling', 0.01995645011151458)]",neutral
68,67,11,67_school_care_workers_health care,"[('school', 0.05372464815831611), ('care', 0.04158992354497622), ('workers', 0.04034809478681676), ('health care', 0.03851862475921987), ('workers nurses list', 0.03837815999673842), ('school care plans', 0.03837815999673842), ('initiated school discrimination', 0.03837815999673842), ('staff schools', 0.03837815999673842), ('seeing benefits care', 0.03837815999673842), ('important nurses', 0.03837815999673842)]",neutral
69,68,11,68_medics_st thomas_great_thomas,"[('medics', 0.040676993360104864), ('st thomas', 0.03249039890284085), ('great', 0.03096496394266982), ('thomas', 0.03084361813805436), ('itu', 0.02909909839645835), ('st', 0.028207954794675465), ('reasonable', 0.026802923496453693), ('symptoms amp offer', 0.026243888821299063), ('symptoms amp', 0.026243888821299063), ('expertise amp', 0.026243888821299063)]",neutral
