,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,272,9_football_fans_sport_players,"[('football', 0.015883224555800553), ('fans', 0.009304408306784357), ('sport', 0.008986465362183248), ('players', 0.007908747060766703), ('supporters', 0.0066195359206252784), ('game', 0.005864339604906445), ('mental health', 0.005129771724356014), ('mental', 0.00505497618046839), ('league', 0.004534733816019883), ('sports', 0.0041079333057984025)]",positive
11,10,242,10_strike_pay_pay rise_rise,"[('strike', 0.03304720401247731), ('pay', 0.01849125846944523), ('pay rise', 0.013367758106745632), ('rise', 0.01199231013665155), ('striking', 0.009754519952871538), ('strike action', 0.0095145254221741), ('action', 0.009098447926488406), ('nurses', 0.00875634217506877), ('support strike', 0.008564243858010738), ('workers', 0.008276552331565157)]",positive
12,11,236,11_support important campaign_important campaign_important campaign via_campaign via,"[('support important campaign', 0.09985040866214638), ('important campaign', 0.09946607341779407), ('important campaign via', 0.09916967217544088), ('campaign via', 0.09865439853061035), ('please support important', 0.0984300761218266), ('support important', 0.09411956474242891), ('via please support', 0.08446186464194659), ('campaign via please', 0.08417525929972391), ('via please', 0.0838888394449276), ('please support', 0.07334990300604823)]",positive
13,12,194,12_clap_clapforourcarers_8pm_clapfornhs,"[('clap', 0.016901866653833256), ('clapforourcarers', 0.014961377338623934), ('8pm', 0.013160470554521218), ('clapfornhs', 0.013106758380656508), ('clapforcarers', 0.013053069914118207), ('clapping', 0.012726110610131904), ('tonight', 0.011282867136557734), ('show', 0.009451477752914226), ('applause', 0.009255553023657888), ('tonight 8pm', 0.008562889790877616)]",positive
14,13,184,13_take care_stay safe_stay_care stay,"[('take care', 0.014932970156374382), ('stay safe', 0.013657851040615373), ('stay', 0.012987072062050355), ('care stay', 0.011408962753212593), ('safe', 0.011300062622231134), ('care stay safe', 0.011097673481750867), ('take', 0.01083722820730786), ('take care stay', 0.010053895293292625), ('appreciate', 0.008941504617924789), ('always', 0.006772580697370992)]",positive
15,14,180,14_children_childrens mental_childrensmentalhealthweek_childrens mental health,"[('children', 0.01577913096844913), ('childrens mental', 0.01353960541512884), ('childrensmentalhealthweek', 0.013301458827957847), ('childrens mental health', 0.012728407023457728), ('childrens', 0.011437201965449504), ('children young', 0.009975221186639306), ('mental health week', 0.009236177449579936), ('health week', 0.00882022387008459), ('mental health', 0.008730018236277247), ('mental', 0.00872524430175522)]",positive
16,15,164,15_international nurses_international_international nurses day_nurses day,"[('international nurses', 0.04198846876412979), ('international', 0.03860290191036313), ('international nurses day', 0.03731000725411575), ('nurses day', 0.03557171962358662), ('happy international', 0.029447878836273023), ('happy international nurses', 0.027669506894879715), ('nurses', 0.01951046551736789), ('internationalnursesday', 0.019231966247786763), ('happy', 0.015415309039807805), ('day', 0.013922391295034439)]",positive
17,16,160,16_mens_men_mens health_women,"[('mens', 0.022409460199764353), ('men', 0.017302468327908264), ('mens health', 0.01495099180153159), ('women', 0.012397394399147239), ('mens mental', 0.010016726115473879), ('mens mental health', 0.00937892390790464), ('movember', 0.009253999448648534), ('support mens', 0.007750313579488089), ('support mens health', 0.006569275988454819), ('womens', 0.006341568051683145)]",positive
18,17,160,17_carers_carersweek_carers week_unpaid,"[('carers', 0.03406708240300729), ('carersweek', 0.02354050195502961), ('carers week', 0.01949131763513126), ('unpaid', 0.017039334486745272), ('unpaid carers', 0.015167698777337105), ('caring', 0.012597380072792602), ('visible valued', 0.012573692844011405), ('visible', 0.012381820752772986), ('carersweek2022', 0.011787395639953936), ('week', 0.011676872876880554)]",positive
19,18,142,18_volunteers_volunteersweek_volunteer_volunteering,"[('volunteers', 0.02725852134095681), ('volunteersweek', 0.020956848802589443), ('volunteer', 0.012937411891713277), ('volunteering', 0.012227736133179401), ('volunteers week', 0.008507879847193159), ('volunteersweek2022', 0.005768395818235654), ('volunteers support', 0.005529263932576982), ('thank volunteers', 0.005487263702542356), ('befrienders', 0.005402003722782921), ('volunteersweekscot', 0.005128146583050316)]",positive
20,19,140,19_stokesley england_support worker town_close stokesley_worker town close,"[('stokesley england', 0.07174249962371299), ('support worker town', 0.07174249962371299), ('close stokesley', 0.07174249962371299), ('worker town close', 0.07174249962371299), ('close stokesley england', 0.07174249962371299), ('worker town', 0.07174249962371299), ('town close stokesley', 0.07174249962371299), ('stokesley', 0.06928277789435502), ('town close', 0.068226559336298), ('relief care support', 0.06784514122445406)]",positive
21,20,139,20_ambulance_emergency_crews_ambulance crew,"[('ambulance', 0.027667703071698795), ('emergency', 0.015202456349554248), ('crews', 0.00997604817805596), ('ambulance crew', 0.009540630244624987), ('crew', 0.009167275107252957), ('ambulance service', 0.009136937440114477), ('paramedic', 0.007521113655199459), ('emergency services', 0.005941866541280855), ('fire', 0.005715248559224302), ('ive missed', 0.005530319110476708)]",positive
22,21,126,21_sexual_sexual health_sexual health services_contraception,"[('sexual', 0.0442222149019421), ('sexual health', 0.03716696244896213), ('sexual health services', 0.021709895493716058), ('contraception', 0.013462669763486963), ('reproductive', 0.013359774333763683), ('reproductive health', 0.010367714209656757), ('sexual reproductive', 0.00963938771659723), ('services', 0.008718317170528725), ('abortion', 0.008715833493930193), ('health services', 0.00801408314304353)]",positive
23,22,123,22_music_arts_creative_art,"[('music', 0.017411245720540335), ('arts', 0.016693136807547193), ('creative', 0.012816830555431376), ('art', 0.012463247364763624), ('artists', 0.008726897185509156), ('creativity', 0.00805412818335647), ('musicians', 0.00512981176619123), ('music industry', 0.004736333334453692), ('wellbeing', 0.00469302167913924), ('arts amp', 0.004453871157083101)]",positive
24,23,122,23_team_covid19_working_brilliant,"[('team', 0.007382389905943836), ('covid19', 0.005722253824422234), ('working', 0.005293870582311184), ('brilliant', 0.004520435570632998), ('home first', 0.004246392154037185), ('pleasure', 0.004141101051639652), ('care', 0.00398679993975827), ('teamwork', 0.0039319623750707095), ('district nurses', 0.0038561383883488182), ('fantastic', 0.0038173945943714024)]",positive
25,24,120,24_per_jobs2apply4_per hour_hour,"[('per', 0.03238281511382145), ('jobs2apply4', 0.029900425980739553), ('per hour', 0.025461039029576867), ('hour', 0.022588230072629275), ('support worker', 0.022020549572197474), ('visit', 0.020301829784276842), ('worker', 0.018503130173385052), ('supportworker jobs2apply4', 0.01614330006896233), ('jobs2apply4 support worker', 0.01390748209792433), ('jobs2apply4 support', 0.013665159623011573)]",positive
26,25,119,25_stayhome_covid19 stayhome_advice covid19 stayhome_workers keeping uk,"[('stayhome', 0.016378424865551796), ('covid19 stayhome', 0.013152043379032807), ('advice covid19 stayhome', 0.01171489997650896), ('workers keeping uk', 0.01171489997650896), ('government advice covid19', 0.01171489997650896), ('support workers keeping', 0.01171489997650896), ('thankyou support workers', 0.01171489997650896), ('keeping uk going', 0.01171489997650896), ('stayhome staysafe', 0.011599594676931972), ('keeping uk', 0.01145593864280493)]",positive
27,26,117,26_lgbtq_pride_lgbt_pride month,"[('lgbtq', 0.02872662579464301), ('pride', 0.023858927728403766), ('lgbt', 0.02188612567605504), ('pride month', 0.014458797306336275), ('month', 0.010970939035242743), ('pridemonth', 0.00834039574180293), ('pride2022', 0.00830928565503232), ('happy pride', 0.00830928565503232), ('trans', 0.00791447263877284), ('happy pride month', 0.006892288461150663)]",positive
28,27,117,27_weight_obesity_nutrition_weightloss,"[('weight', 0.020598071062002135), ('obesity', 0.013973202173265468), ('nutrition', 0.013594213490071339), ('weightloss', 0.011311639854548236), ('dietitians', 0.010496851910200618), ('betterhealth', 0.00915702003033939), ('diet', 0.008790411859194096), ('dw2022', 0.0072442354784709355), ('nutritional', 0.006942996188065414), ('weight loss', 0.006345408634870417)]",positive
29,28,116,28_tell eu member_essential bail workers_loopholes amp_big oil tell,"[('tell eu member', 0.020715988144618606), ('essential bail workers', 0.020715988144618606), ('loopholes amp', 0.020715988144618606), ('big oil tell', 0.020715988144618606), ('loopholes amp support', 0.020715988144618606), ('bail workers', 0.020715988144618606), ('crisis brought covid19', 0.020715988144618606), ('brought covid19', 0.020715988144618606), ('brought covid19 essential', 0.020715988144618606), ('workers communities', 0.020715988144618606)]",positive
30,29,115,29_maternal_maternal mental health_maternal mental_perinatal,"[('maternal', 0.03014286537667633), ('maternal mental health', 0.027849326912991457), ('maternal mental', 0.027849326912991457), ('perinatal', 0.026125270126066833), ('perinatal mental', 0.020230716685386296), ('mums', 0.019614312475005502), ('perinatal mental health', 0.019048062465164915), ('maternalmhmatters', 0.01728034606807392), ('awareness week', 0.012047591951560133), ('health awareness week', 0.010830810028062457)]",positive
31,30,115,30_appreciate_appreciate support_really appreciate_support really appreciate,"[('appreciate', 0.0667411299950866), ('appreciate support', 0.058102830326827656), ('really appreciate', 0.05761932664088152), ('support really appreciate', 0.04105826818782599), ('appreciate thank', 0.039303906836816255), ('support really', 0.03507347258922457), ('thank support really', 0.033714767085466876), ('really', 0.03230540685036407), ('really appreciate thank', 0.031829964023235346), ('appreciate thank support', 0.02991666523378513)]",positive
32,31,114,31_food_food parcels_parcels_eggs,"[('food', 0.021344520954456464), ('food parcels', 0.007516442471416935), ('parcels', 0.007065992390262973), ('eggs', 0.006761750910554823), ('vulnerable', 0.005699695139481585), ('meals', 0.005475080882583861), ('local', 0.0053851002279958135), ('vulnerable families', 0.005343091180600915), ('mealprep', 0.004709848264822326), ('wecareuk', 0.004627545684992092)]",positive
33,32,112,32_maternity_baby_babies_women,"[('maternity', 0.018111722510107744), ('baby', 0.012781962544746143), ('babies', 0.011432198876959117), ('women', 0.011338052221341594), ('birth', 0.009623545741511055), ('pregnancy', 0.009321169736639452), ('pregnant', 0.00886138573404334), ('neonatal', 0.007796864646998613), ('maternity hospital', 0.007434425910895278), ('midwives', 0.007325403714044584)]",positive
34,33,100,33_grow quotes_health recruitment grow_recruitment grow quotes_recruitment grow,"[('grow quotes', 0.03931681024882352), ('health recruitment grow', 0.03931681024882352), ('recruitment grow quotes', 0.03931681024882352), ('recruitment grow', 0.03931681024882352), ('grow quotes alzheimers', 0.03931681024882352), ('derby nottingham carer', 0.038943943259176765), ('derbyshire care', 0.038943943259176765), ('carehomes commercial job', 0.038943943259176765), ('carehomes commercial', 0.038943943259176765), ('carehome carehomes', 0.038943943259176765)]",positive
35,34,97,34_key_key workers_key worker_workers,"[('key', 0.028343606579008064), ('key workers', 0.024030680976470476), ('key worker', 0.021174060981160876), ('workers', 0.01327591453359815), ('keyworkers', 0.008536477022085069), ('worker', 0.008503289716689798), ('every key', 0.006411270169202996), ('every key worker', 0.006411270169202996), ('support key', 0.006393598357016546), ('safe', 0.006070064257330773)]",positive
36,35,97,35_mask_masks_wearing_wear,"[('mask', 0.04187756819794432), ('masks', 0.028184509907359358), ('wearing', 0.0166834899331665), ('wear', 0.015941802839218113), ('face', 0.013844277985010927), ('wear mask', 0.01201750426255027), ('face mask', 0.009964488091397106), ('wear masks', 0.007509097324088944), ('chances', 0.007476349892322737), ('wearing masks', 0.007214831882607146)]",positive
37,36,92,36_pharmacy_pharmacies_medicines_community pharmacy,"[('pharmacy', 0.048935304383598305), ('pharmacies', 0.017147686976388455), ('medicines', 0.012162022327943422), ('community pharmacy', 0.01064650668534882), ('pharmacists', 0.010484166570909406), ('pharmacy technicians', 0.009063882602109738), ('pharmacist', 0.008838578411458419), ('medication', 0.008323874408211761), ('pharmacy teams', 0.007605766478929602), ('technicians', 0.007480619842873268)]",positive
38,37,87,37_digital_innovation_digital platform_digital solutions,"[('digital', 0.0296069213713776), ('innovation', 0.015001656815929134), ('digital platform', 0.010813962994697696), ('digital solutions', 0.009669556097148565), ('digitalhealth', 0.009181149878744105), ('planned care', 0.008969547745878059), ('solutions', 0.008551384563563332), ('telemedicine', 0.008046802202803984), ('digital nurses', 0.007817391319013885), ('planned', 0.007099931420095546)]",positive
39,38,86,38_helpline_call_0800_247,"[('helpline', 0.026587023305871066), ('call', 0.018865165508740657), ('0800', 0.017651301792267298), ('247', 0.01572602202021148), ('mental health crisis', 0.014413827821976208), ('crisis support available', 0.013363322116513424), ('crisis', 0.013092512862932417), ('support available 247', 0.013013060959021853), ('health crisis support', 0.012709794816948651), ('available 247', 0.012203361819911869)]",positive
40,39,84,39_yoga_fitness_exercise_physical,"[('yoga', 0.01777421854101198), ('fitness', 0.01027584298264511), ('exercise', 0.010225645468628544), ('physical', 0.00784338834086674), ('movement', 0.0077877355983435315), ('activity', 0.006816711486118399), ('activity levels', 0.0063115673205938316), ('wellbeing', 0.006263693465400905), ('active', 0.006130602502801713), ('health wellbeing', 0.005783906542291405)]",positive
41,40,83,40_lockdown_telephone support_telephone_mental health lockdown,"[('lockdown', 0.022204957385448174), ('telephone support', 0.008942668849637032), ('telephone', 0.00801665176092881), ('mental health lockdown', 0.0070963883346406), ('health lockdown', 0.006970692538343035), ('mental health', 0.006175046905643422), ('mental', 0.005922309725471945), ('mentalhealth', 0.005884499386959727), ('new lockdown', 0.0057918114610056495), ('ever', 0.005729111739999701)]",positive
42,41,76,41_occupational_occupational health_qualified occupational_qualified occupational health,"[('occupational', 0.05289015692138982), ('occupational health', 0.04077774929223013), ('qualified occupational', 0.030364489720141993), ('qualified occupational health', 0.030364489720141993), ('occupational health team', 0.026330979740192394), ('health team', 0.020760933438888744), ('qualified', 0.01961451144434083), ('health team ready', 0.01613941155561964), ('team ready', 0.015619778509567849), ('employees', 0.015294463824407663)]",positive
43,42,76,42_awareness week_health awareness week_mental health awareness_health awareness,"[('awareness week', 0.039517553118219834), ('health awareness week', 0.03819083894458439), ('mental health awareness', 0.0343243101805435), ('health awareness', 0.03399184127220976), ('week', 0.03003399535953879), ('awareness', 0.025452297869526668), ('mentalhealthawarenessweek', 0.02401216294650521), ('kindness', 0.0219827360127706), ('week mental', 0.020454932404416926), ('week mental health', 0.018177680898307257)]",positive
44,43,74,43_pray_dad_praying_hospital,"[('pray', 0.01250406050931447), ('dad', 0.01010483648765827), ('praying', 0.008220826862078758), ('hospital', 0.007542576083987), ('prayers', 0.007541821198289473), ('nhs', 0.007100889703505418), ('trust', 0.005669324037438546), ('thankyou', 0.005338207587889455), ('home today appreciate', 0.005150901189275698), ('superb wonderful care', 0.005150901189275698)]",positive
45,44,72,44_protest_protests_blacklivesmatter_debenhams,"[('protest', 0.034490145819723254), ('protests', 0.013910219858233909), ('blacklivesmatter', 0.01163835833292104), ('debenhams', 0.010058166835284776), ('black', 0.009046080835460713), ('peaceful protest', 0.0090163447331405), ('black lives matter', 0.0090163447331405), ('black lives', 0.0090163447331405), ('debenhams workers', 0.008804634256796763), ('lives matter', 0.00845959949764528)]",positive
46,45,71,45_stigma_stigma mental_stigma mental health_break stigma,"[('stigma', 0.04815606646304267), ('stigma mental', 0.013069721350220128), ('stigma mental health', 0.012101556758611787), ('break stigma', 0.008196617374964084), ('mental health', 0.008107313278050015), ('mental', 0.007876471178615807), ('talking', 0.007665170995858261), ('hiv', 0.007196454883313013), ('end stigma', 0.007082118439953542), ('health stigma', 0.0066250368120003)]",positive
47,46,69,46_menopause_women_hrt_perimenopause,"[('menopause', 0.061516442572116), ('women', 0.015302902026003807), ('hrt', 0.012542750852728999), ('perimenopause', 0.011362202255805818), ('womens health', 0.010688006805337389), ('worldmenopauseday', 0.00994192697383009), ('womens', 0.009521541440510626), ('menopausal', 0.008912144963960766), ('support women', 0.008131164893805637), ('menopause support', 0.00763309195332184)]",positive
48,47,65,47_cancer_macmillan_affected cancer_cancer support,"[('cancer', 0.05411142786991946), ('macmillan', 0.015207675329125725), ('affected cancer', 0.01324937387737092), ('cancer support', 0.01283529435411179), ('worldcancerday', 0.010904801050142732), ('cancer nurse', 0.010220247378577267), ('people affected cancer', 0.009010147932636624), ('worldcancerday cancer', 0.009010147932636624), ('people affected', 0.008692875542119673), ('affected', 0.00868060248062192)]",positive
49,48,65,48_sleepangel_wards_nhs icu_staff,"[('sleepangel', 0.01277930150735384), ('wards', 0.009989461039866027), ('nhs icu', 0.009334746611008068), ('staff', 0.008812496609112614), ('high dependency', 0.008001211380864058), ('dependency', 0.007556256642545015), ('emergencymedicine', 0.007017673914585266), ('amp icus prone', 0.007017673914585266), ('prone positioners', 0.007017673914585266), ('icus prone', 0.007017673914585266)]",positive
50,49,65,49_suicide_suicide prevention_prevention_suicideprevention,"[('suicide', 0.04371218736992781), ('suicide prevention', 0.018401823567697203), ('prevention', 0.015560760591172855), ('suicideprevention', 0.01421073382219706), ('talk', 0.00739082863380364), ('mental health', 0.006816492889989704), ('suicide prevention day', 0.00678846450450548), ('alrightpal', 0.00678846450450548), ('world suicide', 0.00678846450450548), ('prevention day', 0.00678846450450548)]",positive
51,50,63,50_autism_autistic_autistic people_disability autism,"[('autism', 0.042655304516882396), ('autistic', 0.022031992078345254), ('autistic people', 0.01275862558648119), ('disability autism', 0.011401217234819015), ('learning disability autism', 0.011401217234819015), ('learning disability', 0.010163768529388955), ('autism mental health', 0.009568969189860893), ('people autism', 0.009229015746619865), ('disability', 0.008525387408985176), ('autism mental', 0.008174389310666157)]",positive
52,51,59,51_creative support_creative_support support worker_creative support support,"[('creative support', 0.10001035511047099), ('creative', 0.07778126552262855), ('support support worker', 0.04195943671432637), ('creative support support', 0.04195943671432637), ('support worker', 0.03848477396237084), ('support support', 0.032963230280124656), ('manchester creative', 0.03173231135976909), ('manchester creative support', 0.03173231135976909), ('worker', 0.030804673487044427), ('waking night', 0.02961010151542816)]",positive
53,52,58,52_boxing_wellbeing boxing_health wellbeing boxing_boxing fitness,"[('boxing', 0.07413026124621501), ('wellbeing boxing', 0.051287977141974056), ('health wellbeing boxing', 0.051287977141974056), ('boxing fitness', 0.04814345201487393), ('womensupportingwomen', 0.04616121332078878), ('wellbeing boxing fitness', 0.04600914862741862), ('boxing fitness projects', 0.04384237046100276), ('fitness projects', 0.04356842867382872), ('womens mental', 0.04339751912013189), ('womens mental health', 0.04339751912013189)]",positive
54,53,58,53_apply_join_mental health services_primary mental,"[('apply', 0.010148042001311959), ('join', 0.0088799250148288), ('mental health services', 0.008212825918857976), ('primary mental', 0.008205910996803987), ('primary mental health', 0.008205910996803987), ('mental health', 0.008173812088259583), ('mental', 0.008073275869676152), ('worker join team', 0.007914382448332041), ('role', 0.007891439878041695), ('chance', 0.0077520526722847415)]",positive
55,54,57,54_immune_immune system_selenium_gut,"[('immune', 0.030364663741726045), ('immune system', 0.02690466738175443), ('selenium', 0.01795760360986299), ('gut', 0.01745074981172477), ('immunity', 0.017353562014370043), ('system', 0.016180624365808225), ('gut health', 0.013284881387762038), ('antioxidants', 0.011436136736303911), ('immunesupport', 0.010200705326798334), ('cell', 0.01003810508574754)]",positive
56,55,56,55_awards_award_best veteran support_award best veteran,"[('awards', 0.046799395520592056), ('award', 0.03355861309292454), ('best veteran support', 0.017222237361925963), ('award best veteran', 0.017222237361925963), ('award npo', 0.017222237361925963), ('year north east', 0.017222237361925963), ('year north', 0.017222237361925963), ('much appreciate volunteers', 0.017222237361925963), ('veteran support services', 0.017222237361925963), ('best veteran', 0.017222237361925963)]",positive
57,56,54,56_fill survey_mental health services_covid19_please fill survey,"[('fill survey', 0.012070783289156107), ('mental health services', 0.011051720290387106), ('covid19', 0.009683991421377), ('please fill survey', 0.009495372738550889), ('fill', 0.009397466033478373), ('look mental', 0.009198444555376974), ('look mental health', 0.009198444555376974), ('affects', 0.009113545844515266), ('please fill', 0.009021802825498587), ('health covid19', 0.008665551735358431)]",positive
58,57,54,57_learning disability_disability_learning_learning disability nurses,"[('learning disability', 0.04970760395439824), ('disability', 0.04368029602256938), ('learning', 0.03505642576689408), ('learning disability nurses', 0.02478409989304987), ('disability nurses', 0.02478409989304987), ('people learning', 0.022697757093335585), ('disabilities', 0.01986789294830789), ('learning disability nurse', 0.018864608757321405), ('disability nurse', 0.018542833865215196), ('learning disabilities', 0.017180522839267385)]",positive
59,58,54,58_podcast_new podcast_podcasts_enhanced mental,"[('podcast', 0.05417976092320019), ('new podcast', 0.012817330918934325), ('podcasts', 0.011675829234705193), ('enhanced mental', 0.008829981469523828), ('enhanced mental health', 0.008829981469523828), ('kokoshungsan', 0.008133068341506565), ('betterliving', 0.008133068341506565), ('kokoshungsan mental', 0.008133068341506565), ('betterliving health kokoshungsan', 0.008133068341506565), ('betterliving health', 0.008133068341506565)]",positive
60,59,53,59_vrp_patients_alderhey_vrp alderhey,"[('vrp', 0.012412741917938423), ('patients', 0.01176760666144599), ('alderhey', 0.01172377925209618), ('vrp alderhey', 0.010523834419555303), ('busy day', 0.00997231680438572), ('patients safe', 0.00921017214485736), ('enhanced', 0.008495302724539947), ('victim', 0.007329534563294091), ('violence', 0.007163162408410717), ('safe', 0.006489692245003879)]",positive
61,60,52,60_biodiversity_farming_food_biodiversity improve,"[('biodiversity', 0.014389655103940628), ('farming', 0.013079940495510872), ('food', 0.012464259144010828), ('biodiversity improve', 0.01139979586259677), ('communities set benefit', 0.01139979586259677), ('support biodiversity', 0.01139979586259677), ('support biodiversity improve', 0.01139979586259677), ('biodiversity improve health', 0.01139979586259677), ('projects support biodiversity', 0.01139979586259677), ('wellbeing local communities', 0.011132120182071733)]",positive
62,61,52,61_world mental health_world mental_mental health day_health day,"[('world mental health', 0.0366379972252473), ('world mental', 0.0366379972252473), ('mental health day', 0.036064822497679665), ('health day', 0.03393565910870335), ('world', 0.02077053545735075), ('worldmentalhealthday', 0.01898094304954928), ('day', 0.015907853680317434), ('today world mental', 0.013893595033237895), ('today world', 0.01217786812514133), ('mental health', 0.009791396617109554)]",positive
63,62,51,62_patientsdeservebetter_neurology_patientsdeservebetter campaign_neurology nurses,"[('patientsdeservebetter', 0.05435722469044034), ('neurology', 0.048852965728983365), ('patientsdeservebetter campaign', 0.04021777040109699), ('neurology nurses', 0.04021777040109699), ('support patientsdeservebetter', 0.034155031840003944), ('seanad', 0.031866182494472255), ('support patientsdeservebetter campaign', 0.031012429480354375), ('neurological', 0.02241735605311885), ('neurology nurses raised', 0.021011488752297573), ('nurses raised', 0.021011488752297573)]",positive
64,63,48,63_veterans_veterans need_veterans amp_ptsd,"[('veterans', 0.07613793270852612), ('veterans need', 0.023042062652669854), ('veterans amp', 0.020947329684245324), ('ptsd', 0.019808974302253448), ('veterans amp families', 0.019775333873916782), ('cic far', 0.017914040212529857), ('real difference veterans', 0.017914040212529857), ('located wigan showing', 0.017914040212529857), ('cic far talk', 0.017914040212529857), ('showing way veterans', 0.017914040212529857)]",positive
65,64,48,64_care workers_help care_sign share_workers get resources,"[('care workers', 0.042560229702351064), ('help care', 0.03710949485391486), ('sign share', 0.03640377518521551), ('workers get resources', 0.03579745960061615), ('resources need protect', 0.03579745960061615), ('need protect loved', 0.03579745960061615), ('share help care', 0.03579745960061615), ('sign share help', 0.03579745960061615), ('care workers get', 0.03579745960061615), ('get resources need', 0.03579745960061615)]",positive
66,65,47,65_safety_construction_workplace_health safety,"[('safety', 0.01859624851681638), ('construction', 0.016071195982465526), ('workplace', 0.013818099639475324), ('health safety', 0.013255708481343002), ('dust', 0.012005279525628467), ('healthandsafety', 0.010456923984928276), ('ot', 0.010148296969623011), ('webinar', 0.009912252723048938), ('psychological needs', 0.009871013857878176), ('construction sites', 0.009871013857878176)]",positive
67,66,45,66_birthday_national health service_national health_happy birthday,"[('birthday', 0.03216003210259121), ('national health service', 0.019998953811521003), ('national health', 0.019179091747958937), ('happy birthday', 0.018871217197575302), ('72nd', 0.01838416913720251), ('national', 0.015376908606045776), ('born', 0.014550295658434074), ('happy', 0.01358686008487273), ('nhsbirthday', 0.013241090825938233), ('73rd', 0.012786130633655133)]",positive
68,67,44,67_congratulations_role model_nurse_model,"[('congratulations', 0.019501158067683984), ('role model', 0.015522371561751817), ('nurse', 0.01167909225836128), ('model', 0.011296442612620063), ('amy', 0.010875200944325408), ('well deserved', 0.010252237336104078), ('jessie', 0.009988392565322884), ('huge congratulations', 0.009853044993041647), ('peers', 0.009368699361884657), ('deserved', 0.009216859053136439)]",positive
