,Topic,Count,TopicLabel,WordScore,Sentiment
30,29,23,29_gun_guns_gun violence_firearms,"[('gun', 0.03589935257966332), ('guns', 0.02728779373718107), ('gun violence', 0.016121834305056593), ('firearms', 0.015127945101099924), ('mass', 0.013643896868590535), ('02', 0.012620528623364904), ('later unrelated 1996', 0.012620528623364904), ('increase medicare levy', 0.012620528623364904), ('later unrelated', 0.012620528623364904), ('compensation firearm owners', 0.012620528623364904)]",negative
31,30,23,30_telehealth_nope_auspol nswpol lnpfail_nswpol lnpfail,"[('telehealth', 0.024655124682507953), ('nope', 0.023962217262246465), ('auspol nswpol lnpfail', 0.01998665759736468), ('nswpol lnpfail', 0.01998665759736468), ('costly', 0.01998665759736468), ('nope nope', 0.01998665759736468), ('auspol nswpol', 0.01752342527036097), ('lnpfail', 0.017203762539677297), ('hunt', 0.016183767912625303), ('services', 0.016030989125253324)]",negative
32,31,23,31_call_psych_lifeline 13 11_lifeline 13,"[('call', 0.027745959331810878), ('psych', 0.027105208605678617), ('lifeline 13 11', 0.025209470319589165), ('lifeline 13', 0.025209470319589165), ('call lifeline 13', 0.025209470319589165), ('emergency call', 0.025209470319589165), ('emergency call 000', 0.025209470319589165), ('call 000', 0.024650562130793863), ('13 11 14', 0.024650562130793863), ('11 14', 0.024650562130793863)]",negative
33,32,23,32_less risk_public safety_safety_risk,"[('less risk', 0.037383464151984694), ('public safety', 0.03345218495869111), ('safety', 0.0251207290423396), ('risk', 0.023418061127829466), ('winners public safety', 0.02089297381299697), ('safety come first', 0.02089297381299697), ('first less', 0.02089297381299697), ('support persons health', 0.02089297381299697), ('come first less', 0.02089297381299697), ('come first', 0.02089297381299697)]",negative
34,33,22,33_nurse doesnt_want_dont_pateints upholding standards,"[('nurse doesnt', 0.03999600845211601), ('want', 0.022997827676316192), ('dont', 0.022647744889215875), ('pateints upholding standards', 0.022444534310767674), ('dont dont present', 0.022444534310767674), ('requirement 30 years', 0.022444534310767674), ('standards ahpra', 0.022444534310767674), ('relation evidence practice', 0.022444534310767674), ('relation evidence', 0.022444534310767674), ('doesnt mean preach', 0.022444534310767674)]",negative
35,34,22,34_vulnerable_scared_safe_accom good news,"[('vulnerable', 0.020835459523846307), ('scared', 0.018373648334799042), ('safe', 0.017865730844837897), ('accom good news', 0.01667458290980139), ('news additional', 0.01667458290980139), ('additional fundingsupport announced', 0.01667458290980139), ('vulnerable ppl cbr', 0.01667458290980139), ('health crisis vital', 0.01667458290980139), ('address urgent needs', 0.01667458290980139), ('vulnerable ppl', 0.01667458290980139)]",negative
36,35,21,35_12 months_12_men_mens health week,"[('12 months', 0.03192064457308764), ('12', 0.026195298800226974), ('men', 0.026063947538095912), ('mens health week', 0.024699475841989664), ('health week', 0.023990870881709286), ('mens', 0.022743853920392503), ('months', 0.022039703026917934), ('mens health', 0.022007149510451685), ('army', 0.022007149510451685), ('australia getting sick', 0.020453635578611518)]",negative
37,36,21,36_policing public health_abuse power_policing public_public health issue,"[('policing public health', 0.022685355494359606), ('abuse power', 0.022685355494359606), ('policing public', 0.022685355494359606), ('public health issue', 0.02148446581497789), ('policing', 0.021008143078972086), ('public', 0.02083034398615676), ('health issue', 0.01956300674073644), ('issue', 0.01794666095913594), ('imagine', 0.016308383706084457), ('power', 0.01608005333755951)]",negative
38,37,21,37_attacks_nurses_rubyprincess_attacks nurses,"[('attacks', 0.055924364951812564), ('nurses', 0.031293357987386146), ('rubyprincess', 0.02865305758478339), ('attacks nurses', 0.025783843074077016), ('nurses toowoomba', 0.025783843074077016), ('service charged violent', 0.025783843074077016), ('service charged', 0.025783843074077016), ('downs hospital health', 0.025783843074077016), ('downs hospital', 0.025783843074077016), ('violent patient', 0.025783843074077016)]",negative
39,38,21,38_measures ensure health_measures ensure_universal healthcare_vote,"[('measures ensure health', 0.018352528359844297), ('measures ensure', 0.01679121353422171), ('universal healthcare', 0.01679121353422171), ('vote', 0.01625612761235744), ('ensure health', 0.016090692386620763), ('nations', 0.015602934127488423), ('universal healthcare would', 0.014366765288233004), ('healthcare would support', 0.014366765288233004), ('ensure health community', 0.014366765288233004), ('people dont vote', 0.014366765288233004)]",negative
40,39,20,39_workers_families_jobkeeper_losses,"[('workers', 0.018683094447735075), ('families', 0.0165050109382468), ('jobkeeper', 0.015084455346949322), ('losses', 0.014829477710731974), ('unprecedented health', 0.014336709293906154), ('actually need unemployed', 0.014336709293906154), ('worse amp potentially', 0.014336709293906154), ('exclude people', 0.014336709293906154), ('exclude people actually', 0.014336709293906154), ('unemployed worse amp', 0.014336709293906154)]",negative
41,40,20,40_bipartisan support_bipartisan_party branded_announced liberal party,"[('bipartisan support', 0.04165870074383401), ('bipartisan', 0.03940763829598224), ('party branded', 0.02328232986075992), ('announced liberal party', 0.02328232986075992), ('minister originally announced', 0.02328232986075992), ('would one health', 0.02328232986075992), ('would one', 0.02328232986075992), ('vaccine roll', 0.02328232986075992), ('vaccine roll would', 0.02328232986075992), ('morrison calling', 0.02328232986075992)]",negative
42,41,20,41_pretending_sadly ive met_said nothingnor looked_support francissullivan,"[('pretending', 0.01870314075390471), ('sadly ive met', 0.018081654465665283), ('said nothingnor looked', 0.018081654465665283), ('support francissullivan', 0.018081654465665283), ('shown solidarity', 0.018081654465665283), ('support nurses got', 0.018081654465665283), ('catholics care anthony', 0.018081654465665283), ('catholics care', 0.018081654465665283), ('catholics', 0.018081654465665283), ('care anthony julian', 0.018081654465665283)]",negative
43,42,20,42_nurses_try_lower income_lower,"[('nurses', 0.02772448762868064), ('try', 0.025882828606094737), ('lower income', 0.02514634956090998), ('lower', 0.024683512518922472), ('gotta', 0.023067085690955072), ('doctors nurses', 0.016635944658053837), ('media', 0.01504264864904958), ('income', 0.014728654043516438), ('patients', 0.014040016973228117), ('frontline docs', 0.013985606209157434)]",negative
44,43,20,43_get_get vaccine_amp_help,"[('get', 0.020801664881981614), ('get vaccine', 0.018754395928737535), ('amp', 0.016412402699129833), ('help', 0.014455027120660031), ('get help', 0.014435340981568307), ('kill', 0.013767879733847152), ('tried months', 0.013128251039247398), ('tried months conventional', 0.013128251039247398), ('lgas lockdown', 0.013128251039247398), ('tv ahead wellbeing', 0.013128251039247398)]",negative
45,44,20,44_2020_pandemic_research making global_free anyone attend,"[('2020', 0.029222777550489458), ('pandemic', 0.027526029866693547), ('research making global', 0.022396982331295712), ('free anyone attend', 0.022396982331295712), ('save date', 0.022396982331295712), ('online conference', 0.022396982331295712), ('save date 13', 0.022396982331295712), ('going ahead entirely', 0.022396982331295712), ('online conference completely', 0.022396982331295712), ('making global', 0.022396982331295712)]",negative
46,45,20,45_teachers_liarberals_teacher_healthcare amazes working,"[('teachers', 0.04465718491297362), ('liarberals', 0.039831376342175595), ('teacher', 0.034774999456781676), ('healthcare amazes working', 0.022734141205100162), ('unless millionaire doctor', 0.022734141205100162), ('person supports liarberals', 0.022734141205100162), ('course let alone', 0.022734141205100162), ('let alone stand', 0.022734141205100162), ('healthcare amazes', 0.022734141205100162), ('unless millionaire', 0.022734141205100162)]",negative
47,46,19,46_virus_quarantine_hotel quarantine_hotel,"[('virus', 0.04397254489505917), ('quarantine', 0.022430295566527668), ('hotel quarantine', 0.01814759410501117), ('hotel', 0.016329579122010364), ('strain highly infectious', 0.015330977723684882), ('lockdowns supported worldclass', 0.015330977723684882), ('lockdowns supported', 0.015330977723684882), ('even hard', 0.015330977723684882), ('worldclass', 0.015330977723684882), ('even hard lockdowns', 0.015330977723684882)]",negative
48,47,19,47_qld_vaccine_qld govt_work support worker,"[('qld', 0.035095992226622984), ('vaccine', 0.02750860135378901), ('qld govt', 0.024584594559003664), ('work support worker', 0.024584594559003664), ('work support', 0.023283165278557432), ('afghan', 0.02035850238987379), ('govt', 0.01603040969319545), ('yesterday near', 0.015937086145318934), ('support worker people', 0.015937086145318934), ('govt eligibility', 0.015937086145318934)]",negative
49,48,18,48_icu_icu nurse_take_took,"[('icu', 0.04032108123961342), ('icu nurse', 0.023863150474879403), ('take', 0.020842091655927597), ('took', 0.019772429438027896), ('hospital beds health', 0.019761074554505032), ('icu ward', 0.019761074554505032), ('shouldnt treat selfish', 0.019761074554505032), ('icu ward hopefully', 0.019761074554505032), ('beds health', 0.019761074554505032), ('make icu', 0.019761074554505032)]",negative
50,49,18,49_covid doesnt_precautionary_nonsense shouldnt_support protesters think,"[('covid doesnt', 0.03337069681920915), ('precautionary', 0.026117637573338338), ('nonsense shouldnt', 0.02298125143559038), ('support protesters think', 0.02298125143559038), ('exist nonsense shouldnt', 0.02298125143559038), ('mask covid doesnt', 0.02298125143559038), ('shouldnt benefit health', 0.02298125143559038), ('anti mask', 0.02298125143559038), ('think medicare', 0.02298125143559038), ('think medicare benefits', 0.02298125143559038)]",negative
51,50,18,50_marshall_fix_state_marshall government,"[('marshall', 0.02534623055640429), ('fix', 0.025123013309755856), ('state', 0.021990222376912304), ('marshall government', 0.021410381084296864), ('flu', 0.019527928772040657), ('win', 0.018463516235307707), ('covid amp', 0.018194514483716995), ('central govt', 0.01734923301895479), ('flu central govt', 0.01734923301895479), ('central govt bigger', 0.01734923301895479)]",negative
52,51,18,51_trump_cares_stimulus_supporters,"[('trump', 0.05949772836317087), ('cares', 0.025876358877869706), ('stimulus', 0.025021007480169413), ('supporters', 0.02485292228763224), ('trump supporters', 0.021262820180675185), ('lies', 0.015525815326721823), ('100', 0.014399954849005905), ('thousands people dying', 0.014315700149729835), ('liar doctors', 0.014315700149729835), ('fake could', 0.014315700149729835)]",negative
53,52,18,52_disability support services_nsw public_staff_nsw,"[('disability support services', 0.03922943897962998), ('nsw public', 0.03922943897962998), ('staff', 0.036640147546701585), ('nsw', 0.036158782281453486), ('nsw public hospitals', 0.03582849356796883), ('public hospitals', 0.03283453063947402), ('support services', 0.030940893891870488), ('good staff', 0.03060363645784187), ('disability support', 0.028217514086952326), ('hospitals nurses', 0.02690329974857181)]",negative
54,53,17,53_vax_day_effective_transmission told,"[('vax', 0.040459909611237674), ('day', 0.03947029629566828), ('effective', 0.03528387647059045), ('transmission told', 0.02334441607372195), ('btw 90', 0.02334441607372195), ('day job', 0.02334441607372195), ('cud handle top', 0.02334441607372195), ('developing covid19 sure', 0.02334441607372195), ('developing covid19', 0.02334441607372195), ('requirements effective doesnt', 0.02334441607372195)]",negative
55,54,17,54_email_refuse_use_phone,"[('email', 0.026799093115985002), ('refuse', 0.01980025236237398), ('use', 0.016742478283025324), ('phone', 0.013595488097664792), ('phone appts', 0.013515940364828727), ('supporting letter gpnurseetc', 0.013515940364828727), ('officer approved', 0.013515940364828727), ('provide supporting letter', 0.013515940364828727), ('follow call', 0.013515940364828727), ('follow call nothing', 0.013515940364828727)]",negative
56,55,17,55_pm_tick_didnt think_advising pm,"[('pm', 0.024515826128669357), ('tick', 0.020311266885488934), ('didnt think', 0.019622042989088772), ('advising pm', 0.015900109147301954), ('libsso give', 0.015900109147301954), ('pm ideaseg school', 0.015900109147301954), ('among sea lib', 0.015900109147301954), ('libsso', 0.015900109147301954), ('businessstates didnt', 0.015900109147301954), ('businessstates', 0.015900109147301954)]",negative
57,56,17,56_jackson_union_kathy_kathy jackson,"[('jackson', 0.02689917470832462), ('union', 0.023420596522211113), ('kathy', 0.0222752061772156), ('kathy jackson', 0.0222752061772156), ('services union', 0.021042388162327317), ('health services union', 0.021042388162327317), ('workers health', 0.01917365901368615), ('criminal', 0.01803687110872744), ('secretive', 0.01743752428113777), ('worksafe', 0.01743752428113777)]",negative
58,57,17,57_pandemic_nations_via_health infectiousdiseases,"[('pandemic', 0.04914339894876352), ('nations', 0.04222751534077718), ('via', 0.03906581755895163), ('health infectiousdiseases', 0.0374871477318141), ('support eu refugees', 0.0374871477318141), ('infectiousdiseases publichealth pandemic', 0.0374871477318141), ('infectiousdiseases', 0.0374871477318141), ('infectiousdiseases publichealth', 0.0374871477318141), ('alarm coronavirus strips', 0.0374871477318141), ('publichealth pandemic covid19', 0.0374871477318141)]",negative
59,58,17,58_boris_boris johnson_johnson_zealand nurse helped,"[('boris', 0.05209197187250152), ('boris johnson', 0.04894897337400496), ('johnson', 0.046303974997779135), ('zealand nurse helped', 0.04380145468028617), ('coronavirus quits', 0.04380145468028617), ('quits', 0.04380145468028617), ('quits uk health', 0.04380145468028617), ('quits uk', 0.04380145468028617), ('uk health', 0.04380145468028617), ('service protest', 0.04380145468028617)]",negative
60,59,17,59_hospital_visit_reasons_allowed,"[('hospital', 0.027533326032718505), ('visit', 0.023099412787341515), ('reasons', 0.018756308486215345), ('allowed', 0.018220802079763482), ('visitors', 0.01717761700390271), ('mum', 0.01615917252066083), ('except', 0.014934209485612126), ('considering making', 0.01470731504744281), ('belongings travel etc', 0.01470731504744281), ('poa', 0.01470731504744281)]",negative
61,60,17,60_nurses_staffing_worse recruitment retention_retention need,"[('nurses', 0.0352056985761024), ('staffing', 0.03142929980058985), ('worse recruitment retention', 0.03082033720224949), ('retention need', 0.03082033720224949), ('problem covid worse', 0.03082033720224949), ('havent solved', 0.03082033720224949), ('retention', 0.03082033720224949), ('primary acute', 0.03082033720224949), ('worse recruitment', 0.03082033720224949), ('need doctors', 0.03082033720224949)]",negative
62,61,16,61_paramedics_trauma_police_146,"[('paramedics', 0.041149306729585035), ('trauma', 0.035370179665893474), ('police', 0.024565085665418946), ('146', 0.022797281321994087), ('amp 47', 0.022797281321994087), ('compares 73', 0.022797281321994087), ('47 mentalhealth ambulance', 0.022797281321994087), ('workers paramedics', 0.022797281321994087), ('73 amp', 0.022797281321994087), ('73 amp 47', 0.022797281321994087)]",negative
63,62,16,62_andrews_north_west hospital_north west hospital,"[('andrews', 0.04467210810929875), ('north', 0.03222041066240856), ('west hospital', 0.03183329464598447), ('north west hospital', 0.03183329464598447), ('queenslands north', 0.03183329464598447), ('north west', 0.03183329464598447), ('queenslands north west', 0.03183329464598447), ('services board axed', 0.03183329464598447), ('hospital health services', 0.03183329464598447), ('nationals government', 0.03183329464598447)]",negative
64,63,16,63_registered_agedcare_indonesia_registered nurse,"[('registered', 0.055037848799796105), ('agedcare', 0.04379826326334058), ('indonesia', 0.04202382847192774), ('registered nurse', 0.04163741027816965), ('west', 0.037350451748358014), ('foreign aid indonesia', 0.0370021359905282), ('foreign aid', 0.0370021359905282), ('aid indonesia', 0.0370021359905282), ('gat', 0.0370021359905282), ('man gat', 0.0370021359905282)]",negative
65,64,16,64_latest_amp_smashed latest_amp hospitals amp,"[('latest', 0.03247929183291232), ('amp', 0.0258237105405889), ('smashed latest', 0.023220573017627928), ('amp hospitals amp', 0.023220573017627928), ('get smashed latest', 0.023220573017627928), ('staff get smashed', 0.023220573017627928), ('lot additional', 0.023220573017627928), ('smashed latest variant', 0.023220573017627928), ('covid wont work', 0.023220573017627928), ('covid wont', 0.023220573017627928)]",negative
66,65,15,65_workplace residents expected_isolate returning_covid19 coronavirusaus_self isolate returning,"[('workplace residents expected', 0.03118399899814624), ('isolate returning', 0.03118399899814624), ('covid19 coronavirusaus', 0.03118399899814624), ('self isolate returning', 0.03118399899814624), ('expected dont offer', 0.03118399899814624), ('forced quarantine covid19', 0.03118399899814624), ('self isolate', 0.03118399899814624), ('returning overseas nothing', 0.03118399899814624), ('returning overseas', 0.03118399899814624), ('expected dont', 0.03118399899814624)]",negative
67,66,15,66_injured finger_finger_injured_finger health services,"[('injured finger', 0.03613405068869762), ('finger', 0.03445089035120584), ('injured', 0.031613635869801524), ('finger health services', 0.020096618892924172), ('finger health', 0.020096618892924172), ('distress public health', 0.020096618892924172), ('finger makes', 0.020096618892924172), ('friend telling hours', 0.020096618892924172), ('friend telling', 0.020096618892924172), ('injured finger makes', 0.020096618892924172)]",negative
68,67,15,67_learning_support kids_kids_school,"[('learning', 0.03160039732881752), ('support kids', 0.030186214280742803), ('kids', 0.0279839770975786), ('school', 0.026917400213633553), ('remote learning', 0.026561245377818028), ('learning remain', 0.021995366903632487), ('school students', 0.020124142853828537), ('remote', 0.018226725938001447), ('via coronavirus', 0.017218459905746587), ('care plan coming', 0.017218459905746587)]",negative
