,Topic,Count,TopicLabel,WordScore,Sentiment
26,25,16,25_jobs_working fireman hospital_pay benefits work_get good pay,"[('jobs', 0.0457497976928421), ('working fireman hospital', 0.04533903400409851), ('pay benefits work', 0.04533903400409851), ('get good pay', 0.04533903400409851), ('get job working', 0.04533903400409851), ('healthcare worker etc', 0.04533903400409851), ('help get good', 0.04533903400409851), ('get good', 0.04533903400409851), ('fireman hospital healthcare', 0.04533903400409851), ('fireman hospital', 0.04533903400409851)]",neutral
27,26,16,26_nurses_000_shapps_grant shapps,"[('nurses', 0.058874660105298474), ('000', 0.030687045871078532), ('shapps', 0.030687045871078532), ('grant shapps', 0.030687045871078532), ('grant', 0.028221353018194697), ('grants scholarships new', 0.0240199552844217), ('hospitals offer', 0.0240199552844217), ('cash bonuses hospitals', 0.0240199552844217), ('hospitals offer grants', 0.0240199552844217), ('instead cash', 0.0240199552844217)]",neutral
28,27,16,27_small_business_sba_small businesses,"[('small', 0.03577351078522572), ('business', 0.03554848272720996), ('sba', 0.03247327996885899), ('small businesses', 0.031755297915343934), ('caresact', 0.030556093245353372), ('loans', 0.029576950662972237), ('help business', 0.028569514234826496), ('grants', 0.028379705976735708), ('businesses', 0.028033542112569396), ('subsidy', 0.023656321075817954)]",neutral
29,28,16,28_medicaid_yes_expanded_block grants,"[('medicaid', 0.061147785979066824), ('yes', 0.02624404969446822), ('expanded', 0.02441253671417768), ('block grants', 0.02441253671417768), ('healthcare', 0.023798857284252618), ('block', 0.02223515439911388), ('medicaid block', 0.020880569031442572), ('medicaid block grants', 0.020880569031442572), ('federal', 0.019442799708803468), ('cap', 0.019330011758882607)]",neutral
30,29,15,29_help_cancer_fund_fundraising,"[('help', 0.03629499986622256), ('cancer', 0.03208493770749327), ('fund', 0.03078754919052238), ('fundraising', 0.02141841513342257), ('donation', 0.021349429060437457), ('emergency', 0.020271390175968997), ('notmeus splitting', 0.0200868631910661), ('notmeus splitting btwn', 0.0200868631910661), ('good notmeus splitting', 0.0200868631910661), ('national domestic', 0.0200868631910661)]",neutral
31,30,15,30_student_find way_grande prairie_need find way,"[('student', 0.025616857447692723), ('find way', 0.025359598820969997), ('grande prairie', 0.02161698305204054), ('need find way', 0.02161698305204054), ('prairie', 0.02161698305204054), ('grande', 0.020885300061321437), ('need find', 0.020885300061321437), ('university', 0.02064616336936883), ('practice', 0.020287679056775997), ('find', 0.02025901506438207)]",neutral
32,31,15,31_amp_providers_recovery_serve,"[('amp', 0.07322709405707822), ('providers', 0.03428241608508482), ('recovery', 0.024153368656278974), ('serve', 0.020917283803823225), ('groups providers understand', 0.018667682639523387), ('grateful state', 0.018667682639523387), ('ccr grants', 0.018667682639523387), ('conducted', 0.018667682639523387), ('bonuses recovery efforts', 0.018667682639523387), ('bonuses recovery', 0.018667682639523387)]",neutral
33,32,14,32_last year track_question patients immigration_dont question_status treating need,"[('last year track', 0.07050320414569364), ('question patients immigration', 0.07050320414569364), ('dont question', 0.07050320414569364), ('status treating need', 0.07050320414569364), ('desantis signed executive', 0.07050320414569364), ('desantis signed', 0.07050320414569364), ('undocumented immigrants problem', 0.07050320414569364), ('caring undocumented', 0.07050320414569364), ('caring undocumented immigrants', 0.07050320414569364), ('year track', 0.07050320414569364)]",neutral
34,33,14,33_eventually feeling went_hope gets_gets better_went away,"[('eventually feeling went', 0.06801690308261987), ('hope gets', 0.06801690308261987), ('gets better', 0.06801690308261987), ('went away', 0.06801690308261987), ('feeling went', 0.06801690308261987), ('hope gets better', 0.06801690308261987), ('feeling went away', 0.06801690308261987), ('eventually feeling', 0.06801690308261987), ('gets', 0.06710400272116786), ('away', 0.06131662371992384)]",neutral
35,34,13,34_transport_showed_hospital_saw,"[('transport', 0.038798187700639857), ('showed', 0.026541819916719132), ('hospital', 0.023959433305916978), ('saw', 0.023752450658452818), ('nurse', 0.022945266209009475), ('equipment', 0.021227483124485302), ('medicine', 0.01987907421938228), ('robots granted doesnt', 0.019555983868556424), ('scrub machines', 0.019555983868556424), ('hospital pittsburgh scrub', 0.019555983868556424)]",neutral
36,35,12,35_covid_numbers_political_see,"[('covid', 0.04774231070462927), ('numbers', 0.03975742281145905), ('political', 0.03230835061279557), ('see', 0.031001423268873448), ('political reasons read', 0.02986829222323742), ('hotspots please', 0.02986829222323742), ('covid19 hotspots please', 0.02986829222323742), ('read news', 0.02986829222323742), ('read news time', 0.02986829222323742), ('covids real big', 0.02986829222323742)]",neutral
37,36,12,36_artists_medical_medical emergency_artists need,"[('artists', 0.07396049978896428), ('medical', 0.06659185960467864), ('medical emergency', 0.05775105650290489), ('artists need', 0.05775105650290489), ('medical dental', 0.05775105650290489), ('dental mental health', 0.05775105650290489), ('dental', 0.05775105650290489), ('dental mental', 0.05775105650290489), ('medical dental mental', 0.05775105650290489), ('rauschenberg medical emergency', 0.05167469857789632)]",neutral
38,37,12,37_safety_greenways_hunting_fire,"[('safety', 0.040958724677389334), ('greenways', 0.03718853864037483), ('hunting', 0.03718853864037483), ('fire', 0.033280269849131634), ('buses', 0.02910892886162969), ('well', 0.02091417628317714), ('fire extinguish need', 0.020550355929669462), ('people hunt unsafe', 0.020550355929669462), ('clearly defined', 0.020550355929669462), ('critical getting', 0.020550355929669462)]",neutral
39,38,11,38_district_approval_event_school,"[('district', 0.038881899427698347), ('approval', 0.03678673584625238), ('event', 0.035201741249547176), ('school', 0.027011892149124098), ('hold event whatever', 0.024009326729712836), ('waiver', 0.024009326729712836), ('details changes', 0.024009326729712836), ('grant covid may', 0.024009326729712836), ('district getting', 0.024009326729712836), ('event whatever', 0.024009326729712836)]",neutral
