,Topic,Count,TopicLabel,WordScore,Sentiment
21,20,53,20_vet_animals_veterinary_humane society,"[('vet', 0.026564297420035715), ('animals', 0.018017490614572525), ('veterinary', 0.013447623990505364), ('humane society', 0.01266988760363255), ('humane', 0.012402954667729336), ('donations', 0.009052083092242492), ('donated', 0.008679439434359667), ('donate', 0.008442866948437508), ('cat', 0.008404764994065853), ('society', 0.008361223494805439)]",negative
22,21,53,21_blaming_racist_border_immigrants,"[('blaming', 0.012109854715177152), ('racist', 0.011555472307483803), ('border', 0.009497911959243297), ('immigrants', 0.009389506396771514), ('blame', 0.009120189580271425), ('deflect', 0.008974808812363155), ('migrants', 0.00893944887299834), ('legal', 0.008272716098712928), ('covid', 0.008235964662463931), ('vaccine', 0.008023847489424592)]",negative
23,22,53,22_barbers_real barbers_facing real barbers_facing real,"[('barbers', 0.06601377881594438), ('real barbers', 0.06601377881594438), ('facing real barbers', 0.06601377881594438), ('facing real', 0.06424139861593615), ('world facing', 0.06424139861593615), ('world facing real', 0.06424139861593615), ('situation world facing', 0.06424139861593615), ('barbers closed', 0.06422240610328112), ('real barbers closed', 0.06422240610328112), ('god grant protection', 0.06382800643447017)]",negative
24,23,50,23_beef_roast_fish_pup,"[('beef', 0.01767299680516717), ('roast', 0.0157185901933175), ('fish', 0.013630103916508806), ('pup', 0.01228111082961398), ('nannaw', 0.011788942644988124), ('pork', 0.011788942644988124), ('eggs', 0.011095528947820992), ('dog', 0.010166855237265515), ('yesterday', 0.009764077897296929), ('bought stuffing quarantine', 0.008649974788236444)]",negative
25,24,50,24_climate_rights_blatant treason_election tampering,"[('climate', 0.014573168767272368), ('rights', 0.011670636192579397), ('blatant treason', 0.011567726534664516), ('election tampering', 0.011567726534664516), ('rights restricted corrupt', 0.011567726534664516), ('killed environment raped', 0.011567726534664516), ('election tampering blatant', 0.011567726534664516), ('corrupt profiteering election', 0.011567726534664516), ('profiteering election', 0.011567726534664516), ('treason preventable', 0.011567726534664516)]",negative
26,25,49,25_salary_salary charity_president_charity,"[('salary', 0.051024492105592324), ('salary charity', 0.0313228217730215), ('president', 0.021611316882602614), ('charity', 0.021099983714324245), ('donated', 0.017091864335748837), ('donated salary', 0.016748121921651322), ('donated salary charity', 0.016748121921651322), ('take salary', 0.015438505046769302), ('trump donated', 0.010692856460614257), ('gives', 0.009313032006421985)]",negative
27,26,48,26_pharma_big pharma_big_donations big pharma,"[('pharma', 0.030898845432087894), ('big pharma', 0.02662817013767419), ('big', 0.024774489372214124), ('donations big pharma', 0.016635278343241678), ('campaign donations', 0.016631463428497317), ('donations big', 0.01590633853303504), ('sinema', 0.015098685671791722), ('campaign donations big', 0.014812133052712858), ('companies', 0.014682501346167684), ('pharmaceutical', 0.013984124242146647)]",negative
28,27,48,27_small biz_biz_small_loans,"[('small biz', 0.022823589189178168), ('biz', 0.021562044687689626), ('small', 0.016345797806936815), ('loans', 0.013554646929661318), ('small biz grants', 0.012382901894489868), ('biz grants', 0.012382901894489868), ('trillion', 0.012191106678742443), ('funding', 0.012153578798478571), ('rural', 0.01141591836066582), ('budget', 0.009567485724868133)]",negative
29,28,47,28_behind covid19 response_excluded read sign_right excluded read_right excluded,"[('behind covid19 response', 0.06217627384758687), ('excluded read sign', 0.06217627384758687), ('right excluded read', 0.06217627384758687), ('right excluded', 0.06217627384758687), ('behind covid19', 0.06217627384758687), ('covid19 response need', 0.06217627384758687), ('workers priorities', 0.06217627384758687), ('workers priorities right', 0.06217627384758687), ('priorities right', 0.06217627384758687), ('sign coronavirus', 0.06217627384758687)]",negative
30,29,46,29_cares act_act_students_cares,"[('cares act', 0.031887760110663035), ('act', 0.027214517261533778), ('students', 0.02664973114229583), ('cares', 0.025351794328508023), ('fafsa', 0.0186352471491405), ('financial', 0.016307281524198552), ('aid', 0.015695091242516265), ('emergency', 0.01332815989505727), ('school', 0.013006677743409866), ('funds', 0.01270480564025407)]",negative
31,30,46,30_vaccine_vaccines_prioritise_vaccine donations later,"[('vaccine', 0.025186518794347666), ('vaccines', 0.020741616913420934), ('prioritise', 0.017756610983600218), ('vaccine donations later', 0.017756610983600218), ('together defeat covid19', 0.017756610983600218), ('please commit vaccine', 0.017756610983600218), ('please commit', 0.017756610983600218), ('vulnerable globally', 0.017756610983600218), ('vaccine donations', 0.017756610983600218), ('globally together defeat', 0.017756610983600218)]",negative
32,31,46,31_crore_rs crore_urvashi rautela_urvashi,"[('crore', 0.021457552118175464), ('rs crore', 0.021457552118175464), ('urvashi rautela', 0.021457552118175464), ('urvashi', 0.021457552118175464), ('rautela', 0.021457552118175464), ('rs', 0.01976062221137651), ('percent', 0.017407491524518606), ('bollywood', 0.016159573485057102), ('actress', 0.015304585926550698), ('entertainment', 0.013596572826821255)]",negative
33,32,45,32_detention_us safe_ice_detention centers,"[('detention', 0.03448265130406385), ('us safe', 0.014803937517800337), ('ice', 0.012099940331612668), ('detention centers', 0.011481763018609294), ('covid19', 0.010063629308906375), ('testing', 0.009279998199816489), ('detention protectthemigrantworkers', 0.009263023887888414), ('detention one person', 0.009263023887888414), ('private prison contracts', 0.009263023887888414), ('end sb4', 0.009263023887888414)]",negative
34,33,44,33_fundraising_events_fundraising events_profit organizations,"[('fundraising', 0.026114975822110333), ('events', 0.02267934065716297), ('fundraising events', 0.0189476509025179), ('profit organizations', 0.010736440553096397), ('non profit organizations', 0.010736440553096397), ('planning', 0.009321482841583996), ('pointing', 0.00890196840708452), ('non profit', 0.00890196840708452), ('health wellbeing important', 0.008388501432157384), ('important arent giving', 0.008388501432157384)]",negative
35,34,43,34_hysterectomies_whistleblower_ice_immigrant women,"[('hysterectomies', 0.051074634633636304), ('whistleblower', 0.04986286219713485), ('ice', 0.03884421689837289), ('immigrant women', 0.03644932184879357), ('hysterectomies immigrant', 0.03438917750779195), ('whistleblower nurse', 0.03260943483874835), ('hysterectomies immigrant women', 0.032159928118551825), ('women', 0.029590111327436174), ('alleges hysterectomies immigrant', 0.02802810101141248), ('nurse alleges', 0.02802810101141248)]",negative
36,35,42,35_go fund account_donations2my go fund_veteran limited_combat veteran limited,"[('go fund account', 0.051987356297887324), ('donations2my go fund', 0.051987356297887324), ('veteran limited', 0.051987356297887324), ('combat veteran limited', 0.051987356297887324), ('help get funded', 0.051987356297887324), ('life 111419 help', 0.051987356297887324), ('111419 help get', 0.051987356297887324), ('111419 help', 0.051987356297887324), ('111419', 0.051987356297887324), ('limited incomeampi reaching', 0.051987356297887324)]",negative
37,36,42,36_medicaid_block_medicaid block_block grant,"[('medicaid', 0.04469660544121006), ('block', 0.040706568053353945), ('medicaid block', 0.032594719263342495), ('block grant', 0.029687025749789916), ('block grants', 0.018988091514946567), ('medicaid block grant', 0.018744209097330537), ('medicaid block grants', 0.018070330731534946), ('tn', 0.014967698107473646), ('healthcare reform plan', 0.014710076970550419), ('reform plan', 0.014710076970550419)]",negative
38,37,41,37_jesus_gospel_welcome strangers care_occasionally raise,"[('jesus', 0.03103970722730491), ('gospel', 0.023866312891460056), ('welcome strangers care', 0.02052544214141075), ('occasionally raise', 0.02052544214141075), ('raise dead', 0.02052544214141075), ('vote healthcare', 0.02052544214141075), ('gays pregnant', 0.02052544214141075), ('visit imprisoned defend', 0.02052544214141075), ('visit imprisoned', 0.02052544214141075), ('oppressed welcome strangers', 0.02052544214141075)]",negative
39,38,41,38_quarantine_rain_gym_book,"[('quarantine', 0.043075647152354735), ('rain', 0.025269531832859446), ('gym', 0.013893370350897697), ('book', 0.013866161388611745), ('never take', 0.0122726440236058), ('shopping recommend', 0.012190779114073598), ('public health charity', 0.012190779114073598), ('quarantone grateful', 0.012190779114073598), ('grateful openupamerica health', 0.012190779114073598), ('five times never', 0.012190779114073598)]",negative
40,39,40,39_black_trump_lives_ice,"[('black', 0.01523024329988979), ('trump', 0.014459801747698977), ('lives', 0.013921723027666753), ('ice', 0.010467445957095381), ('didnt care', 0.009108526460692488), ('deport', 0.008997408230976882), ('worker organized', 0.008903643717650261), ('ice track deport', 0.008903643717650261), ('black brown immigrants', 0.008903643717650261), ('dork', 0.008903643717650261)]",negative
41,40,40,40_teachers_kids_schools_parents,"[('teachers', 0.033420773401681016), ('kids', 0.020840660962870097), ('schools', 0.01887538948868287), ('parents', 0.01646041213533885), ('exhausted', 0.012647664351480074), ('lazy even', 0.01030264497519351), ('teachers need strike', 0.01030264497519351), ('need strike', 0.009969105485290402), ('teachers need', 0.009969105485290402), ('classroom', 0.009466358222370961)]",negative
42,41,39,41_canada_canadians_french_frontline healthcare,"[('canada', 0.03018170757390299), ('canadians', 0.01732527519204576), ('french', 0.012468641427382743), ('frontline healthcare', 0.01206124909309276), ('worker immigrant first', 0.011503329164031854), ('fight elxn44 cdnpoli', 0.011503329164031854), ('immigrant first', 0.011503329164031854), ('canada parent person', 0.011503329164031854), ('canada parent', 0.011503329164031854), ('elxn44 cdnpoli', 0.011503329164031854)]",negative
43,42,39,42_risk_detention_detainees_immigration prisons,"[('risk', 0.02223732305130978), ('detention', 0.020862214555755355), ('detainees', 0.01952665319485359), ('immigration prisons', 0.018460937052784784), ('coronavirus', 0.017844138998693884), ('prisons', 0.017386504064478104), ('health risk', 0.015186404106891207), ('immigrant detainees', 0.014423291953038467), ('safety', 0.01393804850819988), ('detention centers', 0.013893073444983898)]",negative
44,43,38,43_slont_farming_sorry_poor thing,"[('slont', 0.06352734221105352), ('farming', 0.062018567471562695), ('sorry', 0.05694418416595781), ('poor thing', 0.0489842260334214), ('im sorry', 0.03779699598195005), ('im sorry omfgnailed', 0.037144009384780026), ('omfgnailed', 0.037144009384780026), ('omfgnailed poor', 0.037144009384780026), ('sorry omfgnailed poor', 0.037144009384780026), ('omfgnailed poor thing', 0.037144009384780026)]",negative
45,44,37,44_nursing_cuomo_nursing home_immunity,"[('nursing', 0.06125768599965212), ('cuomo', 0.048593142472863546), ('nursing home', 0.044893726678115), ('immunity', 0.03970111218003418), ('nursing homes', 0.034417782799694756), ('homes', 0.03135388277963669), ('immunity nursing', 0.031245207470325675), ('immunity nursing home', 0.026855535382055137), ('home', 0.02440408509879726), ('granted immunity', 0.023110879518392507)]",negative
46,45,36,45_india_exodus_emerge migrant_emerge,"[('india', 0.07951694395858246), ('exodus', 0.04728715081724487), ('emerge migrant', 0.04268586718624525), ('emerge', 0.04122078532348542), ('india due', 0.0375855498953106), ('india due coronavirus', 0.0375855498953106), ('worker exodus india', 0.0375855498953106), ('worker exodus', 0.0375855498953106), ('exodus india', 0.0375855498953106), ('emerge migrant worker', 0.0375855498953106)]",negative
47,46,36,46_delhi_migrant_migrant workers_lockdown,"[('delhi', 0.04893790902818053), ('migrant', 0.026614170074059022), ('migrant workers', 0.026569258846745308), ('lockdown', 0.02546008554590979), ('action landlords', 0.022285625121117685), ('action landlords forcing', 0.022285625121117685), ('landlords forcing', 0.022285625121117685), ('landlords', 0.02083013831355045), ('action', 0.020776762501449893), ('thousands migrant', 0.018798874767438595)]",negative
48,47,35,47_helpline_related lockdown_charity mind_issues related lockdown,"[('helpline', 0.0396385780734728), ('related lockdown', 0.028408219307375863), ('charity mind', 0.028408219307375863), ('issues related lockdown', 0.028408219307375863), ('people depression', 0.028408219307375863), ('pandemic especially hard', 0.028408219307375863), ('pandemic especially', 0.028408219307375863), ('hard people depression', 0.028408219307375863), ('especially hard people', 0.028408219307375863), ('issues related', 0.028016624495916315)]",negative
49,48,35,48_nj_immigrant workers_immigrant_relief,"[('nj', 0.0661955692537607), ('immigrant workers', 0.033559796864276174), ('immigrant', 0.025074126329479713), ('relief', 0.02230204835950883), ('nj immigrant', 0.021026237974689346), ('deserve relief', 0.018460937052784784), ('workers', 0.01805915006787523), ('recovery4all', 0.01802248969259087), ('essentialworkers', 0.01789633490892389), ('nj immigrant workers', 0.01581636927954727)]",negative
50,49,35,49_veterans_homeless_illegal_illegal immigrants,"[('veterans', 0.031585863693732154), ('homeless', 0.022290004028877628), ('illegal', 0.016584982775694916), ('illegal immigrants', 0.015695649845119758), ('hotels', 0.013820390986027534), ('veteran', 0.012089827608637829), ('biden', 0.010852935239046419), ('immigrants', 0.010278850410554253), ('dont deserve', 0.010252933212656249), ('taking care', 0.00939657973527642)]",negative
51,50,34,50_virus_queen_seeing movies dinner_increased previous,"[('virus', 0.019867159515776635), ('queen', 0.011745126753021482), ('seeing movies dinner', 0.010202231471542766), ('increased previous', 0.010202231471542766), ('article covid19 affects', 0.010202231471542766), ('increased previous ill', 0.010202231471542766), ('conventions', 0.010202231471542766), ('conventions etc', 0.010202231471542766), ('conventions etc never', 0.010202231471542766), ('fan conventions etc', 0.010202231471542766)]",negative
52,51,34,51_children_health human_health human services_human services,"[('children', 0.032010223523353615), ('health human', 0.018497512848388305), ('health human services', 0.018497512848388305), ('human services', 0.017905131555454968), ('migrant children', 0.016562067695748566), ('unaccompanied', 0.016301002573452027), ('immigrant children', 0.014461749964119022), ('parents', 0.013800260844588958), ('migrant', 0.01370663054272848), ('department health human', 0.011977432682674885)]",negative
53,52,34,52_positive covid19_positive_tested positive covid19_tested positive,"[('positive covid19', 0.04375755275559593), ('positive', 0.032616268981856864), ('tested positive covid19', 0.031996299131287986), ('tested positive', 0.02797811557329018), ('migrant', 0.025353112979640803), ('tested', 0.02391596980396979), ('workers', 0.022926117490859786), ('leamington', 0.02110600939798788), ('cases', 0.02048675989787984), ('migrant workers', 0.02033865785685772)]",negative
54,53,34,53_apply_application_deadline_grant application,"[('apply', 0.02708069031946531), ('application', 0.02095346202025388), ('deadline', 0.020004283595432642), ('grant application', 0.01864787978938688), ('child care', 0.018054507380616175), ('disbursement', 0.01734883241105076), ('grant', 0.01565867106184918), ('child', 0.014859153776307314), ('updates', 0.014729620562389693), ('round', 0.014567988387416533)]",negative
55,54,33,54_rt post_bc trying_agree rt post_stayhome bc,"[('rt post', 0.0578357106696679), ('bc trying', 0.0578357106696679), ('agree rt post', 0.0578357106696679), ('stayhome bc', 0.0578357106696679), ('agree rt', 0.0578357106696679), ('help frontline ease', 0.0578357106696679), ('stayhome bc trying', 0.0578357106696679), ('help frontline', 0.0578357106696679), ('kids need', 0.0578357106696679), ('ease burden well', 0.0578357106696679)]",negative
56,55,33,55_taxes_food stamps_stamps_benefits,"[('taxes', 0.022661775997981044), ('food stamps', 0.021920161468582725), ('stamps', 0.021769949907095302), ('benefits', 0.02171743538174153), ('undocumented immigrants', 0.017505449144266487), ('undocumented', 0.017447581859621544), ('pay', 0.01719898046956771), ('receive', 0.015008689020839659), ('medicaid', 0.014205522869302331), ('education taxfree', 0.013660203382287826)]",negative
57,56,31,56_trumpf_harm_jobs_pa trouble1,"[('trumpf', 0.01707454257055984), ('harm', 0.01312534022467122), ('jobs', 0.012393311762045443), ('pa trouble1', 0.012094409318705427), ('luzernecounty', 0.012094409318705427), ('healthcarebluecollartowns need', 0.012094409318705427), ('hazleton pa trouble1', 0.012094409318705427), ('small hospital1 30', 0.012094409318705427), ('small hospital1', 0.012094409318705427), ('citiesbut', 0.012094409318705427)]",negative
58,57,30,57_would likely_grants_canada_would,"[('would likely', 0.022914061558207646), ('grants', 0.01988934628184042), ('canada', 0.018581717354230105), ('would', 0.015936968377225927), ('trauma centre', 0.0157045137683765), ('canada worker', 0.0157045137683765), ('wage rent', 0.0157045137683765), ('benefit program', 0.0157045137683765), ('benefit program grants', 0.0157045137683765), ('cma keeping unvaxxed', 0.0157045137683765)]",negative
59,58,30,58_gun_mental_mental health_gun control,"[('gun', 0.04471193622975421), ('mental', 0.025467154249365586), ('mental health', 0.023598367410678445), ('gun control', 0.013546517557316121), ('answers yes', 0.013002346562177648), ('guns', 0.011564681036187244), ('nra', 0.011482781638851284), ('answers', 0.011095242173469369), ('texas', 0.011093989089446015), ('control', 0.010190686290618828)]",negative
60,59,29,59_caravan_migrant caravan_border wall_waiting,"[('caravan', 0.06500318126393993), ('migrant caravan', 0.051909775667202444), ('border wall', 0.033108350106437125), ('waiting', 0.03073936701364821), ('wall', 0.028638182846098918), ('infrastructure week', 0.026549273657151453), ('still waiting', 0.026243458180225446), ('bounties', 0.02559479320656316), ('healthcare bill', 0.02323061445000752), ('infrastructure', 0.023215421879978545)]",negative
61,60,29,60_publix_york hospitals fire_kathyhochul_unvaccinated workers,"[('publix', 0.025736167114873733), ('york hospitals fire', 0.018460937052784784), ('kathyhochul', 0.018460937052784784), ('unvaccinated workers', 0.018460937052784784), ('soliciting future', 0.018460937052784784), ('reimburse state national', 0.018460937052784784), ('reimburse state', 0.018460937052784784), ('sowill', 0.018460937052784784), ('sowill new', 0.018460937052784784), ('sowill new york', 0.018460937052784784)]",negative
62,61,29,61_organ_organ donation_organs_donation,"[('organ', 0.04684384381060135), ('organ donation', 0.03825392673757292), ('organs', 0.03769681558475793), ('donation', 0.01663319966385801), ('organdonation', 0.013029042699946832), ('picture healththis nurse', 0.012739198444928178), ('healththis', 0.012739198444928178), ('headline however decided', 0.012739198444928178), ('healththis nurse says', 0.012739198444928178), ('pathway barriers', 0.012739198444928178)]",negative
63,62,29,62_milk_miss_family_concerned,"[('milk', 0.026049627686474213), ('miss', 0.018941833051802248), ('family', 0.017461700291786602), ('concerned', 0.015500384916678123), ('covidiotprotect family family', 0.015399571753456567), ('people take covid19', 0.015399571753456567), ('covidiotprotect', 0.015399571753456567), ('lots folks', 0.015399571753456567), ('lived germany certainly', 0.015399571753456567), ('certainly miss', 0.015399571753456567)]",negative
64,63,28,63_floridas_federal_floridas department health_floridas department,"[('floridas', 0.02628569817644715), ('federal', 0.025108715036759818), ('floridas department health', 0.024724320030539232), ('floridas department', 0.024724320030539232), ('department health', 0.01946815539186996), ('fund covid19 vaccination', 0.018598142770924933), ('covid19 vaccination awareness', 0.018598142770924933), ('million grant federal', 0.018598142770924933), ('campaign 22', 0.018598142770924933), ('16 million grant', 0.018598142770924933)]",negative
65,64,28,64_food_nonperishable_donation_ws food,"[('food', 0.022369416312476055), ('nonperishable', 0.01646287831688887), ('donation', 0.01427513934565863), ('ws food', 0.01399337907453875), ('ws food bank', 0.01399337907453875), ('ws', 0.012857507890445926), ('food bank', 0.01118193756108242), ('bank', 0.011006091775416657), ('noon donate online', 0.010933184031241714), ('feeding charity', 0.010933184031241714)]",negative
66,65,27,65_things people_youtube_est dont_est dont miss,"[('things people', 0.022673454774549802), ('youtube', 0.021774518174264526), ('est dont', 0.016450997621679963), ('est dont miss', 0.016450997621679963), ('ysj', 0.016450997621679963), ('campaign live 11pm', 0.016450997621679963), ('cares covid19 charity', 0.016450997621679963), ('11pm est dont', 0.016450997621679963), ('campaign live', 0.016450997621679963), ('tonights edition ysj', 0.016450997621679963)]",negative
67,66,27,66_pelosi_nancy_govt gop_funded govt gop,"[('pelosi', 0.049809994704895416), ('nancy', 0.022125531942026936), ('govt gop', 0.0104246638437421), ('funded govt gop', 0.0104246638437421), ('funded govt', 0.0104246638437421), ('nancy pelosi', 0.0104246638437421), ('amp funded govt', 0.0104246638437421), ('billion donations', 0.010006893175396896), ('amp funded', 0.009682928401955395), ('stop', 0.009631421123209303)]",negative
68,67,27,67_one us_workers facing financial_times please join_support workers,"[('one us', 0.027524769381125955), ('workers facing financial', 0.017222620399432308), ('times please join', 0.017222620399432308), ('support workers', 0.017222620399432308), ('support workers facing', 0.017222620399432308), ('difficulties times', 0.017222620399432308), ('50 archival', 0.017222620399432308), ('impact many today', 0.017222620399432308), ('difficulties times please', 0.017222620399432308), ('grantfunded safe covid19', 0.017222620399432308)]",negative
69,68,27,68_bernie_bernie sanders_sanders_free healthcare,"[('bernie', 0.046972225301088494), ('bernie sanders', 0.018404371013919976), ('sanders', 0.01773897450139276), ('free healthcare', 0.01624441629067966), ('illegals free', 0.014121578676301668), ('pay illegals', 0.014121578676301668), ('insurance', 0.014041249298369083), ('benefits illegal immigrants', 0.013409419993851394), ('benefits illegal', 0.013409419993851394), ('free', 0.013353727061984368)]",negative
