,Topic,Count,TopicLabel,WordScore,Sentiment
16,15,16,15_ganduje_kano_fight_quickly equipping health,"[('ganduje', 0.050059658425194775), ('kano', 0.03839994196236266), ('fight', 0.03825483711124213), ('quickly equipping health', 0.028401177001709205), ('daily figures must', 0.028401177001709205), ('increasing', 0.028401177001709205), ('numbers increasing 981', 0.028401177001709205), ('equipping health', 0.028401177001709205), ('governors quickly equipping', 0.028401177001709205), ('equipping', 0.028401177001709205)]",negative
17,16,15,16_upcoming_music_postponed_upcoming artist,"[('upcoming', 0.033576965942415174), ('music', 0.0276201446341622), ('postponed', 0.0276201446341622), ('upcoming artist', 0.022309785985071325), ('stream', 0.022309785985071325), ('davido', 0.021411605900307853), ('support', 0.01997625498241226), ('artist', 0.018881577658017425), ('listen', 0.01855315112909976), ('stay safe', 0.016395305055682)]",negative
18,17,14,17_coronavirus_stayhome_treatment_dei,"[('coronavirus', 0.0429038734606843), ('stayhome', 0.03460631559789511), ('treatment', 0.03088554080914896), ('dei', 0.027852495480075255), ('healthy', 0.02665903261086504), ('theres', 0.02533390185794613), ('symptoms', 0.02456140183156738), ('immunebooster immunesystem', 0.02176564486348422), ('immunebooster immunesystem immunesupport', 0.02176564486348422), ('immunesupport', 0.02176564486348422)]",negative
19,18,14,18_hospitals_body enhancement_enhancement_died body,"[('hospitals', 0.05004063263984792), ('body enhancement', 0.050010900757140146), ('enhancement', 0.04921027071906331), ('died body', 0.04654712968190407), ('remmy njoku', 0.04654712968190407), ('died body enhancement', 0.04654712968190407), ('nigeria safe bad', 0.04654712968190407), ('nigeria safe', 0.04654712968190407), ('health service commission', 0.04654712968190407), ('remmy', 0.04654712968190407)]",negative
20,19,14,19_roadsafety_training_remembersupportact_happeningnow drive2live,"[('roadsafety', 0.11392890475531621), ('training', 0.08720349036540377), ('remembersupportact', 0.06416274781343158), ('happeningnow drive2live', 0.06416274781343158), ('training covid19 roadsafety', 0.06416274781343158), ('training covid19', 0.06416274781343158), ('covid19 roadsafety health', 0.06416274781343158), ('drive2live', 0.06416274781343158), ('health happeningnow drive2live', 0.06416274781343158), ('health happeningnow', 0.06416274781343158)]",negative
21,20,14,20_mask_masks_use_medical masks,"[('mask', 0.06777406805150597), ('masks', 0.06569879735489122), ('use', 0.049521401223113), ('medical masks', 0.04415601000646379), ('stay safe', 0.04192406772229187), ('stay', 0.03498700796078328), ('safe', 0.03247979246169669), ('mask stay', 0.031286364785837954), ('im finewhat remember', 0.031286364785837954), ('distancing covid19', 0.031286364785837954)]",negative
22,21,13,21_hiv_anaydafrica_living hiv_living,"[('hiv', 0.07233224536528363), ('anaydafrica', 0.03979492259841798), ('living hiv', 0.03979492259841798), ('living', 0.03442133740457525), ('adolescents', 0.03409894399279284), ('young', 0.0337816507084126), ('key', 0.033162435498681656), ('access', 0.029060667229226674), ('arv', 0.028196353448965074), ('livelihood covid19 anaydafrica', 0.028196353448965074)]",negative
23,22,12,22_lockdown_whats_still_people,"[('lockdown', 0.049309215584955844), ('whats', 0.03309369209203971), ('still', 0.027706309905200576), ('people', 0.025096913810109665), ('zalunci ne im', 0.023876694030845563), ('distancing mobile court', 0.023876694030845563), ('giveaway set criticize', 0.023876694030845563), ('importance washing', 0.023876694030845563), ('importance washing handswearing', 0.023876694030845563), ('facemask observing', 0.023876694030845563)]",negative
24,23,12,23_low_period_dis_health service,"[('low', 0.04128595150685675), ('period', 0.037818596479389774), ('dis', 0.03673477537430531), ('health service', 0.03327086990201216), ('debacle health', 0.03228133751754305), ('difficult period', 0.03228133751754305), ('us advice', 0.03228133751754305), ('lockdown call', 0.03228133751754305), ('us advice cost', 0.03228133751754305), ('lockdown call us', 0.03228133751754305)]",negative
25,24,12,24_midwives_nurses midwives_worldhealthday_nurses,"[('midwives', 0.15198116564464176), ('nurses midwives', 0.15198116564464176), ('worldhealthday', 0.10538554971916701), ('nurses', 0.10386382034502334), ('would response covid19', 0.06423289449805163), ('without would response', 0.06423289449805163), ('without would', 0.06423289449805163), ('celebrate', 0.06423289449805163), ('celebrate doctors', 0.06423289449805163), ('celebrate doctors nurses', 0.06423289449805163)]",negative
26,25,11,25_whatsapp_account_please_please want,"[('whatsapp', 0.12765201016589392), ('account', 0.1140524687451595), ('please', 0.09068953293022736), ('please want', 0.07222637909138593), ('account also', 0.07222637909138593), ('account also use', 0.07222637909138593), ('also use meeting', 0.07222637909138593), ('covid19 whatsapp account', 0.07222637909138593), ('whatsapp account also', 0.07222637909138593), ('whatsapp account', 0.07222637909138593)]",negative
