,Topic,Count,TopicLabel,WordScore,Sentiment
14,13,20,13_covid19_mandatory_ready fight_alert kind ready,"[('covid19', 0.03720397064514721), ('mandatory', 0.03283981426067262), ('ready fight', 0.03033596114215318), ('alert kind ready', 0.03033596114215318), ('alert kind', 0.03033596114215318), ('alert', 0.03033596114215318), ('kind ready fight', 0.03033596114215318), ('kind ready', 0.03033596114215318), ('kind', 0.027360234328182506), ('havabatwe', 0.02722362809153405)]",positive
15,14,18,14_covid19_social_parents_care last week,"[('covid19', 0.0308303820485682), ('social', 0.030483750476024016), ('parents', 0.02848190638989924), ('care last week', 0.02652423528000003), ('visited bulawayo', 0.02652423528000003), ('covid19 antistigma', 0.02652423528000003), ('club fully supports', 0.02652423528000003), ('thursday visited', 0.02652423528000003), ('thursday', 0.02652423528000003), ('last week thursday', 0.02652423528000003)]",positive
16,15,18,15_dr malaki_malaki_director health_director health services,"[('dr malaki', 0.06548465947698695), ('malaki', 0.06548465947698695), ('director health', 0.06378829924554141), ('director health services', 0.06378829924554141), ('coronavirus covid19 coronavirusbotswana', 0.05780968801197128), ('coronavirus covid19', 0.05780968801197128), ('covid19 coronavirusbotswana', 0.05780968801197128), ('services dr malaki', 0.05780968801197128), ('coronavirusbotswana', 0.05780968801197128), ('director', 0.05763520692183261)]",positive
17,16,18,16_covid19_health research_including_shifts attention health,"[('covid19', 0.03380360773671977), ('health research', 0.03207375966320497), ('including', 0.028514906484528375), ('shifts attention health', 0.02684509296483874), ('shifts attention', 0.02684509296483874), ('covid19 shifts', 0.02684509296483874), ('covid19 shifts attention', 0.02684509296483874), ('attention health services', 0.02684509296483874), ('attention health', 0.02684509296483874), ('use', 0.026499770231623598)]",positive
18,17,18,17_100_equipment_taking_capacity preparednessin dealing,"[('100', 0.025630757073681263), ('equipment', 0.020919099512840423), ('taking', 0.01816253853275094), ('capacity preparednessin dealing', 0.017706337912978744), ('saying place', 0.017706337912978744), ('reanimation technological equipment', 0.017706337912978744), ('see saying', 0.017706337912978744), ('sa hospitals today', 0.017706337912978744), ('modernising health systems', 0.017706337912978744), ('saying place 100', 0.017706337912978744)]",positive
19,18,17,18_midwives_nurses_nurses midwives_support nurses midwives,"[('midwives', 0.075159811921677), ('nurses', 0.0672074654761413), ('nurses midwives', 0.06257732149654077), ('support nurses midwives', 0.049303465267405984), ('support nurses', 0.0450958871530062), ('midwives achieve', 0.027510673782148793), ('nurses midwives achieve', 0.027510673782148793), ('midwives pauline bakibinga', 0.027510673782148793), ('midwives pauline', 0.027510673782148793), ('achieve national', 0.027510673782148793)]",positive
20,19,16,19_spread_adhere_slow_slow spread,"[('spread', 0.04910900561224331), ('adhere', 0.04810664510881374), ('slow', 0.04142860623163975), ('slow spread', 0.04142860623163975), ('covid19', 0.040304301532242806), ('following spike covid19', 0.02949226376582855), ('following spike', 0.02949226376582855), ('guidelines regarding', 0.02949226376582855), ('guidelines regarding covid19', 0.02949226376582855), ('health services first', 0.02949226376582855)]",positive
21,20,16,20_sources_trusted sources_trusted_literacy,"[('sources', 0.0770092559283559), ('trusted sources', 0.0770092559283559), ('trusted', 0.07584697331024648), ('literacy', 0.06320581109187207), ('trusted sources information', 0.06089272956373844), ('support contact tracing', 0.06089272956373844), ('sources information', 0.06089272956373844), ('support contact', 0.06089272956373844), ('tracing thanks', 0.06089272956373844), ('contact tracing thanks', 0.06089272956373844)]",positive
22,21,14,21_vaccination_johnson_teachers_limpopo,"[('vaccination', 0.028125072730326568), ('johnson', 0.028125072730326568), ('teachers', 0.025660026751860635), ('limpopo', 0.02507237053338223), ('underprivileged', 0.022044977004238436), ('extra funding', 0.022044977004238436), ('sector business', 0.022044977004238436), ('funding health', 0.022044977004238436), ('support direct', 0.022044977004238436), ('extra', 0.022044977004238436)]",positive
23,22,14,22_covid19_stigma_lockdown_urge,"[('covid19', 0.03878910222651939), ('stigma', 0.03255336887062584), ('lockdown', 0.030338970663047915), ('urge', 0.028465623688276064), ('covid19 symptoms cases', 0.02502850772661657), ('exercise caution', 0.02502850772661657), ('extension continue', 0.02502850772661657), ('day10', 0.02502850772661657), ('hivtreatment hivsupport hivcare', 0.02502850772661657), ('lockdown extension', 0.02502850772661657)]",positive
24,23,13,23_donation_mr_fund_worldbank,"[('donation', 0.04477447927812041), ('mr', 0.04278104589862649), ('fund', 0.039398737432582806), ('worldbank', 0.03266835370984086), ('sudan', 0.03266835370984086), ('national', 0.031599439338369), ('director medical', 0.025606088674153878), ('donation go', 0.025606088674153878), ('support mozambiques national', 0.025606088674153878), ('support mozambiques', 0.025606088674153878)]",positive
25,24,12,24_sectors_amp_mining_call,"[('sectors', 0.04197386419625962), ('amp', 0.041094900819291055), ('mining', 0.03824179036766746), ('call', 0.03035226241395279), ('order', 0.02664368036795838), ('ppe order protect', 0.025606088674153878), ('government assist', 0.025606088674153878), ('government assist managing', 0.025606088674153878), ('health amp facilities', 0.025606088674153878), ('provide workers adequate', 0.025606088674153878)]",positive
26,25,12,25_biodiversity_sustainable_day_years safeguarding health,"[('biodiversity', 0.02478876302257223), ('sustainable', 0.024055319747403724), ('day', 0.019478979306853297), ('years safeguarding health', 0.01898553760629853), ('wishes act', 0.01898553760629853), ('world large happynewyear2022', 0.01898553760629853), ('world large', 0.01898553760629853), ('got past', 0.01898553760629853), ('wishes act community', 0.01898553760629853), ('health planetearth supportive', 0.01898553760629853)]",positive
27,26,12,26_mec_testing_field workers_sambatha,"[('mec', 0.06260967418591935), ('testing', 0.053105154012411386), ('field workers', 0.05136865203923616), ('sambatha', 0.05136865203923616), ('screening', 0.04867254878638463), ('field', 0.048227545983076076), ('screening testing', 0.042132848233495786), ('madoda sambatha', 0.03881068958079491), ('mec madoda', 0.03881068958079491), ('mec madoda sambatha', 0.03881068958079491)]",positive
28,27,11,27_ramaphosa_lockdown_uses time_lockdown prepare enhance,"[('ramaphosa', 0.12364550871464121), ('lockdown', 0.059215055948213025), ('uses time', 0.04187159154264156), ('lockdown prepare enhance', 0.04187159154264156), ('cyril', 0.04187159154264156), ('prepare enhance', 0.04187159154264156), ('cyril ramaphosa', 0.04187159154264156), ('enhance health system', 0.04187159154264156), ('prepare enhance health', 0.04187159154264156), ('president cyril ramaphosa', 0.04187159154264156)]",positive
29,28,11,28_faith_leaders_faith leaders_health dr,"[('faith', 0.05343043478585689), ('leaders', 0.04888255873960106), ('faith leaders', 0.04811063949480745), ('health dr', 0.04131460503762039), ('zweli mkhize', 0.04131460503762039), ('zweli', 0.04131460503762039), ('dr zweli mkhize', 0.04131460503762039), ('dr zweli', 0.04131460503762039), ('mkhize', 0.04131460503762039), ('health dr zweli', 0.04131460503762039)]",positive
30,29,11,29_hospital_staff_steve_biko,"[('hospital', 0.060325083881801085), ('staff', 0.05467590152175977), ('steve', 0.053391039914796636), ('biko', 0.053391039914796636), ('steve biko', 0.053391039914796636), ('nurse', 0.045279134962695436), ('nurses support staff', 0.040338669485550614), ('doctors nurses support', 0.040338669485550614), ('nurses support', 0.040338669485550614), ('support staff', 0.03580447733276739)]",positive
