,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,95,9_gear_docsneedgear_protective gear_protective,"[('gear', 0.01866860541683946), ('docsneedgear', 0.01845653025140814), ('protective gear', 0.017237682702806182), ('protective', 0.016604899878256186), ('doctors', 0.015414287727690736), ('get virus', 0.013068420401995146), ('frontline fight', 0.013068420401995146), ('doomed', 0.013068420401995146), ('doomed demand', 0.013068420401995146), ('rest assured', 0.013068420401995146)]",negative
11,10,84,10_ventilator_ventilator support_ventilatory support_ventilatory,"[('ventilator', 0.02084211336704685), ('ventilator support', 0.020495267445822696), ('ventilatory support', 0.019203736092766766), ('ventilatory', 0.019203736092766766), ('former', 0.01798500379129224), ('remains', 0.017312018095800744), ('continues', 0.017120829812828798), ('army hospital', 0.017065642141941423), ('brain', 0.016601541961192838), ('patients', 0.016521150784044376)]",negative
12,11,67,11_helpline_24x7_guidance_guidance response,"[('helpline', 0.04133934791596486), ('24x7', 0.018030028449783825), ('guidance', 0.017323139514707396), ('guidance response', 0.016435253985415142), ('support guidance', 0.016435253985415142), ('1075', 0.016435253985415142), ('support guidance response', 0.016435253985415142), ('helpline number', 0.0160550600838894), ('queries', 0.01454213602403795), ('indiafightscorona', 0.01383729780521173)]",negative
13,12,63,12_china_chinese_world_global,"[('china', 0.061233041116386194), ('chinese', 0.021876672942709664), ('world', 0.013590793111491594), ('global', 0.011484264303080327), ('taiwan', 0.011310856671975275), ('countries', 0.00996755739047422), ('world community', 0.009640697867549439), ('strategy', 0.009142408400586576), ('asean', 0.008470373914099123), ('sanctions', 0.008263455315042375)]",negative
14,13,63,13_ppl_deposit listen_deposit listen problem_listen problem,"[('ppl', 0.10480183957147161), ('deposit listen', 0.06532209905613605), ('deposit listen problem', 0.06532209905613605), ('listen problem', 0.06532209905613605), ('dues deposit listen', 0.06532209905613605), ('problem ppl used', 0.06532209905613605), ('problem ppl', 0.06506440068266937), ('listen problem ppl', 0.06452625929183102), ('lockdown ppl', 0.05811402238582873), ('used saving', 0.05811402238582873)]",negative
15,14,62,14_upto_request_april_thank,"[('upto', 0.012172702758030236), ('request', 0.009509864324530862), ('april', 0.009457206283090531), ('thank', 0.008998343421808531), ('stay', 0.008650266899722989), ('number whole country', 0.008162959177100063), ('country knock upto', 0.008162959177100063), ('24 hours covid', 0.008162959177100063), ('spreading india large', 0.008162959177100063), ('hours covid', 0.008162959177100063)]",negative
16,15,60,15_students_exams_exam_hunger strike,"[('students', 0.03663432567107012), ('exams', 0.031322011388890944), ('exam', 0.014503461031356153), ('hunger strike', 0.013683507383191375), ('hunger', 0.011623959642921582), ('student', 0.00990748493903717), ('support students', 0.009900006419583399), ('demands', 0.009728404277965265), ('support us', 0.009553422365844845), ('us', 0.009505553918106703)]",negative
17,16,56,16_video_stop_max_indians facing,"[('video', 0.013469130211282189), ('stop', 0.012528890705913589), ('max', 0.008862435394734353), ('indians facing', 0.00885133240355966), ('speakupforvaccinesforall', 0.00885133240355966), ('capital city pune', 0.00885133240355966), ('health stop bragging', 0.00885133240355966), ('amp belonging covid19', 0.00885133240355966), ('speakupforvaccinesforall indians', 0.00885133240355966), ('hardships amp belonging', 0.00885133240355966)]",negative
18,17,55,17_workers_covid19_covid19 patients_ppe,"[('workers', 0.019281514522183008), ('covid19', 0.013438216459974974), ('covid19 patients', 0.01244333999753), ('ppe', 0.012071384971625954), ('care covid19 patients', 0.011815615394245213), ('covid19 patients supported', 0.011815615394245213), ('aws', 0.011815615394245213), ('feel healthcare workers', 0.011815615394245213), ('around world taking', 0.011815615394245213), ('ask families', 0.011815615394245213)]",negative
19,18,49,18_working tirelessly_working_tirelessly_poor,"[('working tirelessly', 0.013331325795411948), ('working', 0.012617720654824503), ('tirelessly', 0.011112420516989453), ('poor', 0.009361622397445727), ('services', 0.009249241189340401), ('health services', 0.009236999902414594), ('social support', 0.008957170571169841), ('health', 0.00888193765741812), ('possible', 0.008721735428861996), ('spread', 0.008317963586007882)]",negative
20,19,47,19_reproductive_reproductive health services_reproductive health_stigmabase,"[('reproductive', 0.04523346398412565), ('reproductive health services', 0.04098067751806307), ('reproductive health', 0.03958041300815259), ('stigmabase', 0.027424089029141004), ('abortion', 0.02345323065103069), ('women', 0.023344726518956214), ('view article', 0.0224624199246785), ('article', 0.020492950320079546), ('view', 0.02001707396642439), ('foundation reproductive health', 0.019239421646093324)]",negative
21,20,45,20_voucher_refund_credit_credit voucher,"[('voucher', 0.07555790927674932), ('refund', 0.03795259908450515), ('credit', 0.03551415601475896), ('credit voucher', 0.027823397636438763), ('shell', 0.023186164697032302), ('account', 0.02089998655235759), ('bank account', 0.018622838678466418), ('credit shell', 0.017786250284176196), ('refund bank', 0.017786250284176196), ('refund bank account', 0.017786250284176196)]",negative
22,21,45,21_uber_driver_drivers_cab,"[('uber', 0.03974137238725755), ('driver', 0.034955643124140984), ('drivers', 0.024541986640491686), ('cab', 0.020093608859415045), ('ola', 0.019717271570543614), ('ride', 0.018074165606331644), ('booked', 0.017096815723347477), ('destination', 0.015803846719499397), ('safety', 0.014077563404159488), ('cabs', 0.012459149512171462)]",negative
23,22,45,22_prices_middle class_benefit_middle,"[('prices', 0.018955180123019763), ('middle class', 0.018122929761550305), ('benefit', 0.017366070495028713), ('middle', 0.016910461622141798), ('class', 0.01565869617395826), ('fuel', 0.015261338165028367), ('tax', 0.015181425886538674), ('income tax', 0.01203670674143242), ('relief', 0.011547137151450348), ('illegal', 0.011110776968825313)]",negative
24,23,45,23_chd_chd citizenhelpdesk_frontlineworkers chd_covid covidsupport frontlineworkers,"[('chd', 0.13647594024875298), ('chd citizenhelpdesk', 0.09455756869745148), ('frontlineworkers chd', 0.09455756869745148), ('covid covidsupport frontlineworkers', 0.09455756869745148), ('covid covidsupport', 0.09455756869745148), ('covid19 covid', 0.09455756869745148), ('covid19 covid covidsupport', 0.09455756869745148), ('citizenhelpdesk', 0.09455756869745148), ('covidsupport frontlineworkers', 0.09455756869745148), ('frontlineworkers chd citizenhelpdesk', 0.09455756869745148)]",negative
25,24,44,24_blood_plasma_name_hospital,"[('blood', 0.061482897865313545), ('plasma', 0.03326323700650085), ('name', 0.02209698815646683), ('hospital', 0.0206402303737851), ('patient', 0.015100587932958156), ('patient name', 0.014444468346160848), ('requirement', 0.013609325006311533), ('blood bank', 0.013588358037010442), ('bhopalcovid19support', 0.012591418130295459), ('wewanthealthright bhopalcovid19support', 0.012591418130295459)]",negative
26,25,43,25_lockdown_medical_prepare_dignity,"[('lockdown', 0.01779267505639356), ('medical', 0.013020922651270297), ('prepare', 0.011646123990120629), ('dignity', 0.011280512321413302), ('complete lockdown', 0.010160061791440503), ('planned', 0.009978248355673371), ('high time', 0.009027815569453389), ('spread', 0.009012521913612162), ('complete', 0.00893441715665946), ('medical emergency', 0.008104772552100958)]",negative
27,26,43,26_uttarakhand_modi_modi responsible_rule,"[('uttarakhand', 0.01379247992280023), ('modi', 0.011478755376935304), ('modi responsible', 0.009599611505782904), ('rule', 0.009593070820447296), ('free', 0.008992616423475383), ('health services', 0.008842887906578237), ('india', 0.008414126720806154), ('health', 0.008318127701773318), ('improve', 0.008214801178234664), ('services', 0.008049642635086554)]",negative
28,27,42,27_flight_refund_cancelled_booked,"[('flight', 0.042595285525335674), ('refund', 0.027570201377868416), ('cancelled', 0.024965924307559336), ('booked', 0.022086444346470346), ('airasia', 0.017197866213164874), ('booking', 0.016574109319747017), ('pnr', 0.016041243558633508), ('amount', 0.016027591170393988), ('cancel', 0.015439491663810024), ('airlines', 0.014253161080967499)]",negative
29,28,40,28_bihar_aminities_bihari_mewat,"[('bihar', 0.054710678638377475), ('aminities', 0.014662917357701276), ('bihari', 0.013721019136803497), ('mewat', 0.012219097798084397), ('ka', 0.011353708852098831), ('bihar vote', 0.010403685569331935), ('poor', 0.009931686266906022), ('services bihar', 0.009775278238467517), ('yha', 0.009775278238467517), ('health services bihar', 0.009775278238467517)]",negative
30,29,39,29_corona_chain_lockdown initiative_government india corona,"[('corona', 0.03980877195053938), ('chain', 0.038216922119310645), ('lockdown initiative', 0.03237500668749147), ('government india corona', 0.03237500668749147), ('days lockdown initiative', 0.03237500668749147), ('corona covd19', 0.03237500668749147), ('covid19 health stayhome', 0.03237500668749147), ('corona covd19 covid19', 0.03237500668749147), ('covd19 covid19', 0.03237500668749147), ('health stayhome lockdown', 0.03237500668749147)]",negative
31,30,38,30_parents_schools_fee_fees,"[('parents', 0.03740236926371669), ('schools', 0.03409568866211138), ('fee', 0.032663965329687884), ('fees', 0.024797984632639974), ('teaching', 0.024612883630911263), ('schoolfees', 0.019300800390580027), ('parents fee', 0.01565034686577076), ('online', 0.013762649547047947), ('pay schoolfees', 0.013750486910770084), ('pvt schools', 0.013750486910770084)]",negative
32,31,37,31_food_food distribution_malnutrition_food insecurity,"[('food', 0.04497809715747915), ('food distribution', 0.020699168742095632), ('malnutrition', 0.017711049660096605), ('food insecurity', 0.017166976294132212), ('needy', 0.01712490640690515), ('distribution', 0.017122375399100782), ('insecurity', 0.016860951045205852), ('gvmc', 0.015724651698208983), ('homeless people', 0.015340521914441962), ('thro', 0.014714551109256183)]",negative
33,32,36,32_insurance_policy_health insurance_didnt get,"[('insurance', 0.026782724795715813), ('policy', 0.01824788068918462), ('health insurance', 0.01714631253991378), ('didnt get', 0.017045122122395912), ('claim', 0.01692480945713623), ('didnt', 0.012447373260875203), ('submit documents', 0.012412174866744629), ('didnt get support', 0.012412174866744629), ('documents', 0.012043483657005723), ('cashless', 0.011999514382228632)]",negative
34,33,36,33_lockdown_issues_negligence issues education_exams etc,"[('lockdown', 0.02363637688747771), ('issues', 0.01600617116120942), ('negligence issues education', 0.013602383415610552), ('exams etc', 0.013602383415610552), ('days relaxation pm', 0.013602383415610552), ('decision financial', 0.013602383415610552), ('benefits poor discussion', 0.013602383415610552), ('benefits poor', 0.013602383415610552), ('days relaxation', 0.013602383415610552), ('negligence issues', 0.013602383415610552)]",negative
35,34,36,34_garbage_dirty area_road_drainage,"[('garbage', 0.022959210336896595), ('dirty area', 0.017493675014257495), ('road', 0.016637649557859856), ('drainage', 0.014999392977785788), ('clean', 0.01365815258043286), ('dirty', 0.013437506009324187), ('area', 0.013194593263680237), ('cleaning', 0.0126194188463879), ('waste', 0.012542010848064744), ('health hazard', 0.01168877479246743)]",negative
36,35,35,35_account_salary_bank_axis,"[('account', 0.03165576486668496), ('salary', 0.03013227304441681), ('bank', 0.02847110810685675), ('axis', 0.022593068055239057), ('salary account', 0.021094148435819603), ('axis bank', 0.019272265612964655), ('customer', 0.018317538326987688), ('credit', 0.017464557503292084), ('limit', 0.012363933007023565), ('branch', 0.01235227654281272)]",negative
37,36,35,36_anyone heartfully_found medicine_heartfully asking support_world dont know,"[('anyone heartfully', 0.011805503175767678), ('found medicine', 0.011805503175767678), ('heartfully asking support', 0.011805503175767678), ('world dont know', 0.011805503175767678), ('help lakhs', 0.011805503175767678), ('lakhs people around', 0.011805503175767678), ('heartfully asking', 0.011805503175767678), ('background able', 0.011805503175767678), ('help lakhs people', 0.011805503175767678), ('heartfully', 0.011805503175767678)]",negative
38,37,35,37_bengal_partys_join us supporting_negligence amp misinformation,"[('bengal', 0.057530110827104464), ('partys', 0.04100963109460315), ('join us supporting', 0.04053538414268522), ('negligence amp misinformation', 0.04053538414268522), ('name healthcare people', 0.04053538414268522), ('nothing negligence', 0.04053538414268522), ('kolkata take', 0.04053538414268522), ('healthcare people', 0.04053538414268522), ('partys activities', 0.04053538414268522), ('name healthcare', 0.04053538414268522)]",negative
39,38,34,38_curfew_janta curfew_people people_janta,"[('curfew', 0.09280288478329864), ('janta curfew', 0.07766595260877322), ('people people', 0.07643968940422241), ('janta', 0.07555810364252781), ('curfew people', 0.04466084524202443), ('people people people', 0.04466084524202443), ('amp respond', 0.04466084524202443), ('amp respond pm', 0.04466084524202443), ('call janta', 0.04466084524202443), ('call janta curfew', 0.04466084524202443)]",negative
40,39,33,39_lockdown_21 days_21_days,"[('lockdown', 0.021890107251761073), ('21 days', 0.02105016225657802), ('21', 0.01971980752515184), ('days', 0.016690094414125643), ('india lockdown safety', 0.013338456573218109), ('12 midnight', 0.013338456573218109), ('12 midnight weeks', 0.013338456573218109), ('midnight weeks 21', 0.013338456573218109), ('midnight weeks', 0.013338456573218109), ('weeks 21 days', 0.013338456573218109)]",negative
41,40,33,40_phone pe_phone_pe_googlepay,"[('phone pe', 0.027582944616822484), ('phone', 0.026677146682073678), ('pe', 0.02424096895162134), ('googlepay', 0.020836799024776184), ('phonepay', 0.017860113449808156), ('scam', 0.016675651406342442), ('paytm', 0.016039011440216005), ('customer support also', 0.015256111931038513), ('call', 0.01431941840952957), ('customer', 0.013636648491066869)]",negative
42,41,33,41_gdp_usd_world_economic,"[('gdp', 0.022568037818493706), ('usd', 0.022434587686395162), ('world', 0.01606798597240151), ('economic', 0.015548707890559718), ('economic crisis', 0.01471090379563866), ('way economic', 0.013952923700265851), ('allright soon', 0.013952923700265851), ('emergency india hope', 0.013952923700265851), ('allright soon support', 0.013952923700265851), ('hampers world', 0.013952923700265851)]",negative
43,42,33,42_tested_tested positive_positive_leh,"[('tested', 0.04547711072906596), ('tested positive', 0.04251263280627099), ('positive', 0.03718112171936675), ('leh', 0.03551575993154354), ('samples', 0.0350920616203926), ('tested positive covid19', 0.02943050397144179), ('positive covid19', 0.027389515565960042), ('directorate health services', 0.025681233805567482), ('directorate health', 0.025007634026375437), ('director', 0.023705358209087923)]",negative
44,43,33,43_save us_doctors nursesamp_working dayamp night_supporting staff hospitals,"[('save us', 0.024298761990181498), ('doctors nursesamp', 0.01898770560138545), ('working dayamp night', 0.01898770560138545), ('supporting staff hospitals', 0.01898770560138545), ('people infected amp', 0.01898770560138545), ('staff hospitals working', 0.01898770560138545), ('country world reported', 0.01898770560138545), ('hospitals working dayamp', 0.01898770560138545), ('condition america powerful', 0.01898770560138545), ('reported 2lakh people', 0.01898770560138545)]",negative
45,44,32,44_academic_abolishment_year_academic year,"[('academic', 0.06823958149815544), ('abolishment', 0.0633686921580319), ('year', 0.04629055905277382), ('academic year', 0.044008746113972146), ('online classes', 0.03744694513595302), ('one academic', 0.036330561441444), ('support online classes', 0.036330561441444), ('online classes year', 0.036330561441444), ('abolishment one', 0.036330561441444), ('yeardo', 0.036330561441444)]",negative
46,45,32,45_medicine_ayurveda_ayurvedic_coronil,"[('medicine', 0.032271049282722925), ('ayurveda', 0.031026322198376304), ('ayurvedic', 0.026855977358313014), ('coronil', 0.0265832841334396), ('baba', 0.023514411724844312), ('dhisoom', 0.022800016089146034), ('immunity', 0.021408837862983917), ('immunityboost', 0.0179167084072054), ('ayurvedic medicine', 0.0179167084072054), ('immunesupport', 0.0179167084072054)]",negative
47,46,32,46_corona_also take care_covid19 safe corona_bhakt also take,"[('corona', 0.018467260330389902), ('also take care', 0.013479284923161586), ('covid19 safe corona', 0.013479284923161586), ('bhakt also take', 0.013479284923161586), ('care coronavirusindia', 0.013479284923161586), ('corona martyrs', 0.013479284923161586), ('corona everyone bhakt', 0.013479284923161586), ('corona everyone', 0.013479284923161586), ('endwe', 0.013479284923161586), ('take care coronavirusindia', 0.013479284923161586)]",negative
48,47,32,47_donate_target_poor people_please,"[('donate', 0.02909445476964954), ('target', 0.018811802693279117), ('poor people', 0.017965069684974324), ('please', 0.016154516700277156), ('small amount', 0.01585847361302592), ('share', 0.015513755234055144), ('covid19 please', 0.014929081606388733), ('help', 0.014391985467859223), ('raising funds', 0.014372678721906082), ('code', 0.01388092442857018)]",negative
49,48,31,48_children_turn_lost parents_children lost,"[('children', 0.07551012286334884), ('turn', 0.0436759981581571), ('lost parents', 0.031876592021104044), ('children lost', 0.031876592021104044), ('children lost parents', 0.031876592021104044), ('turn 18', 0.029124231811648887), ('stipend turn 18', 0.029124231811648887), ('stipend turn', 0.029124231811648887), ('stipend', 0.027636137878709183), ('pmcares children', 0.027110094137676958)]",negative
50,49,31,49_dg_emergency_medical_medical emergency,"[('dg', 0.0181731430267177), ('emergency', 0.01809079484973576), ('medical', 0.01748081728168919), ('medical emergency', 0.017409279128662025), ('hospital beds per', 0.014484223507384333), ('beds per 1000', 0.014484223507384333), ('suggestions', 0.01437923058750962), ('per 1000', 0.013276886065335508), ('beds per', 0.012988988096166661), ('oxygen', 0.012433708858380852)]",negative
51,50,30,50_migrant_migrants_migrant workers_bring,"[('migrant', 0.02728698481622493), ('migrants', 0.020677189266953066), ('migrant workers', 0.019738988746081817), ('bring', 0.01804061455693022), ('workers', 0.016992472288894746), ('home', 0.012033770048725039), ('atleast bring demand', 0.01040171059019066), ('must get money', 0.01040171059019066), ('msmes bring jobs', 0.01040171059019066), ('political states', 0.01040171059019066)]",negative
52,51,30,51_discrimination_support always rules_8020 female_8020 female reservation,"[('discrimination', 0.24327678225265098), ('support always rules', 0.1570441501307747), ('8020 female', 0.1570441501307747), ('8020 female reservation', 0.1570441501307747), ('rules discrimination constitution', 0.1570441501307747), ('always rules', 0.1570441501307747), ('always rules discrimination', 0.1570441501307747), ('rules discrimination', 0.1570441501307747), ('reservation support always', 0.1570441501307747), ('reservation support', 0.1570441501307747)]",negative
53,52,30,52_counselling_mentalhealth_importance psychological_speaker,"[('counselling', 0.05987234710482601), ('mentalhealth', 0.044765277983801956), ('importance psychological', 0.04203422452662928), ('speaker', 0.04203422452662928), ('amid covid19 speaker', 0.04203422452662928), ('dr fouzia', 0.04203422452662928), ('series importance psychological', 0.04203422452662928), ('health awarness webinar', 0.04203422452662928), ('dr fouzia shaikh', 0.04203422452662928), ('speaker dr fouzia', 0.04203422452662928)]",negative
54,53,30,53_iamtravelagent_whole business support_stand government_badly affected whole,"[('iamtravelagent', 0.06949731348347461), ('whole business support', 0.06004753220703285), ('stand government', 0.06004753220703285), ('badly affected whole', 0.06004753220703285), ('19 badly', 0.06004753220703285), ('covid 19 badly', 0.06004753220703285), ('business support needed', 0.06004753220703285), ('whole business', 0.06004753220703285), ('time save travel', 0.06004753220703285), ('affected whole business', 0.06004753220703285)]",negative
55,54,30,54_jantacurfew_stay_coronaindia_stay safe,"[('jantacurfew', 0.03990119525951899), ('stay', 0.0388923309452488), ('coronaindia', 0.02745075614887264), ('stay safe', 0.02205907232937253), ('curfew care', 0.021710309437826553), ('home stay safe', 0.020152793161198924), ('stay home stay', 0.019554641457957413), ('home stay', 0.019462226606251035), ('stay home', 0.019364387744288666), ('curfew', 0.0192923862648216)]",negative
56,55,30,55_battery_battery health_iphone_phone,"[('battery', 0.10388403274539876), ('battery health', 0.08717361703096904), ('iphone', 0.04234394157347648), ('phone', 0.032199784065380155), ('apple', 0.02794975594504983), ('months', 0.027057996166912502), ('iphone 11', 0.020210128377414493), ('service centre', 0.019771888952306325), ('ios', 0.017762439052641063), ('96', 0.01726349507985937)]",negative
57,56,29,56_view_view article_innr_women,"[('view', 0.03452865700090694), ('view article', 0.03444158363296403), ('innr', 0.03370528404122682), ('women', 0.032524739741617785), ('pregnant women', 0.03212546446403621), ('article', 0.031421799819517836), ('pregnant', 0.02974004467388271), ('access', 0.028910873566590875), ('article innr', 0.02229707455776781), ('view article innr', 0.02229707455776781)]",negative
58,57,29,57_world_species world_world supported financially_healthindia,"[('world', 0.048122861083561855), ('species world', 0.03623276719799462), ('world supported financially', 0.03623276719799462), ('healthindia', 0.03623276719799462), ('healthindia huge', 0.03623276719799462), ('world supported', 0.03623276719799462), ('healthindia huge country', 0.03623276719799462), ('world healthindia huge', 0.03623276719799462), ('world healthindia', 0.03623276719799462), ('program india', 0.03623276719799462)]",negative
59,58,29,58_3100_crore_earmarked_care migrant,"[('3100', 0.04714867490803976), ('crore', 0.045313181686485626), ('earmarked', 0.03833868399525359), ('care migrant', 0.03756679810767686), ('rs 3100', 0.03654365858564556), ('rs', 0.034577886857581466), ('cr', 0.03437979226801257), ('3100 crore', 0.03382825058404729), ('crores', 0.03368178311470442), ('migrant labourers', 0.03314717480089134)]",negative
60,59,28,59_nepal_badly_system badly needs_nepal suffering,"[('nepal', 0.08670827215886613), ('badly', 0.0680020370337667), ('system badly needs', 0.04707327317061024), ('nepal suffering', 0.04707327317061024), ('country low', 0.04707327317061024), ('capacity health system', 0.04707327317061024), ('badly another', 0.04707327317061024), ('low capacity health', 0.04707327317061024), ('another big wave', 0.04707327317061024), ('nepal suffering badly', 0.04707327317061024)]",negative
61,60,28,60_indian kuwait_kuwait_tablighi_coronavirus,"[('indian kuwait', 0.034607497677422286), ('kuwait', 0.034607497677422286), ('tablighi', 0.022576009036928), ('coronavirus', 0.021591356150414527), ('indian', 0.01629476523529956), ('enforcing', 0.015459501649951447), ('police doctors', 0.01493056223258243), ('hideout', 0.013791305407494034), ('insane followers', 0.013791305407494034), ('instructions law', 0.013791305407494034)]",negative
62,61,28,61_3891_hrd contributed 3891_various institutions departments_strongly supporting,"[('3891', 0.06165435647593516), ('hrd contributed 3891', 0.06165435647593516), ('various institutions departments', 0.06165435647593516), ('strongly supporting', 0.06165435647593516), ('covid19 various institutions', 0.06165435647593516), ('care fund via', 0.06165435647593516), ('contributed 3891', 0.06165435647593516), ('contributed 3891 crore', 0.06165435647593516), ('rupees pm care', 0.06165435647593516), ('rupees pm', 0.06165435647593516)]",negative
63,62,27,62_insurance_emi_life_youre life covered,"[('insurance', 0.030903143995056715), ('emi', 0.029673863548371364), ('life', 0.028190580343508707), ('youre life covered', 0.02568655658761164), ('today ill save', 0.02568655658761164), ('money speaks', 0.02568655658761164), ('today ill', 0.02568655658761164), ('services pachaiyappan', 0.02568655658761164), ('services pachaiyappan chennai9941331553', 0.02568655658761164), ('one language save', 0.02568655658761164)]",negative
64,63,27,63_blackstripagitation_blackstripagitation blackstripagitation_blackstripagitation blackstripagitation blackstripagitation_africa,"[('blackstripagitation', 0.07398479198315158), ('blackstripagitation blackstripagitation', 0.06659505547118504), ('blackstripagitation blackstripagitation blackstripagitation', 0.05062225393898339), ('africa', 0.04850975366892825), ('india south africa', 0.04712138258693286), ('india south', 0.04712138258693286), ('south africa', 0.04513291000000827), ('nifty sipgrab unitingpeoplewiththepossibilities', 0.040076663352113504), ('nifty sipgrab', 0.040076663352113504), ('sipgrab unitingpeoplewiththepossibilities', 0.03924030569220263)]",negative
65,64,27,64_consumer_banflipkart_care consumer_business doesnt care,"[('consumer', 0.10828245254993453), ('banflipkart', 0.1028569712948257), ('care consumer', 0.06581635596403683), ('business doesnt care', 0.06581635596403683), ('poor experience please', 0.06581635596403683), ('consumer key', 0.06581635596403683), ('consumer key sustainability', 0.06581635596403683), ('sustainability', 0.06581635596403683), ('ban business doesnt', 0.06581635596403683), ('shows consumer', 0.06581635596403683)]",negative
66,65,27,65_salary_retirement_dem_lockdown period,"[('salary', 0.020612722794229463), ('retirement', 0.017629495055190837), ('dem', 0.01691012258036471), ('lockdown period', 0.014766546722317335), ('pension', 0.01388092442857018), ('pay', 0.01351421822507635), ('sme', 0.012821758829348828), ('lockdown months', 0.012395481140896147), ('moratorium', 0.012312346473779868), ('period', 0.0122885833018524)]",negative
67,66,26,66_mental health_live youtube covidsupport_watch live_research centre watch,"[('mental health', 0.05652733272022468), ('live youtube covidsupport', 0.056145161221148994), ('watch live', 0.056145161221148994), ('research centre watch', 0.056145161221148994), ('indianmentalhealth', 0.056145161221148994), ('indianmentalhealth pandemic', 0.056145161221148994), ('indianmentalhealth pandemic stress', 0.056145161221148994), ('research centre', 0.056145161221148994), ('centre watch live', 0.056145161221148994), ('covidmentalhealthtips covid19awareness mentalhealth', 0.056145161221148994)]",negative
68,67,26,67_clap_cleanliness_amp support_workers,"[('clap', 0.04598335938903247), ('cleanliness', 0.01731392856754432), ('amp support', 0.01633582216440867), ('workers', 0.014874372536651755), ('heroes', 0.014214980739215814), ('departments people working', 0.01400791486294213), ('cleanliness team', 0.01400791486294213), ('staffs cleanliness team', 0.01400791486294213), ('medical staffs cleanliness', 0.01400791486294213), ('police pass', 0.01400791486294213)]",negative
