,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,32,9_chd_coronavirus_chd roles_frontlineworkers chd,"[('chd', 0.04712183701494221), ('coronavirus', 0.03548534956032807), ('chd roles', 0.026833296809845412), ('frontlineworkers chd', 0.026833296809845412), ('help desk chd', 0.026833296809845412), ('chd roles covid19', 0.026833296809845412), ('citizenhelpdesk coronavirus', 0.026833296809845412), ('frontlineworkers', 0.026833296809845412), ('frontlineworkers chd citizenhelpdesk', 0.026833296809845412), ('citizenhelpdesk', 0.026833296809845412)]",neutral
11,10,26,10_lockdown_term_youre_covid19,"[('lockdown', 0.02425446104999237), ('term', 0.02394436926075725), ('youre', 0.020933855892488216), ('covid19', 0.020758554293338602), ('must', 0.01707515044743732), ('policy', 0.01698266577591233), ('support', 0.015836665028768942), ('facilities reinforced', 0.015302020902476504), ('reinforced immediately covid19', 0.015302020902476504), ('amp resources reach', 0.015302020902476504)]",neutral
12,11,25,11_wesupportcrpaatil_agenda_agenda wesupportcrpaatil_congress political agenda,"[('wesupportcrpaatil', 0.10281476417870528), ('agenda', 0.09658158219965887), ('agenda wesupportcrpaatil', 0.09658158219965887), ('congress political agenda', 0.09658158219965887), ('considering seva', 0.09658158219965887), ('considering seva hi', 0.09658158219965887), ('political agenda', 0.09658158219965887), ('congress political', 0.09658158219965887), ('workers speeding vaccination', 0.09658158219965887), ('hi sangathan', 0.09658158219965887)]",neutral
13,12,23,12_precautions_ebola_immunization_science,"[('precautions', 0.03436936684192835), ('ebola', 0.033888343386816004), ('immunization', 0.033888343386816004), ('science', 0.02225439738407433), ('continue', 0.021791244941767606), ('compromised amid ongoing', 0.019015769795661816), ('ongoing covid19', 0.019015769795661816), ('ongoing covid19 ebola', 0.019015769795661816), ('congo', 0.019015769795661816), ('ebola deaths happened', 0.019015769795661816)]",neutral
14,13,23,13_bit_health worker_gesture go_worldhealthday,"[('bit', 0.03221893565550584), ('health worker', 0.03004046375922932), ('gesture go', 0.03004046375922932), ('worldhealthday', 0.03004046375922932), ('doctornurse midwife', 0.03004046375922932), ('however simple thank', 0.03004046375922932), ('lets support however', 0.03004046375922932), ('long way making', 0.03004046375922932), ('health worker covid19', 0.03004046375922932), ('crisis lets', 0.03004046375922932)]",neutral
15,14,21,14_guidelines_follow_ayush_download,"[('guidelines', 0.036330422336864676), ('follow', 0.03287371797917137), ('ayush', 0.02916888357279134), ('download', 0.02916888357279134), ('social', 0.028791351558764264), ('immunity', 0.026295926489848468), ('distancing', 0.02561167543752178), ('social distancing', 0.02561167543752178), ('help feed poor', 0.022986166737129), ('lockdown social distancing', 0.022986166737129)]",neutral
16,15,20,15_towards_support_problems_continue services thank,"[('towards', 0.025729636168191152), ('support', 0.0244627814550537), ('problems', 0.024447860552887734), ('continue services thank', 0.023636920556060075), ('support ok whatever', 0.023636920556060075), ('problems face health', 0.023636920556060075), ('problems face', 0.023636920556060075), ('service patients public', 0.023636920556060075), ('small support ok', 0.023636920556060075), ('public getting small', 0.023636920556060075)]",neutral
17,16,20,16_baby_birth_several health issues_suffering several,"[('baby', 0.05578137630065023), ('birth', 0.035422846162174164), ('several health issues', 0.03215418508983608), ('suffering several', 0.03215418508983608), ('effort hospital expenses', 0.03215418508983608), ('early birth position', 0.03215418508983608), ('9059336434', 0.03215418508983608), ('expenses treatment going', 0.03215418508983608), ('issues due', 0.03215418508983608), ('support pls', 0.03215418508983608)]",neutral
18,17,19,17_plasma_heart_blood_heart surgery,"[('plasma', 0.04916300569752015), ('heart', 0.03237805134282792), ('blood', 0.03099476625108752), ('heart surgery', 0.02941546584924676), ('patient name', 0.027995630211261984), ('patient', 0.027198316186707275), ('required', 0.026960177414539474), ('hospital', 0.025882638012235344), ('surgery', 0.02560294220293049), ('requirement', 0.02526323322646739)]",neutral
19,18,19,18_staff_staff etc_nurses paramedics_nurses,"[('staff', 0.04510822877275846), ('staff etc', 0.03466738576352442), ('nurses paramedics', 0.031047875923303405), ('nurses', 0.03083383209343858), ('paramedics', 0.029704522081843623), ('doctors', 0.0287230396424719), ('paramedical staff', 0.02731919127148435), ('paramedical', 0.02731919127148435), ('ambulance', 0.02552161820259011), ('could', 0.024886317669184744)]",neutral
20,19,18,19_director_odisha_cases_director health,"[('director', 0.040752380081689625), ('odisha', 0.031643342221202596), ('cases', 0.028694627989790465), ('director health', 0.028498436937879356), ('director health services', 0.028498436937879356), ('covid19 cases', 0.027447580694699446), ('situation', 0.025506335990924858), ('period', 0.025186572886140454), ('spread', 0.024488290965076705), ('icmr', 0.023748697448232797)]",neutral
21,20,17,20_covid19_role_covid19 cases tend_another imperative averting,"[('covid19', 0.05610694293360824), ('role', 0.038830604695597536), ('covid19 cases tend', 0.034849994730485896), ('another imperative averting', 0.034849994730485896), ('imperative averting', 0.034849994730485896), ('tackling increasing influx', 0.034849994730485896), ('tackling increasing', 0.034849994730485896), ('tackling', 0.034849994730485896), ('bhaduri', 0.034849994730485896), ('bhaduri writes', 0.034849994730485896)]",neutral
22,21,17,21_indias_indians_covid19_indias tuberculosis,"[('indias', 0.043903303054372546), ('indians', 0.03951297274893529), ('covid19', 0.038569430585341936), ('indias tuberculosis', 0.03152214377478963), ('indians support government', 0.03152214377478963), ('programme', 0.03152214377478963), ('tuberculosis programme', 0.03152214377478963), ('tuberculosis', 0.03152214377478963), ('indias tuberculosis programme', 0.03152214377478963), ('indians support', 0.03152214377478963)]",neutral
23,22,17,22_free_insurance_insurance companies_companies,"[('free', 0.07407327899044), ('insurance', 0.05864738237917482), ('insurance companies', 0.04843532026256468), ('companies', 0.04399037389290695), ('vaccination', 0.04064728266031661), ('free vaccination', 0.03937558608348974), ('rt', 0.03229021350837645), ('health insurance', 0.03227253186975993), ('support free', 0.02467060512848253), ('support free vaccination', 0.02467060512848253)]",neutral
24,23,16,23_dosnt_mandirbazar block_mandirbazar_block,"[('dosnt', 0.04583681704295782), ('mandirbazar block', 0.04583681704295782), ('mandirbazar', 0.04583681704295782), ('block', 0.04076649306387595), ('big', 0.03400652640796211), ('plz', 0.02640084648003547), ('people dosnt use', 0.025720418112673275), ('people dosnt', 0.025720418112673275), ('control public covid', 0.025720418112673275), ('control public', 0.025720418112673275)]",neutral
25,24,16,24_staff_kits_ambulance_ppe,"[('staff', 0.042837122698649054), ('kits', 0.03843030434961371), ('ambulance', 0.03578693956416199), ('ppe', 0.03510964959629608), ('paramedic', 0.03405114098308221), ('paramedic staff', 0.03405114098308221), ('doctors paramedic', 0.03405114098308221), ('doctors paramedic staff', 0.03405114098308221), ('hospital', 0.02996156377347587), ('support eachother covid19', 0.02924454505298804)]",neutral
26,25,15,25_mask_sanitationworkers corona_sanitationworkers corona covid19_distribution sanitation workers,"[('mask', 0.08486639483638206), ('sanitationworkers corona', 0.03895551993699552), ('sanitationworkers corona covid19', 0.03895551993699552), ('distribution sanitation workers', 0.03895551993699552), ('distribution sanitation', 0.03895551993699552), ('mask distribution', 0.03895551993699552), ('mask distribution sanitation', 0.03895551993699552), ('workers sanitationworkers corona', 0.03895551993699552), ('workers sanitationworkers', 0.03895551993699552), ('sanitation workers sanitationworkers', 0.03895551993699552)]",neutral
27,26,14,26_protest_protests_caa_punjab,"[('protest', 0.047688430241630005), ('protests', 0.029683134124476884), ('caa', 0.029000601552179078), ('punjab', 0.024409666035777426), ('india', 0.02001381491628986), ('isupportashwiniupadhyay', 0.018048162926637287), ('stars', 0.018048162926637287), ('sportspersons', 0.018048162926637287), ('secular', 0.018048162926637287), ('farmers', 0.017883161340611253)]",neutral
28,27,14,27_curfew_go go_janta curfew_go,"[('curfew', 0.09446199680350609), ('go go', 0.06885987583165808), ('janta curfew', 0.06167043847779444), ('go', 0.060365213521150304), ('janta', 0.06025239135270082), ('go go go', 0.05426414704609905), ('support janta', 0.05426414704609905), ('support janta curfew', 0.05426414704609905), ('stayhome', 0.03649102148799587), ('stay', 0.035385250750067924)]",neutral
29,28,14,28_commitment_public_budget_public health,"[('commitment', 0.03808925706120414), ('public', 0.03505066495493423), ('budget', 0.03366282337666849), ('public health', 0.030737259351245192), ('health', 0.030322785671704884), ('facing', 0.029523108167347538), ('covid19', 0.029434565446708322), ('comes executing', 0.027121851150863806), ('marginal', 0.027121851150863806), ('marginal increase', 0.027121851150863806)]",neutral
30,29,13,29_would anonymous covidwarriors_ensuring docs nurses_anonymous covidwarriors kudos_staff ensuring docs,"[('would anonymous covidwarriors', 0.043431260525501385), ('ensuring docs nurses', 0.043431260525501385), ('anonymous covidwarriors kudos', 0.043431260525501385), ('staff ensuring docs', 0.043431260525501385), ('performing duties optimally', 0.043431260525501385), ('nurses performing duties', 0.043431260525501385), ('performing duties', 0.043431260525501385), ('performing', 0.043431260525501385), ('optimally would anonymous', 0.043431260525501385), ('covid19 covidresources', 0.043431260525501385)]",neutral
31,30,13,30_regularisation_nursing_nurses_male,"[('regularisation', 0.0497870547487455), ('nursing', 0.04906893738298239), ('nurses', 0.04529622988585817), ('male', 0.04339817111507477), ('8020', 0.0412781344344854), ('really know nurses', 0.03235978992007941), ('really know', 0.03235978992007941), ('8020 please', 0.03235978992007941), ('8020 please honorable', 0.03235978992007941), ('working hospital support', 0.03235978992007941)]",neutral
32,31,12,31_ride_safety_driver_uber,"[('ride', 0.05371460143579026), ('safety', 0.048098653290046214), ('driver', 0.04450339361661258), ('uber', 0.03459778380845026), ('precautions', 0.02880295337977046), ('partners', 0.026892004954670045), ('safe', 0.026852964886852536), ('taking', 0.025782371519400462), ('tweet', 0.025177644498084094), ('quick resolutionwhat', 0.01988356932595633)]",neutral
33,32,12,32_immune system_immune_system_cure,"[('immune system', 0.042126718735611295), ('immune', 0.04115805897143319), ('system', 0.035895289772633183), ('cure', 0.03163230427659763), ('vaccine', 0.0301036903484433), ('vaccination', 0.025367572693756543), ('done', 0.024239964886739514), ('think havent', 0.020491364021509584), ('particular enhance help', 0.020491364021509584), ('cure vaccine', 0.020491364021509584)]",neutral
34,33,12,33_infertility_diagnosis_022_callvisit 022,"[('infertility', 0.12770497236990808), ('diagnosis', 0.10164251853825808), ('022', 0.06782582096761101), ('callvisit 022', 0.06782582096761101), ('6657 317', 0.06782582096761101), ('6657', 0.06782582096761101), ('317', 0.06782582096761101), ('022 6657', 0.06782582096761101), ('medicine fertilityjourney', 0.06782582096761101), ('infertilitysupport', 0.06782582096761101)]",neutral
35,34,12,34_stayhome_friends_paracetamol dont_admissions hospital,"[('stayhome', 0.05108743008319422), ('friends', 0.04862154994297895), ('paracetamol dont', 0.03863934958479227), ('admissions hospital', 0.03863934958479227), ('hospital medicines', 0.03863934958479227), ('discriminate patients requiring', 0.03863934958479227), ('paracetamol dont panic', 0.03863934958479227), ('admissions', 0.03863934958479227), ('stayhome ampconnected please', 0.03863934958479227), ('admissions hospital medicines', 0.03863934958479227)]",neutral
36,35,12,35_current_oxygey_medical surgical_name age sex,"[('current', 0.08558533801432226), ('oxygey', 0.05537771616686562), ('medical surgical', 0.05537771616686562), ('name age sex', 0.05537771616686562), ('age sex', 0.05537771616686562), ('past medical', 0.05537771616686562), ('oxygey support current', 0.05537771616686562), ('current symptoms', 0.05537771616686562), ('past medical surgical', 0.05537771616686562), ('surgical', 0.05537771616686562)]",neutral
37,36,12,36_warriors_real_medic_declared disaster fair,"[('warriors', 0.05115676327218119), ('real', 0.040925410617744955), ('medic', 0.037478852732295356), ('declared disaster fair', 0.037478852732295356), ('plans participate farce', 0.037478852732295356), ('real fight', 0.037478852732295356), ('support real fight', 0.037478852732295356), ('plans participate', 0.037478852732295356), ('covid19 frontline warriors', 0.037478852732295356), ('covid19 frontline', 0.037478852732295356)]",neutral
38,37,12,37_kr_reservation_health care_innum,"[('kr', 0.03922062113232901), ('reservation', 0.03268385094360751), ('health care', 0.029137871373361327), ('innum', 0.02792745068999837), ('la', 0.02694744877489855), ('better health', 0.022758170847049324), ('haifir', 0.021893587239657685), ('govt schemes', 0.021893587239657685), ('govt schemes like', 0.021893587239657685), ('haifir aise', 0.021893587239657685)]",neutral
39,38,11,38_protective_gear_protective gear_dr,"[('protective', 0.059842511139417146), ('gear', 0.059842511139417146), ('protective gear', 0.059842511139417146), ('dr', 0.04295852454799747), ('patients virus sooner', 0.03357943475821233), ('patients virus', 0.03357943475821233), ('doctors better protective', 0.03357943475821233), ('gear dr', 0.03357943475821233), ('eltayar might lived', 0.03357943475821233), ('gear doctors', 0.03357943475821233)]",neutral
40,39,11,39_schools_school_kids_children,"[('schools', 0.04930892438272568), ('school', 0.04109077031893807), ('kids', 0.037195143045682916), ('children', 0.03237429937397157), ('education', 0.02496746973759546), ('online', 0.022511362551749566), ('privilege', 0.02203062141279669), ('ganguly became first', 0.02203062141279669), ('ganguly became', 0.02203062141279669), ('schools requires range', 0.02203062141279669)]",neutral
41,40,10,40_election_party_politics_party worker,"[('election', 0.04157301438593611), ('party', 0.04156073915351794), ('politics', 0.03020904672612643), ('party worker', 0.027766000474522642), ('people', 0.025621086263255904), ('cm', 0.024943808631561662), ('good', 0.0240377316519446), ('worker', 0.023929855473041637), ('modi expm fight', 0.021927674583764926), ('unfold', 0.021927674583764926)]",neutral
