,Topic,Count,TopicLabel,WordScore,Sentiment
11,10,154,10_mask_masks_wear_face,"[('mask', 0.024308858670296085), ('masks', 0.019058208109207983), ('wear', 0.014135125173664989), ('face', 0.01303804505285359), ('gloves', 0.012989092714478626), ('wearing', 0.009944991909322921), ('n95', 0.009772899519586176), ('skin', 0.009385068232433492), ('wear mask', 0.008216750010370498), ('join fight', 0.008189690175776781)]",positive
12,11,136,11_birthday_happy birthday_happy_wishing,"[('birthday', 0.03727129177459932), ('happy birthday', 0.033266719411777806), ('happy', 0.021264710816995432), ('wishing', 0.01671820446812089), ('good health', 0.01660039888753689), ('happiness', 0.014891713203799499), ('bless', 0.01289715989966814), ('health happiness', 0.011998447902455677), ('good', 0.011982064477108681), ('always', 0.010764677261261388)]",positive
13,12,132,12_goa_team goa_indiafightscorona_nation,"[('goa', 0.00813908263765977), ('team goa', 0.006887767688955028), ('indiafightscorona', 0.006725612536851198), ('nation', 0.00591878820268874), ('indiafightscorona becauseitstata', 0.005842156564586316), ('becauseitstata', 0.005842156564586316), ('jantacurfew', 0.00569899305953561), ('lets', 0.004376995281555067), ('fight', 0.004177656281723911), ('nation hour', 0.004173496427000641)]",positive
14,13,123,13_internationalnursesday_covid19 response_salute_supportnursesandmidwives,"[('internationalnursesday', 0.013975170835695017), ('covid19 response', 0.011189152063637738), ('salute', 0.011159226706824421), ('supportnursesandmidwives', 0.0107645319644915), ('today celebrate', 0.01025439906002445), ('today celebrate work', 0.01025439906002445), ('selfless', 0.009581352440939212), ('global covid19 response', 0.009431828909645223), ('amp resolve global', 0.009431828909645223), ('midwives showing appreciation', 0.009431828909645223)]",positive
15,14,119,14_soil_savesoil_soil health_policies,"[('soil', 0.05287917236768653), ('savesoil', 0.03326915720333852), ('soil health', 0.029213421735877602), ('policies', 0.011828827874271952), ('support savesoil', 0.0118009250362604), ('movement', 0.010709032427558593), ('save soil', 0.008941818904019355), ('consciousplanet', 0.008269665339357095), ('savesoilsaveenvironment', 0.0080749258046572), ('make happen', 0.008014588677593098)]",positive
16,15,112,15_oxygen_bed_oxygen support_parameters,"[('oxygen', 0.02726036192475312), ('bed', 0.009827468509779707), ('oxygen support', 0.008662541090002552), ('parameters', 0.0073273621332110685), ('continues', 0.007010255625300575), ('mukherjee', 0.007009845598200609), ('pranab', 0.006922607422969282), ('stable', 0.006716748622110146), ('ventilator', 0.006381284901368587), ('pranab mukherjee', 0.006338867251308776)]",positive
17,16,109,16_nurses day_nurses_international_international nurses,"[('nurses day', 0.027502246391204205), ('nurses', 0.02015420714994585), ('international', 0.01969112609653157), ('international nurses', 0.01863921075391473), ('international nurses day', 0.01561545142542836), ('nursing', 0.014451811619822856), ('nursesday', 0.013966659675376763), ('happy nurses', 0.01318274830341483), ('nursesweek', 0.013049779410700655), ('happy international nurses', 0.01264726080417421)]",positive
18,17,102,17_pledge_workers families taken_warriors essential workers_families taken,"[('pledge', 0.07640119257484973), ('workers families taken', 0.057383228805007194), ('warriors essential workers', 0.057383228805007194), ('families taken', 0.057383228805007194), ('towards fight', 0.057383228805007194), ('covid19 also take', 0.057383228805007194), ('towards fight covid19', 0.057383228805007194), ('warriors essential', 0.057383228805007194), ('committed towards fight', 0.057383228805007194), ('essential workers families', 0.057383228805007194)]",positive
19,18,101,18_nepal_tb_living nepal_art living nepal,"[('nepal', 0.038897805724435665), ('tb', 0.01970286745890875), ('living nepal', 0.0091531901354368), ('art living nepal', 0.0091531901354368), ('art living', 0.009007698085897341), ('tuberculosis', 0.008466019070308051), ('art', 0.007621450612874185), ('emergency medical kits', 0.007044443150181816), ('medical kits', 0.0069010418664895), ('scouts', 0.0069010418664895)]",positive
20,19,96,19_fitness_nutrition_gym_diet,"[('fitness', 0.016340659247597714), ('nutrition', 0.01544584751989196), ('gym', 0.013093516120474972), ('diet', 0.010611815042094628), ('workout', 0.009918933096487698), ('wellness', 0.009767925526299766), ('healthyfood', 0.008931767279550027), ('health fitness', 0.007844156738393393), ('healthy', 0.007819736565786179), ('supports muscle', 0.007601591397353882)]",positive
21,20,93,20_would sincerely appreciate_campaigni currently_managementi would_name suryanshi,"[('would sincerely appreciate', 0.05107356860424204), ('campaigni currently', 0.05107356860424204), ('managementi would', 0.05107356860424204), ('name suryanshi', 0.05107356860424204), ('name suryanshi need', 0.05107356860424204), ('hotel managementi would', 0.05107356860424204), ('managementi would sincerely', 0.05107356860424204), ('help securing funds', 0.05107356860424204), ('help securing', 0.05107356860424204), ('need help securing', 0.05107356860424204)]",positive
22,21,89,21_asha_asha workers_ashaworkers_deshkiasha,"[('asha', 0.025357755602858842), ('asha workers', 0.01727122673837643), ('ashaworkers', 0.01384760930512961), ('deshkiasha', 0.010905655084261532), ('wages', 0.008990685920480322), ('healthworkers', 0.008156978533583997), ('safety kit covid', 0.00781800681080168), ('workers working covid19', 0.00781800681080168), ('demand done', 0.00781800681080168), ('done asha worker', 0.00781800681080168)]",positive
23,22,88,22_women_justice4malenurses_gender_womens,"[('women', 0.021795394589995562), ('justice4malenurses', 0.015914530080880184), ('gender', 0.01489177613989376), ('womens', 0.013839431293383355), ('womens health', 0.013676362292608968), ('gender discrimination', 0.013449168370371432), ('discrimination', 0.013229722255816354), ('aiims', 0.012674956887989777), ('nursing officer', 0.01252753232956648), ('recruitment', 0.012484129164419993)]",positive
24,23,87,23_rs_crore_bank_fund,"[('rs', 0.019212533069739007), ('crore', 0.01759793149718094), ('bank', 0.01250241795523437), ('fund', 0.012111717394133296), ('preparedness', 0.011632200001118085), ('rs 3100', 0.0107533503168301), ('allocates rs', 0.0107533503168301), ('allocates rs 3100', 0.0107533503168301), ('3100', 0.0107533503168301), ('allocates', 0.010463673998497604)]",positive
25,24,78,24_love_tejran_god_ganesha,"[('love', 0.017265352412244417), ('tejran', 0.012759523669002895), ('god', 0.012277414066351645), ('ganesha', 0.011801608959439639), ('may', 0.009921514248371245), ('alzheimers', 0.009819935757884358), ('happiness', 0.009634029182795534), ('prosperity', 0.009513036634246734), ('wealth', 0.008837136191123607), ('wealth success', 0.008790821940203798)]",positive
26,25,77,25_sir_father_mother_customer,"[('sir', 0.01029796316381432), ('father', 0.009993900660191936), ('mother', 0.007632749935586005), ('customer', 0.0075875450586280835), ('please help', 0.007509904049381026), ('need financial', 0.00730918832044378), ('need financial support', 0.00730918832044378), ('admitted', 0.007251467761502328), ('sarju', 0.00707202870019209), ('jyoti hospital', 0.00707202870019209)]",positive
27,26,76,26_protest_protests_nrc_shaheen,"[('protest', 0.04454733697779585), ('protests', 0.01598619364572446), ('nrc', 0.008818145036219126), ('shaheen', 0.008400229095145796), ('protest holding', 0.00756929655839692), ('day protest', 0.00756929655839692), ('rally', 0.007568585242257548), ('holding', 0.006413211615365366), ('protest rally', 0.006271753613347696), ('caa', 0.006162582053654745)]",positive
28,27,75,27_ayurvedic_ayurveda_naturaldietthevarietynutrition_ourgoalishealthyindia,"[('ayurvedic', 0.04170383339119968), ('ayurveda', 0.030368332874891175), ('naturaldietthevarietynutrition', 0.027231828377452128), ('ourgoalishealthyindia', 0.027231828377452128), ('ayurvediclifestyle', 0.027231828377452128), ('natureofourworld health dryfruits', 0.027231828377452128), ('natureofourworld health', 0.027231828377452128), ('natureofourworld', 0.027231828377452128), ('health dryfruits', 0.027231828377452128), ('naturaldietthevarietynutrition ourgoalishealthyindia natureofourworld', 0.027231828377452128)]",positive
29,28,73,28_groceries_distributed groceries_us 9052113865_9052113865,"[('groceries', 0.04080696086624677), ('distributed groceries', 0.021866515606896675), ('us 9052113865', 0.021175018142738686), ('9052113865', 0.021175018142738686), ('support us 9052113865', 0.01976851867491146), ('provided groceries', 0.01976851867491146), ('today provided groceries', 0.01976851867491146), ('today provided', 0.01976851867491146), ('today help', 0.018328238547587243), ('till today provided', 0.018328238547587243)]",positive
30,29,69,29_health benefits_immunity_fruits_fruit,"[('health benefits', 0.014804976260614519), ('immunity', 0.013754747767517336), ('fruits', 0.012345536860808597), ('fruit', 0.012315769713652565), ('benefits', 0.011228115855433894), ('foods', 0.010436192728578387), ('immunesupport', 0.009999856241418891), ('wellness', 0.009607931851438016), ('digestive', 0.00865690218962803), ('boost', 0.008599153032103022)]",positive
31,30,69,30_healthcare workers_frontline healthcare workers_workers covid19 crisis_healthcare workers covid19,"[('healthcare workers', 0.02521184317575503), ('frontline healthcare workers', 0.016068765696808252), ('workers covid19 crisis', 0.014950469906741936), ('healthcare workers covid19', 0.014795348121501685), ('frontline healthcare', 0.01472005131871181), ('doctors nurses medical', 0.01411603896917252), ('workers', 0.01352998114027294), ('nurses medical', 0.013303965340074268), ('supportnursesandmidwives covid19', 0.01326738675481502), ('workers covid19', 0.012560399899984247)]",positive
32,31,61,31_combat growing global_pandemic join_donated covid19fund support_global threat peoples,"[('combat growing global', 0.0306162392317609), ('pandemic join', 0.0306162392317609), ('donated covid19fund support', 0.0306162392317609), ('global threat peoples', 0.0306162392317609), ('global covid19 pandemic', 0.0306162392317609), ('donated covid19fund', 0.0306162392317609), ('support response efforts', 0.0306162392317609), ('join help combat', 0.0306162392317609), ('growing global', 0.0306162392317609), ('peoples health wellbeing', 0.0306162392317609)]",positive
33,32,60,32_preparedness_bank_preparedness govt asian_govt asian infrastructure,"[('preparedness', 0.0642796045584397), ('bank', 0.058127288230900534), ('preparedness govt asian', 0.04421022324361777), ('govt asian infrastructure', 0.04353638500871943), ('health preparedness govt', 0.04353638500871943), ('public health preparedness', 0.04353638500871943), ('govt asian', 0.04353638500871943), ('preparedness govt', 0.04337393236270692), ('health preparedness', 0.04305578035154654), ('infrastructure investment bank', 0.042899961357660776)]",positive
34,33,58,33_ventilator_icu_ventilator support_bed,"[('ventilator', 0.027213294971914683), ('icu', 0.02623579142228239), ('ventilator support', 0.01696783796591345), ('bed', 0.015984793221645345), ('hospital', 0.015355332695921235), ('covid hospital', 0.015084636998914675), ('icu bed', 0.010661521929580807), ('urgent', 0.010240972226591764), ('16', 0.01015038482942833), ('support hospital', 0.009928567721671321)]",positive
35,34,58,34_respect_nation people please_supports give_supports give respect,"[('respect', 0.020242108469641147), ('nation people please', 0.019247963217452868), ('supports give', 0.018628874402900186), ('supports give respect', 0.018628874402900186), ('amp services nation', 0.018628874402900186), ('give supports give', 0.018628874402900186), ('24x7 doctors', 0.018443163777022393), ('24x7 doctors help', 0.018443163777022393), ('amp tribute corona', 0.018443163777022393), ('respect amp tribute', 0.018443163777022393)]",positive
36,35,58,35_helpingothers_support daily wage_support daily_help helpingothers,"[('helpingothers', 0.018044696199491478), ('support daily wage', 0.015955893304596725), ('support daily', 0.015500418750871913), ('help helpingothers', 0.015106636303339742), ('donate', 0.014853039258312604), ('donates pmcares', 0.01407141835609756), ('donates', 0.01407141835609756), ('give supportlocal support', 0.013015013824283434), ('feedthenation', 0.013015013824283434), ('highly appreciate generous', 0.013015013824283434)]",positive
37,36,54,36_menstrual_menstrual health_menstruation_women,"[('menstrual', 0.034176711916992585), ('menstrual health', 0.026599728210455986), ('menstruation', 0.0229136532108312), ('women', 0.0187243029680162), ('sanitary', 0.016192825465530282), ('reproductive health', 0.016174343442939672), ('reproductive', 0.015900068685586816), ('pads', 0.01391744607530867), ('sexual reproductive health', 0.013710736320254295), ('girls', 0.013536411783488394)]",positive
38,37,52,37_heroes risking_healthcare heroes risking_lives save donate_giveindias mission provide,"[('heroes risking', 0.03612413846178655), ('healthcare heroes risking', 0.03612413846178655), ('lives save donate', 0.03612413846178655), ('giveindias mission provide', 0.03612413846178655), ('mission provide ppe', 0.03612413846178655), ('kits keep safe', 0.03612413846178655), ('kits keep', 0.03612413846178655), ('keep safe coronavirus', 0.03612413846178655), ('support healthcare heroes', 0.03612413846178655), ('coronavirus every donation', 0.03612413846178655)]",positive
39,38,52,38_always_love_safe_safe always,"[('always', 0.017797599738618827), ('love', 0.015736135484302766), ('safe', 0.014692024040437755), ('safe always', 0.012554145328788817), ('take care', 0.012470262532710148), ('always support', 0.01198087825913029), ('stay', 0.01114196444443421), ('stay safe', 0.010897478275739024), ('take', 0.010561668147233525), ('lots', 0.01039939235452945)]",positive
40,39,50,39_salute_doctors nurses_security_police,"[('salute', 0.02438642199917924), ('doctors nurses', 0.017522658118006008), ('security', 0.016542693136915008), ('police', 0.014501510166625662), ('protectors', 0.013304739708493251), ('department officers', 0.013304739708493251), ('doctors nurses health', 0.012604714231813705), ('doctors nurses police', 0.012444140290984044), ('nurses police', 0.012292139299798922), ('doctors', 0.011911664328428136)]",positive
41,40,48,40_midwives_courage_nurses midwives_celebrate,"[('midwives', 0.03779548484161353), ('courage', 0.028197457981870042), ('nurses midwives', 0.027258957525113925), ('celebrate', 0.02637506541501347), ('worldhealthday', 0.026096882390637916), ('covid19 response', 0.024403821294738795), ('bravery courage', 0.024106705569226818), ('work nurses amp', 0.024106705569226818), ('resolve global', 0.024106705569226818), ('amp resolve global', 0.024106705569226818)]",positive
42,41,47,41_bihar_block_door_project doctor,"[('bihar', 0.0415214238398409), ('block', 0.01581659162471696), ('door', 0.014410136337427213), ('project doctor', 0.014396329529998642), ('start public health', 0.014396329529998642), ('start public', 0.014396329529998642), ('doctor door', 0.014396329529998642), ('project doctor door', 0.014396329529998642), ('services project doctor', 0.014396329529998642), ('services project', 0.014030671471064187)]",positive
43,42,47,42_wage_daily wage_daily_daily wage earners,"[('wage', 0.021241621794411122), ('daily wage', 0.020978152715773187), ('daily', 0.019872529753848713), ('daily wage earners', 0.01545733967289354), ('wage earners', 0.015303245970666861), ('earners', 0.014881837806461524), ('wages', 0.008445405542304104), ('affected lakhs daily', 0.008224563238898173), ('earners servants construction', 0.008224563238898173), ('affected lakhs', 0.008224563238898173)]",positive
44,43,47,43_medical infrastracture_infrastracture_amp_needy people india,"[('medical infrastracture', 0.013548915768147053), ('infrastracture', 0.013548915768147053), ('amp', 0.010955675010003196), ('needy people india', 0.010667236242051858), ('request respected ji', 0.010667236242051858), ('financial health amp', 0.010667236242051858), ('provide necessary financial', 0.010667236242051858), ('health amp administrative', 0.010667236242051858), ('ji amp provide', 0.010667236242051858), ('covishield covid vaccine', 0.010667236242051858)]",positive
45,44,47,44_ration_needy_ur_no50100097040614,"[('ration', 0.027294897515689132), ('needy', 0.014735813224076352), ('ur', 0.0145696334649686), ('no50100097040614', 0.014108274676006333), ('code hdfc0000079', 0.014108274676006333), ('also started ur', 0.014108274676006333), ('plz helpramzan', 0.014108274676006333), ('people lockdown giving', 0.014108274676006333), ('ur contribution help', 0.014108274676006333), ('started ur help', 0.014108274676006333)]",positive
46,45,46,45_save_save lives_lives_save thousands lives,"[('save', 0.03305881867449549), ('save lives', 0.030809733654304235), ('lives', 0.029494824782794346), ('save thousands lives', 0.027767360688826126), ('care facility save', 0.027767360688826126), ('ampusing', 0.027767360688826126), ('bed free', 0.027767360688826126), ('bed free covid', 0.027767360688826126), ('support inspire', 0.027767360688826126), ('save lives support', 0.027767360688826126)]",positive
47,46,46,46_india together fight_many indians benefit_india together_covid19 fantastic,"[('india together fight', 0.020468715209981767), ('many indians benefit', 0.020468715209981767), ('india together', 0.020468715209981767), ('covid19 fantastic', 0.020468715209981767), ('benefit contribution', 0.020468715209981767), ('benefit contribution pmcares', 0.020468715209981767), ('fight covid19 fantastic', 0.020468715209981767), ('many indians', 0.020468715209981767), ('indians benefit', 0.020468715209981767), ('indians benefit contribution', 0.020468715209981767)]",positive
48,47,46,47_sharma virat_anushka_sharma virat kohli_anushka sharma,"[('sharma virat', 0.013060747718154108), ('anushka', 0.013060747718154108), ('sharma virat kohli', 0.013060747718154108), ('anushka sharma', 0.013060747718154108), ('anushka sharma virat', 0.013060747718154108), ('csirimtech', 0.013060747718154108), ('kohli', 0.012729012629088437), ('virat', 0.012729012629088437), ('virat kohli', 0.012729012629088437), ('nagpur', 0.011765946271627465)]",positive
49,48,46,48_relief_orphanage senior citizens_senior citizens home_social worker 919677287591,"[('relief', 0.009273833206754735), ('orphanage senior citizens', 0.008193261380710169), ('senior citizens home', 0.008193261380710169), ('social worker 919677287591', 0.008193261380710169), ('running orphanage', 0.008193261380710169), ('running orphanage senior', 0.008193261380710169), ('worker 919677287591', 0.008193261380710169), ('orphanage senior', 0.008193261380710169), ('nathan social worker', 0.008193261380710169), ('nathan social', 0.008193261380710169)]",positive
50,49,46,49_one world_world togetherathome_one world togetherathome_togetherathome,"[('one world', 0.02257779371255551), ('world togetherathome', 0.021539999569326895), ('one world togetherathome', 0.021539999569326895), ('togetherathome', 0.020834715958374547), ('environment', 0.01722591081980242), ('historic', 0.016491454515163425), ('broadcast', 0.016044786897854484), ('unity', 0.011855467159193837), ('planet', 0.011477066743293676), ('support health care', 0.01089600292543022)]",positive
51,50,46,50_bicycle_cycling_worldbicycleday_bicycle day,"[('bicycle', 0.02387143262144811), ('cycling', 0.021901089180336435), ('worldbicycleday', 0.02134470005048998), ('bicycle day', 0.018389372766649228), ('cycle', 0.01771364985201143), ('world bicycle', 0.01686377730732826), ('world bicycle day', 0.01686377730732826), ('bicycles', 0.013697937471004125), ('cycle rally', 0.013697937471004125), ('curi', 0.012047077745998863)]",positive
52,51,45,51_camp_health camp_free medical_organized,"[('camp', 0.045285981287873346), ('health camp', 0.026090275386197265), ('free medical', 0.014437383707053131), ('organized', 0.01360969595708491), ('medical camp', 0.013494773253481453), ('free medical camp', 0.013186232910305696), ('free', 0.01156660387264076), ('organised', 0.010618751669871482), ('nagar', 0.00939714470538376), ('camp organized', 0.008316548775289626)]",positive
53,52,45,52_staff supporting_restinpeace_onereligion coronavirus socialdistancing_light hope,"[('staff supporting', 0.013626779451046987), ('restinpeace', 0.012687951298026863), ('onereligion coronavirus socialdistancing', 0.012687951298026863), ('light hope', 0.012687951298026863), ('light hope motivation', 0.012687951298026863), ('onereligion coronavirus', 0.012687951298026863), ('medical staff fighting', 0.012687951298026863), ('covid19 keeping us', 0.012687951298026863), ('togetherness mumbai', 0.012687951298026863), ('togetherness mumbai onereligion', 0.012687951298026863)]",positive
54,53,45,53_farmers_protest_farmers protest_support farmers,"[('farmers', 0.05871846020827346), ('protest', 0.039536841415975243), ('farmers protest', 0.031411311415476276), ('support farmers', 0.020062203848750935), ('farm', 0.012296383123574051), ('farmers follow', 0.01211215799792803), ('ultimately showing dissent', 0.010337476243849205), ('farmers ultimately', 0.010337476243849205), ('lives indian citizen', 0.010337476243849205), ('advisories first', 0.010337476243849205)]",positive
55,54,45,54_sports_inamfoundation_district health officer_health officer,"[('sports', 0.0175573996293415), ('inamfoundation', 0.01561220243334711), ('district health officer', 0.012291688461653663), ('health officer', 0.010577636858561262), ('pleasure', 0.009961531374019696), ('district health', 0.009961531374019696), ('district', 0.009807915684723575), ('team', 0.009574541335477848), ('training', 0.008976514408131953), ('maharashtra asha', 0.008742251483377043)]",positive
56,55,45,55_internationalnursesday_compassion_nurses frontline_baltistan,"[('internationalnursesday', 0.024034621187519378), ('compassion', 0.020155808724910025), ('nurses frontline', 0.016888984519680194), ('baltistan', 0.01562591050892071), ('health kids proud', 0.01562591050892071), ('interns heading north', 0.01562591050892071), ('interns heading', 0.01562591050892071), ('chitral', 0.01562591050892071), ('needs prayers', 0.01562591050892071), ('heading north gilgit', 0.01562591050892071)]",positive
57,56,44,56_mitigating impact_opens new chapter_pm cares opens_impact covid19 rebuilding,"[('mitigating impact', 0.04383948656515418), ('opens new chapter', 0.04383948656515418), ('pm cares opens', 0.04383948656515418), ('impact covid19 rebuilding', 0.04383948656515418), ('new chapter indias', 0.04383948656515418), ('mitigating impact covid19', 0.04383948656515418), ('lives supporting', 0.04383948656515418), ('lives supporting pm', 0.04383948656515418), ('human lives supporting', 0.04383948656515418), ('human lives', 0.04383948656515418)]",positive
58,57,44,57_vaccine_supplies_countries_maitari,"[('vaccine', 0.025698506058554425), ('supplies', 0.020046605843330862), ('countries', 0.019566731779669413), ('maitari', 0.01804931854090012), ('various medical supplies', 0.01804931854090012), ('hand various', 0.01804931854090012), ('covids second wave', 0.01804931854090012), ('covids second', 0.01804931854090012), ('helping hand various', 0.01804931854090012), ('countries aross world', 0.01804931854090012)]",positive
59,58,43,58_water_drinking_drinking water_brand,"[('water', 0.042130333686995536), ('drinking', 0.021060022407015138), ('drinking water', 0.018872745122540405), ('brand', 0.018441291104915023), ('river', 0.009402133477159107), ('drinking water hdpe', 0.008914200529116342), ('water structures', 0.008914200529116342), ('hdpe pipe', 0.008914200529116342), ('hdpe', 0.008914200529116342), ('pipe', 0.008914200529116342)]",positive
60,59,43,59_salute para medical_helpless dr_salute para_ltdchennai918778425830 covid,"[('salute para medical', 0.019799177796571147), ('helpless dr', 0.019799177796571147), ('salute para', 0.019799177796571147), ('ltdchennai918778425830 covid', 0.019799177796571147), ('medical staff without', 0.019799177796571147), ('ltdchennai918778425830 covid treatment', 0.019799177796571147), ('nmn hospitals labs', 0.019799177796571147), ('support drs helpless', 0.019799177796571147), ('labs ltdchennai918778425830 covid', 0.019799177796571147), ('support drs', 0.019799177796571147)]",positive
61,60,43,60_safety_safety health_bmw_decisions,"[('safety', 0.026180589322010422), ('safety health', 0.01635562660440254), ('bmw', 0.01448243197934074), ('decisions', 0.010817676021648421), ('harness', 0.01030038003723252), ('osh', 0.01030038003723252), ('hero', 0.009450895195699518), ('seat', 0.009409724646862029), ('priority', 0.008731803845456895), ('occupational', 0.008553199182911655)]",positive
62,61,43,61_apollo_education_health education_government schools karnataka,"[('apollo', 0.023612721375817578), ('education', 0.014524528670796087), ('health education', 0.011247358291213413), ('government schools karnataka', 0.010012927571077194), ('schools karnataka', 0.010012927571077194), ('quality', 0.009500831082575), ('tatas', 0.008758706043341034), ('government schools', 0.008076722717583598), ('access better health', 0.007843753987760119), ('received impetus years', 0.007843753987760119)]",positive
63,62,42,62_cleaners_police_moral_thats real india,"[('cleaners', 0.014699324701287939), ('police', 0.01440903897146811), ('moral', 0.010988277853017928), ('thats real india', 0.010893756996518839), ('salute appreciate doctors', 0.010893756996518839), ('police service providers', 0.010893756996518839), ('duty stay', 0.010893756996518839), ('working tirelessly amidst', 0.010893756996518839), ('officers police', 0.010893756996518839), ('amidst coronavirus crisis', 0.010893756996518839)]",positive
64,63,42,63_surveillance_hub_ji_india hub,"[('surveillance', 0.017941016607326075), ('hub', 0.017868903459373867), ('ji', 0.00927950919043572), ('india hub', 0.008979267686263177), ('including ebola', 0.008979267686263177), ('supported number public', 0.008979267686263177), ('supported number', 0.008979267686263177), ('support govt equally', 0.008979267686263177), ('appreciate aampn', 0.008979267686263177), ('appreciate aampn govt', 0.008979267686263177)]",positive
65,64,42,64_medical cargo_cargo_essential medical cargo_essential medical,"[('medical cargo', 0.08069440922894115), ('cargo', 0.08069440922894115), ('essential medical cargo', 0.07905112232910323), ('essential medical', 0.07675571436611178), ('transport essential', 0.04797277747180224), ('transport essential medical', 0.04797277747180224), ('cargo remote', 0.04797277747180224), ('medical cargo remote', 0.04797277747180224), ('cargo remote parts', 0.04797277747180224), ('remote parts country', 0.04797277747180224)]",positive
