,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,42,9_medicalscientists_strike_solidarity_medicalscientists strike,"[('medicalscientists', 0.06643985672072071), ('strike', 0.06283748717487925), ('solidarity', 0.036373038889703765), ('medicalscientists strike', 0.03291225318416662), ('solidarity support', 0.0304937710109376), ('medicalscientists strike solidarity', 0.02453021314801139), ('strike solidarity', 0.02453021314801139), ('solidarity support us', 0.02453021314801139), ('strike solidarity support', 0.02453021314801139), ('support us', 0.021778593630790093)]",positive
11,10,41,10_nurse_doctors student_doctors student health_health centres across,"[('nurse', 0.017503513254734013), ('doctors student', 0.015479895060896738), ('doctors student health', 0.015479895060896738), ('health centres across', 0.015479895060896738), ('3rd level', 0.015479895060896738), ('3rd level students', 0.015479895060896738), ('centres across', 0.015479895060896738), ('centres across ireland', 0.015479895060896738), ('platforms', 0.015479895060896738), ('provide 3rd', 0.015479895060896738)]",positive
12,11,38,11_women_maternity_reproductive_access,"[('women', 0.02738009400073145), ('maternity', 0.02137206368113075), ('reproductive', 0.014540296919290334), ('access', 0.013171072325778577), ('abortion', 0.01281269582974582), ('reproductive health', 0.012435606471697103), ('baby', 0.010838800675601258), ('maternity care', 0.010619526033059394), ('maternal', 0.010619526033059394), ('unit', 0.00985148819456903)]",positive
13,12,38,12_sleeping_night ichh_last night ichh_streets,"[('sleeping', 0.07996730057684955), ('night ichh', 0.04953788833145127), ('last night ichh', 0.04953788833145127), ('streets', 0.04919909697483318), ('people sleeping', 0.04919909697483318), ('ichh', 0.0485508208754573), ('providing practical supports', 0.048375513723757424), ('practical supports people', 0.048375513723757424), ('providing practical', 0.048375513723757424), ('ichh teams', 0.048375513723757424)]",positive
14,13,38,13_every_frontline_ambulance_ppe,"[('every', 0.014469073387091079), ('frontline', 0.013289608960549338), ('ambulance', 0.013079398434456003), ('ppe', 0.01303791317880804), ('every hospital', 0.012925228917334554), ('hospitals', 0.012319818845261302), ('every health', 0.012223336180582842), ('support staff', 0.011809909210010431), ('staff', 0.011124822751691249), ('stop', 0.011123882660994944)]",positive
15,14,37,14_concerts_covid care_care concerts_covid care concerts,"[('concerts', 0.05169393369422036), ('covid care', 0.045234220545883636), ('care concerts', 0.04398363383354352), ('covid care concerts', 0.04398363383354352), ('music', 0.03808038456253682), ('music machine', 0.032118017195568456), ('mobile music machine', 0.032118017195568456), ('mobile music', 0.032118017195568456), ('machine', 0.032118017195568456), ('mobile', 0.029609706573583174)]",positive
16,15,34,15_limerick_month_ge2020_lgbtqi,"[('limerick', 0.06103567610548933), ('month', 0.014974132701079267), ('ge2020', 0.013448141578986746), ('lgbtqi', 0.012717786971747703), ('candidate', 0.012027159180153735), ('champions', 0.011753253657347525), ('covid19 mentalhealthmatters abc', 0.01032537388490519), ('great limerick organisation', 0.01032537388490519), ('limerick organisation', 0.01032537388490519), ('limerick organisation providing', 0.01032537388490519)]",positive
17,16,33,16_face_covid19_resources_comfort,"[('face', 0.01776593688218242), ('covid19', 0.016992431057789328), ('resources', 0.014300175711086452), ('comfort', 0.012821731262560936), ('wake', 0.012109688996673751), ('prevent', 0.011273253490324597), ('million face', 0.01126404423807839), ('million face shields', 0.01126404423807839), ('care mind week', 0.01126404423807839), ('machinery turning factory', 0.01126404423807839)]",positive
18,17,33,17_micaredress_donegal_supportmicafamilies_mica,"[('micaredress', 0.04948234439364606), ('donegal', 0.031046042901509047), ('supportmicafamilies', 0.03079691174652598), ('mica', 0.025608543265908966), ('100percentredress', 0.023606377129121683), ('protest', 0.021930658853553046), ('safe', 0.01821421724911355), ('dublin', 0.017728674503558025), ('micaredress donegal', 0.013509650206613533), ('100 redress', 0.013509650206613533)]",positive
19,18,31,18_health service_service_expensive_years,"[('health service', 0.023071949215219132), ('service', 0.020931603070353095), ('expensive', 0.020280380533964443), ('years', 0.01853572916214263), ('state', 0.017847364190703832), ('health', 0.015939463439494473), ('public', 0.015179278729347392), ('doesnt', 0.01358278412424505), ('foremost', 0.013571688189489986), ('first foremost', 0.013571688189489986)]",positive
20,19,31,19_businesses_covid19_covid19 crisis_justice provide immediate,"[('businesses', 0.02560640422548959), ('covid19', 0.014507163459133698), ('covid19 crisis', 0.014008431206244091), ('justice provide immediate', 0.012762479716860618), ('duration covid19 crisis', 0.012762479716860618), ('directprovision duration', 0.012762479716860618), ('distancing living directprovision', 0.012762479716860618), ('minister justice provide', 0.012762479716860618), ('distancing living', 0.012762479716860618), ('solutions allow safe', 0.012762479716860618)]",positive
21,20,31,20_dementia_care_nursing_nurse,"[('dementia', 0.04832621307810326), ('care', 0.019238821881123466), ('nursing', 0.018065827629714558), ('nurse', 0.015503930234798768), ('nursing homes', 0.015405069787853215), ('qqi', 0.013973975336464406), ('people dementia', 0.013973975336464406), ('support people dementia', 0.013973975336464406), ('course', 0.013315237338747917), ('healthcare', 0.012525346998599286)]",positive
22,21,30,21_patientsdeservebetter_neurology_neurology nurses_patientsdeservebetter campaign,"[('patientsdeservebetter', 0.061572486758641375), ('neurology', 0.05603608847910301), ('neurology nurses', 0.04442065018745778), ('patientsdeservebetter campaign', 0.038282871904595485), ('100', 0.03554200838454609), ('campaign', 0.03347985196546387), ('support patientsdeservebetter campaign', 0.03186656221741086), ('neurological', 0.03186656221741086), ('support patientsdeservebetter', 0.03186656221741086), ('specialist', 0.02961834032045508)]",positive
23,22,28,22_virus_want_modelling_media,"[('virus', 0.022878951915499105), ('want', 0.01505455432773693), ('modelling', 0.014066060841152807), ('media', 0.013789770538000021), ('like see', 0.013576813768850924), ('scary', 0.012839537312585863), ('like', 0.01266540526030927), ('covid19 coronavirus', 0.012289316594402721), ('looking reenrol', 0.01102280441090373), ('coating anything hands', 0.01102280441090373)]",positive
24,23,28,23_irish_defence_nas_vehicles,"[('irish', 0.018098562517196718), ('defence', 0.01759729290656468), ('nas', 0.017235709733831914), ('vehicles', 0.01578206826354853), ('fleet', 0.01578206826354853), ('galway', 0.015215452284444235), ('ambulance', 0.01376324340145423), ('support irish', 0.013296035608177832), ('frontline', 0.012586000141803591), ('service needed alongside', 0.012367545799294942)]",positive
25,24,28,24_coronavirus_open_coronavirus covid19_hse,"[('coronavirus', 0.031119066769598445), ('open', 0.02624066076697632), ('coronavirus covid19', 0.02328952135340563), ('hse', 0.020752643480565276), ('covid19', 0.017612628846869614), ('guidelines', 0.01689054369796614), ('businesses', 0.01619157318228028), ('ask support local', 0.016140073592778362), ('staff customers remain', 0.016140073592778362), ('aware following recommendations', 0.016140073592778362)]",positive
26,25,26,25_frontlineheroes_sure people_making sure_making sure people,"[('frontlineheroes', 0.019119067440683632), ('sure people', 0.019061679969163168), ('making sure', 0.019061679969163168), ('making sure people', 0.019061679969163168), ('people', 0.01735584663673343), ('workers', 0.01567971080983868), ('help people', 0.015610145972274754), ('authorities', 0.014823088421145405), ('local authorities', 0.014823088421145405), ('workers essential', 0.014307510343216163)]",positive
27,26,26,26_mental_amp support women_impact covid19 pandemic_mental health,"[('mental', 0.021122173481356633), ('amp support women', 0.019659174517396256), ('impact covid19 pandemic', 0.019659174517396256), ('mental health', 0.0189150756410914), ('quarantine', 0.017461080887783052), ('taking', 0.01720200526101505), ('impact covid19', 0.01715924442753866), ('support women', 0.016883803108782458), ('access mental health', 0.016630526227449257), ('access mental', 0.016630526227449257)]",positive
28,27,26,27_year_happiness_new year_health happiness,"[('year', 0.05748689047527772), ('happiness', 0.03886252832691363), ('new year', 0.03641740158479705), ('health happiness', 0.02997166810500985), ('happy', 0.02816828361491214), ('2021', 0.025451480902565216), ('happy new', 0.023311297415007662), ('happy new year', 0.023311297415007662), ('wishing', 0.020361184722052176), ('new', 0.018798834868718507)]",positive
29,28,25,28_teamwork_covid19 crisis_curve_crisis,"[('teamwork', 0.022157272790502332), ('covid19 crisis', 0.020877416904157346), ('curve', 0.01929108700183074), ('crisis', 0.017813942311005106), ('covid19', 0.01691219261715087), ('sister hospitals', 0.016907126595207433), ('steadfast support', 0.016907126595207433), ('especially communities steadfast', 0.016907126595207433), ('especially communities', 0.016907126595207433), ('frontlineworkers thanks families', 0.016907126595207433)]",positive
30,29,25,29_frontline_support frontline_frontline workers_formalfriday,"[('frontline', 0.05566650824516772), ('support frontline', 0.04580072283490724), ('frontline workers', 0.04325507035482268), ('formalfriday', 0.040126665966198544), ('workers', 0.03452083488377289), ('support frontline workers', 0.03292815377506438), ('frontline worker', 0.02765898319367869), ('supporting frontline workers', 0.026065548992440197), ('worker', 0.02493544443715655), ('supporting frontline', 0.022395694224925787)]",positive
31,30,25,30_appreciate_really appreciate_appreciate support_really,"[('appreciate', 0.08701545141746804), ('really appreciate', 0.06418031337339893), ('appreciate support', 0.06082054533954842), ('really', 0.04522294701769251), ('thanks', 0.029711204576229104), ('really appreciate support', 0.02510189265114806), ('much', 0.02504593771797664), ('much support', 0.024607836968309316), ('support', 0.023200537222960727), ('always', 0.018880616536701825)]",positive
32,31,23,31_awards_excellence awards_excellence_health service excellence,"[('awards', 0.028755084441074278), ('excellence awards', 0.02777759370732043), ('excellence', 0.026587223120986336), ('health service excellence', 0.02443558681037345), ('service excellence awards', 0.02443558681037345), ('service excellence', 0.02443558681037345), ('category', 0.021975016081540347), ('zoom', 0.019389277927599785), ('choir', 0.01738920352460235), ('winners', 0.01587291068989739)]",positive
33,32,23,32_hse_occ_occ health_guidelines,"[('hse', 0.05427399209591431), ('occ', 0.01918673916984214), ('occ health', 0.01918673916984214), ('guidelines', 0.016732392539745483), ('fantastic', 0.015243271598409013), ('link', 0.014179070016067899), ('health', 0.01373460382763931), ('fill', 0.012836137702181791), ('hosted', 0.012123295388804845), ('whatever', 0.011150610303249342)]",positive
34,33,22,33_living well_programme_living_well,"[('living well', 0.04660174703013197), ('programme', 0.03406223578297384), ('living', 0.03344320396095161), ('well', 0.03321108221008173), ('health conditions', 0.02867799817238891), ('longterm health', 0.02854002065831283), ('longterm', 0.02575631143413359), ('develop skills', 0.025691377138957958), ('selfmanagement', 0.024462874849982427), ('conditions', 0.022717840934400487)]",positive
35,34,21,34_amp_burnout_nurses_learning,"[('amp', 0.029204902186310878), ('burnout', 0.02236095675300495), ('nurses', 0.02204343075660425), ('learning', 0.01918481478537582), ('knees', 0.018264048848827805), ('development', 0.017207405437420033), ('nurse', 0.016521301719576276), ('discussing burnout', 0.01604518531755051), ('discussing burnout despair', 0.01604518531755051), ('piece writing nurse', 0.01604518531755051)]",positive
36,35,21,35_fair_health services_single_reid great,"[('fair', 0.03786058311959359), ('health services', 0.02595128483237889), ('single', 0.02565444503965952), ('reid great', 0.024118923532711167), ('paul reid great', 0.024118923532711167), ('agree paul', 0.024118923532711167), ('agree paul reid', 0.024118923532711167), ('involved healthcare delivery', 0.024118923532711167), ('fair equitable', 0.024118923532711167), ('reid great opportunity', 0.024118923532711167)]",positive
37,36,20,36_familycarers_vaccine_carer_carer caredfor,"[('familycarers', 0.05892017302271245), ('vaccine', 0.030965277312254572), ('carer', 0.02717852198327206), ('carer caredfor', 0.02418170762233718), ('caredfor', 0.02418170762233718), ('recognised', 0.02387962912969198), ('hse vaccine protocol', 0.020042485752534634), ('involved prioritising', 0.020042485752534634), ('patients existing hse', 0.020042485752534634), ('existing hse', 0.020042485752534634)]",positive
38,37,20,37_teachers_exam_students_students deal,"[('teachers', 0.07196099113439078), ('exam', 0.04170886394585423), ('students', 0.039594860600620334), ('students deal', 0.03669074349814485), ('group launched', 0.03669074349814485), ('group launched help', 0.03669074349814485), ('launched help', 0.03669074349814485), ('support group launched', 0.03669074349814485), ('deal exam', 0.03669074349814485), ('health support group', 0.03669074349814485)]",positive
39,38,20,38_young_children_young people_families,"[('young', 0.030303496511281044), ('children', 0.029623996389702884), ('young people', 0.027743505981432236), ('families', 0.025678393641694965), ('young people families', 0.021735277398357546), ('people families', 0.02069594665750325), ('created', 0.01894433857213785), ('covid19', 0.017933692393557344), ('amp children', 0.01740101684221417), ('supporting', 0.015363107630535498)]",positive
40,39,20,39_graduate_graduate nurses_new graduate_critical,"[('graduate', 0.046921058385632416), ('graduate nurses', 0.03845472155094027), ('new graduate', 0.03845472155094027), ('critical', 0.03705688391018598), ('app', 0.03155614736777003), ('best luck', 0.03144406909255403), ('luck', 0.029615761528729755), ('nurses innovate lead', 0.027365701700576135), ('allow nurses', 0.027365701700576135), ('allow nurses innovate', 0.027365701700576135)]",positive
41,40,20,40_healthcare workers_know_know covid19_anyone works health,"[('healthcare workers', 0.025740316279955613), ('know', 0.020349926134426474), ('know covid19', 0.0202752796285411), ('anyone works health', 0.0202752796285411), ('anyone works', 0.0202752796285411), ('service hero dont', 0.0202752796285411), ('dont know covid19', 0.0202752796285411), ('hero dont know', 0.0202752796285411), ('service hero', 0.0202752796285411), ('works health', 0.0202752796285411)]",positive
42,41,19,41_students_student_joined front lines_support detriment campaign,"[('students', 0.028388494974755013), ('student', 0.02018074247777646), ('joined front lines', 0.015892737000994212), ('support detriment campaign', 0.015892737000994212), ('covid19 theyre working', 0.015892737000994212), ('vital retail staff', 0.015892737000994212), ('consequence covid19', 0.015892737000994212), ('front lines fight', 0.015892737000994212), ('none left behind', 0.015892737000994212), ('consequence covid19 many', 0.015892737000994212)]",positive
43,42,19,42_global_donated covid19fund support_join help_response efforts global,"[('global', 0.06290318744296322), ('donated covid19fund support', 0.04518324140838677), ('join help', 0.04518324140838677), ('response efforts global', 0.04518324140838677), ('join help combat', 0.04518324140838677), ('peoples health wellbeing', 0.04518324140838677), ('combat growing', 0.04518324140838677), ('combat growing global', 0.04518324140838677), ('covid19 pandemic join', 0.04518324140838677), ('pandemic join help', 0.04518324140838677)]",positive
44,43,19,43_enemy_virus support_virus_coronavirus,"[('enemy', 0.029191905410932764), ('virus support', 0.028443792513648244), ('virus', 0.02365271695595029), ('coronavirus', 0.022887711256333095), ('defend', 0.020773963334743926), ('clonbur', 0.020773963334743926), ('sanitizer', 0.019461270273955174), ('staff', 0.017977460934910636), ('medical', 0.01773375201240962), ('nhscoronavirusuk', 0.01627942159955855)]",positive
45,44,19,44_support healthcare_privacy_healthcare workers_income,"[('support healthcare', 0.031061162778170587), ('privacy', 0.02790228408686194), ('healthcare workers', 0.027759164615638404), ('income', 0.025469278263854967), ('healthcare', 0.025009761490667203), ('balance', 0.02350704334648434), ('workers', 0.0231901605254757), ('covid19', 0.022835982009789278), ('sleep', 0.022162793048472296), ('information', 0.022155800691652988)]",positive
46,45,18,45_children_social workers_child_youth,"[('children', 0.027683165747614685), ('social workers', 0.016756806038957215), ('child', 0.016264412911629774), ('youth', 0.01523834256072321), ('families', 0.014664259559503024), ('work', 0.014013071264238177), ('easier make huge', 0.013213953856792424), ('easier make', 0.013213953856792424), ('early child care', 0.013213953856792424), ('difference childrens experience', 0.013213953856792424)]",positive
47,46,18,46_wear mask_mask_wear_else,"[('wear mask', 0.05025189861917819), ('mask', 0.04610837124233375), ('wear', 0.04227169598972297), ('else', 0.03832923728169314), ('mask wash hands', 0.03592177582004002), ('wear mask wash', 0.03592177582004002), ('mask wash', 0.03592177582004002), ('wash', 0.030867914729872676), ('wash hands', 0.030867914729872676), ('hands', 0.027665022745400253)]",positive
48,47,17,47_nominate_heros_text heroes 50300_donated ourhospitalheroes,"[('nominate', 0.034174100953660434), ('heros', 0.028879225545595164), ('text heroes 50300', 0.028855483045141843), ('donated ourhospitalheroes', 0.028855483045141843), ('heroes 50300', 0.028855483045141843), ('amp nominate', 0.028855483045141843), ('heroes 50300 amp', 0.028855483045141843), ('nominate support', 0.028855483045141843), ('donated ourhospitalheroes text', 0.028855483045141843), ('text heroes', 0.028855483045141843)]",positive
49,48,17,48_please_easter_please remember_supporters,"[('please', 0.0236449458170651), ('easter', 0.022760214888553038), ('please remember', 0.02050031332759331), ('supporters', 0.020122795644453028), ('take', 0.0180810194581775), ('coaches', 0.017893421054786585), ('appeal', 0.016870185753314733), ('stay', 0.016657540323461263), ('practicing meet', 0.016643886262235234), ('safe keep', 0.016643886262235234)]",positive
50,49,17,49_cancer_poons_patients_sharing much needed,"[('cancer', 0.03298167968204185), ('poons', 0.03151050868762649), ('patients', 0.023050271674200755), ('sharing much needed', 0.023013743748193406), ('please keep donating', 0.023013743748193406), ('caring patients corona', 0.023013743748193406), ('patients corona', 0.023013743748193406), ('raised far please', 0.023013743748193406), ('raised far', 0.023013743748193406), ('country caring patients', 0.023013743748193406)]",positive
51,50,17,50_pubs_health amp safety_amp safety_restaurants,"[('pubs', 0.039432513749799086), ('health amp safety', 0.033104801062732774), ('amp safety', 0.03248380965159167), ('restaurants', 0.029580555039184827), ('covid 19', 0.026506495276600275), ('19', 0.026134794733758286), ('commitment', 0.025840206312263872), ('measures', 0.02534124915214872), ('headmental health', 0.02526064772360874), ('safe mind', 0.02526064772360874)]",positive
52,51,17,51_hospital_covid19 wishing_recovery_wishing,"[('hospital', 0.02700152111584953), ('covid19 wishing', 0.02603078942249925), ('recovery', 0.022575081727732347), ('wishing', 0.021726873941214208), ('liznever', 0.02039890938237367), ('speeding recovery', 0.02039890938237367), ('speeding', 0.02039890938237367), ('safe covid19 ampthe', 0.02039890938237367), ('hope local hospital', 0.02039890938237367), ('progresssenior management', 0.02039890938237367)]",positive
53,52,16,52_replays_fitness health toning_health toning_health toning mentalhealth,"[('replays', 0.05304715855163242), ('fitness health toning', 0.05304715855163242), ('health toning', 0.05304715855163242), ('health toning mentalhealth', 0.05304715855163242), ('heres todays', 0.05304715855163242), ('ukire', 0.05304715855163242), ('heres todays mss', 0.05304715855163242), ('unlimited', 0.05304715855163242), ('unlimited support', 0.05304715855163242), ('unlimited support resources', 0.05304715855163242)]",positive
54,53,16,53_mental health_mental_info_online hub,"[('mental health', 0.03909005114959993), ('mental', 0.038194850513066675), ('info', 0.03722099930553736), ('online hub', 0.03586011878254426), ('health support covid19', 0.03586011878254426), ('new online', 0.03586011878254426), ('new online hub', 0.03586011878254426), ('wellbeing read', 0.0343233826969438), ('amp wellbeing read', 0.0343233826969438), ('hub', 0.033097340171890526)]",positive
55,54,16,54_stay safe_stay_soon_knew,"[('stay safe', 0.027135322215677746), ('stay', 0.023495898982566415), ('soon', 0.02269763272584647), ('knew', 0.02246868139626251), ('safe', 0.017670986208350517), ('health service james', 0.016598580634146272), ('see pp', 0.016598580634146272), ('pp', 0.016598580634146272), ('pp soon', 0.016598580634146272), ('support meantime stay', 0.016598580634146272)]",positive
56,55,15,55_9pm_shineyourlight_tonight 9pm_amp remember,"[('9pm', 0.06075300054074499), ('shineyourlight', 0.05775257434173755), ('tonight 9pm', 0.04502766772781112), ('amp remember', 0.040533355148288396), ('9pm shineyourlight', 0.040533355148288396), ('9pm shineyourlight support', 0.040533355148288396), ('shineyourlight support', 0.040533355148288396), ('lonraighdosholas', 0.040533355148288396), ('lost', 0.0387864219859684), ('tonight', 0.03643857589671224)]",positive
57,56,15,56_nurses_nurse_yes_nurses absolute heroes,"[('nurses', 0.031142102627342648), ('nurse', 0.0204230715920849), ('yes', 0.019176359664623253), ('nurses absolute heroes', 0.01869800585269442), ('moh', 0.01869800585269442), ('known listened', 0.01869800585269442), ('fell robin', 0.01869800585269442), ('nurses remain resolute', 0.01869800585269442), ('leadership since became', 0.01869800585269442), ('listened supported', 0.01869800585269442)]",positive
58,57,15,57_marathon_mens_5k_please,"[('marathon', 0.033804902595781505), ('mens', 0.0269942526169912), ('5k', 0.02416490055164827), ('please', 0.023930685343555313), ('mens mental', 0.023545616763563804), ('mens mental health', 0.023545616763563804), ('mental health', 0.021388648329589758), ('mental', 0.02089882723608549), ('movember', 0.020765122899853924), ('would amazing', 0.019346145613096118)]",positive
59,58,15,58_vaccine_studenthealth_conference_lessons,"[('vaccine', 0.04165644674216983), ('studenthealth', 0.036175029893956046), ('conference', 0.029805403522479006), ('lessons', 0.025683105642661953), ('health services cohort', 0.0234766395698897), ('research innovaiton', 0.0234766395698897), ('excellent study colleagues', 0.0234766395698897), ('services cohort', 0.0234766395698897), ('frontline third', 0.0234766395698897), ('physician inclusion', 0.0234766395698897)]",positive
60,59,15,59_vaccines_contract_vaccination_seem,"[('vaccines', 0.04110310925792101), ('contract', 0.03587436525453678), ('vaccination', 0.032956924511128555), ('seem', 0.03134292089412795), ('covid', 0.028408066206300757), ('covid reporting front', 0.028112782678229257), ('line health service', 0.028112782678229257), ('long covid reporting', 0.028112782678229257), ('look back 2021', 0.028112782678229257), ('service look back', 0.028112782678229257)]",positive
61,60,15,60_doctors_nurses_nurses doctors_workers,"[('doctors', 0.03207696627447438), ('nurses', 0.029487095676338664), ('nurses doctors', 0.023264510077782137), ('workers', 0.023177536594868473), ('doctors nurses', 0.020070357561620615), ('never', 0.020070357561620615), ('us safe', 0.02004884003967907), ('staff ambulance army', 0.020032461908438815), ('shop keepers', 0.020032461908438815), ('shop keepers supermarket', 0.020032461908438815)]",positive
62,61,15,61_heroes_coronavirus_covid19_neat little,"[('heroes', 0.05068378778295702), ('coronavirus', 0.032278404551210935), ('covid19', 0.027403178411747137), ('neat little', 0.026238597166347306), ('covid19 pandemic covid19pandemic', 0.026238597166347306), ('covid19irl hse coronavirusireland', 0.026238597166347306), ('package buy price', 0.026238597166347306), ('day covid19 covid19irl', 0.026238597166347306), ('price set help', 0.026238597166347306), ('fight covid19 crisis', 0.026238597166347306)]",positive
63,62,14,62_student health_student_dr_bronagh,"[('student health', 0.0334716644543634), ('student', 0.030962436527492306), ('dr', 0.027672142904676792), ('bronagh', 0.024892416707229602), ('mccaffrey', 0.024892416707229602), ('irish', 0.01998229045266005), ('time today providing', 0.019506828797138668), ('like thank dr', 0.019506828797138668), ('dr maiti tuathail', 0.019506828797138668), ('covid19 inittogether', 0.019506828797138668)]",positive
64,63,14,63_drs_psychology_amp_amp iptv,"[('drs', 0.04187982404261306), ('psychology', 0.029580555039184827), ('amp', 0.026292818944160738), ('amp iptv', 0.02526064772360874), ('hospital psychotherapy free', 0.02526064772360874), ('iptv wards amp', 0.02526064772360874), ('stations drs', 0.02526064772360874), ('stations', 0.02526064772360874), ('amp upscaling', 0.02526064772360874), ('stations drs offices', 0.02526064772360874)]",positive
65,64,14,64_50808_text_247_1800,"[('50808', 0.09001381817872625), ('text', 0.08750074118517503), ('247', 0.0712641465271826), ('1800', 0.041650592648225286), ('text hello', 0.03219189827223637), ('students text', 0.03219189827223637), ('247 text', 0.03219189827223637), ('text hello 50808', 0.03219189827223637), ('50808 free', 0.03219189827223637), ('hello 50808', 0.03124446126013897)]",positive
66,65,14,65_campaign_important campaign_support important campaign_please support,"[('campaign', 0.09594346066841564), ('important campaign', 0.061425172162444266), ('support important campaign', 0.061425172162444266), ('please support', 0.0594405641924729), ('please support important', 0.05928867595462237), ('support important', 0.05366629620721188), ('important campaign via', 0.04813555595265154), ('campaign via', 0.0460688791218332), ('support campaign', 0.04129777304980808), ('please', 0.03989021434605587)]",positive
67,66,14,66_hairband_recognition_sold childline addition_donating hairband,"[('hairband', 0.07887342583436319), ('recognition', 0.057696724891914686), ('sold childline addition', 0.05502994799608367), ('donating hairband', 0.05502994799608367), ('work time', 0.05502994799608367), ('worker also', 0.05502994799608367), ('work time supporting', 0.05502994799608367), ('evening recognition', 0.05502994799608367), ('children home donating', 0.05502994799608367), ('home donating', 0.05502994799608367)]",positive
68,67,14,67_may want_want_pretty_knowledge,"[('may want', 0.038203917395782445), ('want', 0.033596009106383516), ('pretty', 0.03282506163359221), ('knowledge', 0.031377365813935076), ('covid19 outbreak', 0.0280770248359953), ('may', 0.02463083151314137), ('outbreak', 0.02452890268089102), ('ireland', 0.022411413840764758), ('eeemmmm im', 0.021865497638622756), ('oflaherty director health', 0.021865497638622756)]",positive
69,68,14,68_young_restrictions_digital tools_digital tools support,"[('young', 0.043391777105647567), ('restrictions', 0.03504674344133534), ('digital tools', 0.03322217482715857), ('digital tools support', 0.03322217482715857), ('peoples use digital', 0.03322217482715857), ('young peoples use', 0.03322217482715857), ('tools support', 0.03322217482715857), ('tools support mental', 0.03322217482715857), ('use digital tools', 0.03322217482715857), ('peoples use', 0.03322217482715857)]",positive
