,Topic,Count,TopicLabel,WordScore,Sentiment
10,9,38,9_schools_teachers_support_welfare,"[('schools', 0.03345843994377727), ('teachers', 0.021997185490431347), ('support', 0.016073908894449346), ('welfare', 0.013170337067966796), ('right', 0.012748157052601801), ('childcare', 0.010839425622383015), ('primary schools', 0.010757268540089553), ('public health', 0.01029958876954601), ('supports', 0.010184256299047555), ('parents', 0.009998720677468794)]",negative
11,10,37,10_lockdown_covid_lockdowns_zerocovid,"[('lockdown', 0.03253574030066388), ('covid', 0.02869490224197389), ('lockdowns', 0.021310795025620718), ('zerocovid', 0.02069686454684855), ('amp', 0.015442507876850151), ('thought', 0.014804323446854877), ('work', 0.014500653726964458), ('virus', 0.01274599592513353), ('dont work', 0.011746602822921623), ('arseholes', 0.011746602822921623)]",negative
12,11,31,11_homelessness_failures_homeless_school,"[('homelessness', 0.028280233704867996), ('failures', 0.01608521419144337), ('homeless', 0.015227818148775076), ('school', 0.011986516019209333), ('government', 0.01150298726600279), ('health', 0.011249961620470128), ('housing', 0.011119568955785551), ('fg', 0.010877012963410768), ('poverty', 0.009935207291540052), ('crisis', 0.009487132540961332)]",negative
13,12,30,12_hse_health service_service_health,"[('hse', 0.05759612064324183), ('health service', 0.019204594361597188), ('service', 0.01863293629240488), ('health', 0.01647313340900484), ('hse isnt', 0.014545975746294137), ('terms supply', 0.01175569980346109), ('made securing', 0.01175569980346109), ('made securing enough', 0.01175569980346109), ('securing enough terms', 0.01175569980346109), ('also argue hse', 0.01175569980346109)]",negative
14,13,30,13_nurses_midwives_irish nurses_irish,"[('nurses', 0.05609273776410308), ('midwives', 0.026233545683877237), ('irish nurses', 0.02174005378764479), ('irish', 0.020071255665581794), ('nurses midwives', 0.015993948240556933), ('went', 0.015663585200331395), ('dil', 0.015511297435769806), ('nurses amp midwives', 0.014407031935198315), ('amp midwives', 0.014407031935198315), ('charges', 0.013534891610888795)]",negative
15,14,30,14_staff_icu beds_icu_beds,"[('staff', 0.03225389589566489), ('icu beds', 0.02935266496916258), ('icu', 0.029008939605370255), ('beds', 0.028761049499819905), ('support covid19', 0.023734098164281604), ('dont', 0.02147676911433147), ('care', 0.0203490094491552), ('covid19', 0.018942223294160992), ('support', 0.01875734385108084), ('signs phil', 0.01821267312087908)]",negative
16,15,29,15_gael_fine gael_fine_housing,"[('gael', 0.029785867940214924), ('fine gael', 0.029785867940214924), ('fine', 0.02945412257194018), ('housing', 0.026909801433479028), ('ireland', 0.021968017116523998), ('housing crisis', 0.020593011508842074), ('irish', 0.018481403580127162), ('fianna', 0.017966243737069433), ('homeless', 0.01457878499143812), ('crisis', 0.014128763104480144)]",negative
17,16,28,16_countries_vaccine_covid19_uganda,"[('countries', 0.04598029418006117), ('vaccine', 0.028189155177874136), ('covid19', 0.024861668073586304), ('uganda', 0.021250411778346922), ('developed', 0.01990612055253374), ('africa', 0.0192412851759127), ('us', 0.015546450456562461), ('developed countries', 0.015063749799494174), ('causing', 0.013826137672256295), ('many', 0.012860791166824918)]",negative
18,17,25,17_donate_support_donations_local,"[('donate', 0.029095869621732773), ('support', 0.02233370450623154), ('donations', 0.02138258853673421), ('local', 0.02106248864370597), ('amp', 0.018863316583747337), ('next week', 0.018327933031486464), ('appreciate', 0.017950513482337706), ('taking', 0.017577791880205442), ('next', 0.015689427625838057), ('appreciate support', 0.01504454896872423)]",negative
19,18,23,18_protest_protests_campaign_right,"[('protest', 0.041973257228751774), ('protests', 0.03273221581510564), ('campaign', 0.02363060905310861), ('right', 0.01811240965507301), ('support', 0.016493817188602093), ('accessing', 0.01478296074440792), ('supporting', 0.01297624620067184), ('outside', 0.012320407819778268), ('opposed blacklivesmatter', 0.011226777358477243), ('right protest', 0.011226777358477243)]",negative
20,19,23,19_icu_icu bed_lockdown_ireland,"[('icu', 0.06467919126826997), ('icu bed', 0.02639798338231516), ('lockdown', 0.02224585399623492), ('ireland', 0.022046837548307822), ('bed', 0.02132658079971377), ('engage groupthink amp1track', 0.020303757812535565), ('hospital icu bed', 0.020303757812535565), ('groupthink amp1track', 0.020303757812535565), ('composed many', 0.020303757812535565), ('presided years', 0.020303757812535565)]",negative
21,20,22,20_trans_sex_women_welcome,"[('trans', 0.03451552306646534), ('sex', 0.032721055581636856), ('women', 0.019001025277613957), ('welcome', 0.018583100370795264), ('sex workers', 0.018583100370795264), ('mental health', 0.018380837184282524), ('rights', 0.018177158521978168), ('lgbtqi', 0.01806885295277521), ('mental', 0.01795974181305266), ('trans people', 0.015018404621794572)]",negative
22,21,22,21_unionist_army_irish_saying,"[('unionist', 0.027570577350355275), ('army', 0.02537353203768041), ('irish', 0.024151834224029816), ('saying', 0.024105667957951455), ('british', 0.023928004629948294), ('british army', 0.023629373316312943), ('hilary jones', 0.023629373316312943), ('jones', 0.02297548112529606), ('hilary', 0.022422777151665654), ('ireland', 0.01973689037812703)]",negative
23,22,22,22_ireland_aviva_health service executive_service executive,"[('ireland', 0.031724886150522894), ('aviva', 0.028833723598261973), ('health service executive', 0.023164295109303103), ('service executive', 0.02297701804657689), ('dublin', 0.02279713684957856), ('executive', 0.021568244187984455), ('irelands', 0.02110308498768795), ('products', 0.020256866916894607), ('minister', 0.01815078340313148), ('covid', 0.017641526264875244)]",negative
24,23,21,23_frontline_frontline workers_care_meath,"[('frontline', 0.04416760832526211), ('frontline workers', 0.020566179206954346), ('care', 0.020352390244876943), ('meath', 0.019586128249018342), ('navan', 0.01894432694387768), ('poorly', 0.01725483739758864), ('lets', 0.017138482672461954), ('keep', 0.01691630312385469), ('public', 0.01633397057577778), ('way', 0.01607906420581806)]",negative
25,24,18,24_private_cost_wait_private hospitals,"[('private', 0.04196539496361819), ('cost', 0.02464567741275683), ('wait', 0.021487017528552366), ('private hospitals', 0.021487017528552366), ('uk', 0.021124347966543743), ('waiting', 0.020203828312483112), ('private hospital', 0.02017706746441082), ('procedure', 0.018222845710763592), ('nationalised', 0.0174840180834746), ('insurance', 0.017334542994562864)]",negative
26,25,16,25_arts_support_needs support_young people,"[('arts', 0.08135350452885298), ('support', 0.026260281391513172), ('needs support', 0.02419574092644852), ('young people', 0.02410137794129795), ('savethearts', 0.023679254196761108), ('young', 0.02248455948543357), ('worker', 0.020498157610904247), ('march', 0.020140638143344516), ('social worker', 0.019771171611836103), ('social', 0.019674014756745864)]",negative
27,26,15,26_gaa_matches_rural ireland_deprived,"[('gaa', 0.04643916135813065), ('matches', 0.037677076353158784), ('rural ireland', 0.0311628088635584), ('deprived', 0.0311628088635584), ('rural', 0.029307555304845013), ('club', 0.02799197059685849), ('pub', 0.027453572904067153), ('shut', 0.02653666363321752), ('ireland', 0.025176404496085065), ('pub shut mentalhealth', 0.024359749077275044)]",negative
28,27,15,27_virus_pressure health services_pressure health_measures,"[('virus', 0.04124961791015013), ('pressure health services', 0.031042924709168522), ('pressure health', 0.028988277281200348), ('measures', 0.028562113423242576), ('pressure', 0.02845708111727407), ('health care amp', 0.02764749201004724), ('amp hospitals cancelling', 0.02764749201004724), ('need continue support', 0.02764749201004724), ('hospitalisations amp', 0.02764749201004724), ('hospitals cancelling', 0.02764749201004724)]",negative
29,28,15,28_messaging_air_poor messaging_schools antigen testing,"[('messaging', 0.062159226497781266), ('air', 0.056003309136359), ('poor messaging', 0.05487329476093622), ('schools antigen testing', 0.05487329476093622), ('air contact tracing', 0.05487329476093622), ('antigen testing covid19', 0.05487329476093622), ('think pols', 0.05487329476093622), ('safe air contact', 0.05487329476093622), ('ventilation amp safe', 0.05487329476093622), ('poor messaging refuse', 0.05487329476093622)]",negative
30,29,15,29_masks_mask_wearing_fitted,"[('masks', 0.05048577848619671), ('mask', 0.04741568726182807), ('wearing', 0.04051781320471287), ('fitted', 0.03234226908191506), ('within', 0.027548819272558315), ('wearing mask', 0.025873815265532053), ('safe', 0.023430000640253548), ('permanent', 0.022438123771642986), ('medical', 0.022025552900795105), ('dont', 0.021793535620442558)]",negative
31,30,14,30_isolation_covid19 isolation_public health crisis_covid19 support,"[('isolation', 0.07099669306669273), ('covid19 isolation', 0.056136708181453665), ('public health crisis', 0.04045767239398231), ('covid19 support', 0.04045767239398231), ('loneliness', 0.03933809314441835), ('covid19', 0.036818509668632114), ('health crisis', 0.03508544261340854), ('need support covid19', 0.03346264715607193), ('helpline', 0.03346264715607193), ('isolation issues give', 0.03346264715607193)]",negative
32,31,14,31_lockdown_functioning_prevent_omicron,"[('lockdown', 0.04592814376452919), ('functioning', 0.037331727640577295), ('prevent', 0.037331727640577295), ('omicron', 0.03312470552096746), ('wont', 0.026842326168628076), ('health service', 0.025974662579535936), ('service', 0.025201481684456396), ('keep', 0.024399527558706297), ('asking', 0.023434906033477202), ('prevent transmissibility', 0.023345401516459686)]",negative
33,32,14,32_families_park_dublinprotest_families supporting,"[('families', 0.07630379992810703), ('park', 0.05469474483014857), ('dublinprotest', 0.05255914286239172), ('families supporting', 0.05255914286239172), ('park yesterday le', 0.05255914286239172), ('lockdown covid19', 0.05255914286239172), ('stpatricksday stpatricksday2021 paddysday', 0.05255914286239172), ('lockdown covid19 protest', 0.05255914286239172), ('lockdownprotest', 0.05255914286239172), ('stpatricksday2021', 0.05255914286239172)]",negative
34,33,13,33_italy_mask_doctor_service overwhelmed,"[('italy', 0.06908178267790907), ('mask', 0.024549702912195062), ('doctor', 0.021670551039464577), ('service overwhelmed', 0.021451894017263634), ('health service overwhelmed', 0.021451894017263634), ('would', 0.02069555583744504), ('hope', 0.018605803646242137), ('take', 0.017645993651129552), ('mask dont', 0.01716809596055798), ('major dilemma wuhan', 0.01716809596055798)]",negative
35,34,12,34_anxiety_amp_services_gp,"[('anxiety', 0.05119775741356615), ('amp', 0.03378595650465514), ('services', 0.03020469616076542), ('gp', 0.02801633309351905), ('online mentalhealth', 0.02726418069802707), ('worry increase', 0.02726418069802707), ('weeks ive seen', 0.02726418069802707), ('worry increase patients', 0.02726418069802707), ('emental health', 0.02726418069802707), ('going need online', 0.02726418069802707)]",negative
36,35,12,35_socially_negotiate_negotiate health guidelines_place negotiate health,"[('socially', 0.045348308574550404), ('negotiate', 0.04292868419652633), ('negotiate health guidelines', 0.04292868419652633), ('place negotiate health', 0.04292868419652633), ('place negotiate', 0.04292868419652633), ('distanced restaurants', 0.04292868419652633), ('negotiate health', 0.04292868419652633), ('socially distanced restaurants', 0.04292868419652633), ('distanced', 0.041895980933045085), ('socially distanced', 0.041895980933045085)]",negative
37,36,12,36_leo_listening october_october nphet_regret listening,"[('leo', 0.0668928414684288), ('listening october', 0.05922568467854095), ('october nphet', 0.05922568467854095), ('regret listening', 0.05922568467854095), ('regret listening october', 0.05922568467854095), ('wonder two', 0.05922568467854095), ('services collapses covid', 0.05922568467854095), ('services collapses', 0.05922568467854095), ('two months time', 0.05922568467854095), ('wonder two months', 0.05922568467854095)]",negative
38,37,12,37_worker diagnosed covid19_spot covid2019 nearly_worker diagnosed_diagnosed covid19,"[('worker diagnosed covid19', 0.030293534108918968), ('spot covid2019 nearly', 0.030293534108918968), ('worker diagnosed', 0.030293534108918968), ('diagnosed covid19', 0.030293534108918968), ('supportive clear commentary', 0.030293534108918968), ('recent weeks rhetoric', 0.030293534108918968), ('supportive clear', 0.030293534108918968), ('refirst healthcare', 0.030293534108918968), ('refirst healthcare worker', 0.030293534108918968), ('covid2019 nearly', 0.030293534108918968)]",negative
39,38,12,38_virus_vaccine passports impact_economy support vaccine_governments disastrous policy,"[('virus', 0.03404812752319407), ('vaccine passports impact', 0.02452832865566449), ('economy support vaccine', 0.02452832865566449), ('governments disastrous policy', 0.02452832865566449), ('subsequent damage', 0.02452832865566449), ('jobs economy support', 0.02452832865566449), ('damage health care', 0.02452832865566449), ('care waiting lists', 0.02452832865566449), ('rights free', 0.02452832865566449), ('disastrous policy', 0.02452832865566449)]",negative
40,39,12,39_hairband_recognition_sold_donating hairband,"[('hairband', 0.07923867564359073), ('recognition', 0.06137218074404473), ('sold', 0.04966946614748955), ('donating hairband', 0.04773413392001809), ('childline', 0.04658582954495311), ('recognition work', 0.04559139987137586), ('donating', 0.04257382812641961), ('tickets', 0.038821524620794266), ('draw tickets', 0.03383722902722199), ('hairband sold childline', 0.03383722902722199)]",negative
41,40,12,40_accepted_pressure_risk_cancel due covid19,"[('accepted', 0.05946120639133188), ('pressure', 0.053875455159976306), ('risk', 0.05228981467999731), ('cancel due covid19', 0.035801449401449685), ('risk knowingly put', 0.035801449401449685), ('due covid19 risk', 0.035801449401449685), ('risk knowingly', 0.035801449401449685), ('cancel due', 0.035801449401449685), ('knowingly put', 0.035801449401449685), ('knowingly put health', 0.035801449401449685)]",negative
42,41,12,41_colour_measures taken_public_variant,"[('colour', 0.04261092941313118), ('measures taken', 0.030950093444694515), ('public', 0.02867890927791093), ('variant', 0.028407286275420784), ('measures', 0.02740625997900604), ('issues', 0.02428178136680454), ('promote public', 0.02419347092657692), ('public engagement', 0.02419347092657692), ('campaign swap', 0.02419347092657692), ('yellow medical green', 0.02419347092657692)]",negative
43,42,11,42_hcws_winter ahead covid_lot shovel_service brace,"[('hcws', 0.06628366782676087), ('winter ahead covid', 0.04698641129168649), ('lot shovel', 0.04698641129168649), ('service brace', 0.04698641129168649), ('shovel dig', 0.04698641129168649), ('shovel', 0.04698641129168649), ('ahead covid hospitals', 0.04698641129168649), ('ahead covid', 0.04698641129168649), ('impending onslaught covid19', 0.04698641129168649), ('shovel dig us', 0.04698641129168649)]",negative
44,43,11,43_student_student nurses_student nurses midwives_nurses,"[('student', 0.0721395605650553), ('student nurses', 0.05768679013301025), ('student nurses midwives', 0.05528730844130648), ('nurses', 0.051016471903098284), ('nurses midwives', 0.0484884403672993), ('midwives', 0.04338085300254483), ('lucrative tax', 0.03207550670356126), ('millionaire business executives', 0.03207550670356126), ('lucrative tax break', 0.03207550670356126), ('going pandemic priorities', 0.03207550670356126)]",negative
45,44,11,44_nursing homes_homes_nursing_wasnt able,"[('nursing homes', 0.08679770014852765), ('homes', 0.08099335256733914), ('nursing', 0.07824976655164118), ('wasnt able', 0.035285515094534994), ('ahead', 0.02811061042253039), ('nursing homes nursing', 0.02758243961668108), ('homes nursing', 0.02758243961668108), ('homes nursing homes', 0.02758243961668108), ('wasnt', 0.025224512553279444), ('able', 0.02453747218865444)]",negative
46,45,11,45_maternity_services_women_maternity units providing,"[('maternity', 0.076746042499742), ('services', 0.03618995853363599), ('women', 0.027552946024681377), ('maternity units providing', 0.023022654030057016), ('introduced exactly start', 0.023022654030057016), ('government amp hse', 0.023022654030057016), ('introduced exactly', 0.023022654030057016), ('future career', 0.023022654030057016), ('full range reproductive', 0.023022654030057016), ('full range', 0.023022654030057016)]",negative
